"date","Plate.SN","DIV","well","trt","dose","units","file.name","wt.mean.resistance"
"20220209","MW89-4616",0,"B7","Deltamethrin",10,"uM","iNFA_20220209_MW89-4616_00_(000)_Compiler.csv",19.461749
"20220209","MW89-4616",0,"B8","Deltamethrin",30,"uM","iNFA_20220209_MW89-4616_00_(000)_Compiler.csv",14.984613
"20220209","MW89-4616",0,"C1","Thiamethoxam",0.03,"uM","iNFA_20220209_MW89-4616_00_(000)_Compiler.csv",15.721663
"20220209","MW89-4616",0,"C2","DMSO",0,"uM","iNFA_20220209_MW89-4616_00_(000)_Compiler.csv",17.094022
"20220209","MW89-4616",0,"C3","Thiamethoxam",0.1,"uM","iNFA_20220209_MW89-4616_00_(000)_Compiler.csv",17.652531
"20220209","MW89-4616",0,"C4","Thiamethoxam",0.3,"uM","iNFA_20220209_MW89-4616_00_(000)_Compiler.csv",18.105754
"20220209","MW89-4616",0,"C5","Thiamethoxam",1,"uM","iNFA_20220209_MW89-4616_00_(000)_Compiler.csv",16.808307
"20220209","MW89-4616",0,"C6","Thiamethoxam",3,"uM","iNFA_20220209_MW89-4616_00_(000)_Compiler.csv",17.117298
"20220209","MW89-4616",0,"C7","Thiamethoxam",10,"uM","iNFA_20220209_MW89-4616_00_(000)_Compiler.csv",18.022242
"20220209","MW89-4616",0,"C8","Thiamethoxam",30,"uM","iNFA_20220209_MW89-4616_00_(000)_Compiler.csv",16.507005
"20220209","MW89-4616",0,"D1","Lindane",0.03,"uM","iNFA_20220209_MW89-4616_00_(000)_Compiler.csv",17.949209
"20220209","MW89-4616",0,"D2","EtOH",0,"uM","iNFA_20220209_MW89-4616_00_(000)_Compiler.csv",17.359748
"20220209","MW89-4616",0,"D3","Lindane",0.1,"uM","iNFA_20220209_MW89-4616_00_(000)_Compiler.csv",16.649747
"20220209","MW89-4616",0,"D4","Lindane",0.3,"uM","iNFA_20220209_MW89-4616_00_(000)_Compiler.csv",14.698335
"20220209","MW89-4616",0,"D5","Lindane",1,"uM","iNFA_20220209_MW89-4616_00_(000)_Compiler.csv",17.331458
"20220209","MW89-4616",0,"D6","Lindane",3,"uM","iNFA_20220209_MW89-4616_00_(000)_Compiler.csv",17.283819
"20220209","MW89-4616",0,"D7","Lindane",10,"uM","iNFA_20220209_MW89-4616_00_(000)_Compiler.csv",17.131725
"20220209","MW89-4616",0,"D8","Lindane",30,"uM","iNFA_20220209_MW89-4616_00_(000)_Compiler.csv",16.493094
"20220209","MW89-4616",0,"E1","Rotenone",3e-05,"uM","iNFA_20220209_MW89-4616_00_(000)_Compiler.csv",17.862235
"20220209","MW89-4616",0,"E2","DMSO",0,"uM","iNFA_20220209_MW89-4616_00_(000)_Compiler.csv",18.600303
"20220209","MW89-4616",0,"E3","Rotenone",1e-04,"uM","iNFA_20220209_MW89-4616_00_(000)_Compiler.csv",18.105418
"20220209","MW89-4616",0,"E4","Rotenone",3e-04,"uM","iNFA_20220209_MW89-4616_00_(000)_Compiler.csv",18.131499
"20220209","MW89-4616",0,"E5","Rotenone",0.001,"uM","iNFA_20220209_MW89-4616_00_(000)_Compiler.csv",17.777584
"20220209","MW89-4616",0,"E6","Rotenone",0.003,"uM","iNFA_20220209_MW89-4616_00_(000)_Compiler.csv",18.174287
"20220209","MW89-4616",0,"E7","Rotenone",0.01,"uM","iNFA_20220209_MW89-4616_00_(000)_Compiler.csv",17.07542
"20220209","MW89-4616",0,"E8","Rotenone",0.03,"uM","iNFA_20220209_MW89-4616_00_(000)_Compiler.csv",15.925564
"20220209","MW89-4616",0,"F1","Glyphosate",0.03,"uM","iNFA_20220209_MW89-4616_00_(000)_Compiler.csv",15.698607
"20220209","MW89-4616",0,"F2","H2O",0,"uM","iNFA_20220209_MW89-4616_00_(000)_Compiler.csv",16.429228
"20220209","MW89-4616",0,"F3","Glyphosate",0.1,"uM","iNFA_20220209_MW89-4616_00_(000)_Compiler.csv",16.475468
"20220209","MW89-4616",0,"F4","Glyphosate",0.3,"uM","iNFA_20220209_MW89-4616_00_(000)_Compiler.csv",16.056949
"20220209","MW89-4616",0,"F5","Glyphosate",1,"uM","iNFA_20220209_MW89-4616_00_(000)_Compiler.csv",16.810332
"20220209","MW89-4616",0,"F6","Glyphosate",3,"uM","iNFA_20220209_MW89-4616_00_(000)_Compiler.csv",16.514744
"20220209","MW89-4616",0,"F7","Glyphosate",10,"uM","iNFA_20220209_MW89-4616_00_(000)_Compiler.csv",16.504449
"20220209","MW89-4616",0,"F8","Glyphosate",30,"uM","iNFA_20220209_MW89-4616_00_(000)_Compiler.csv",16.190427
"20220209","MW89-4616",2,"A1","Tributyltin Chloride",1e-04,"uM","iNFA_20220209_MW89-4616_02_(000)_Compiler.csv",21.429043
"20220209","MW89-4616",2,"A2","DMSO",0,"uM","iNFA_20220209_MW89-4616_02_(000)_Compiler.csv",19.719708
"20220209","MW89-4616",2,"A3","Tributyltin Chloride",3e-04,"uM","iNFA_20220209_MW89-4616_02_(000)_Compiler.csv",21.524506
"20220209","MW89-4616",2,"A4","Tributyltin Chloride",0.001,"uM","iNFA_20220209_MW89-4616_02_(000)_Compiler.csv",19.984073
"20220209","MW89-4616",2,"A5","Tributyltin Chloride",0.003,"uM","iNFA_20220209_MW89-4616_02_(000)_Compiler.csv",22.700604
"20220209","MW89-4616",2,"A6","Tributyltin Chloride",0.01,"uM","iNFA_20220209_MW89-4616_02_(000)_Compiler.csv",26.3835
"20220209","MW89-4616",2,"A7","Tributyltin Chloride",0.03,"uM","iNFA_20220209_MW89-4616_02_(000)_Compiler.csv",24.846135
"20220209","MW89-4616",2,"A8","Tributyltin Chloride",0.1,"uM","iNFA_20220209_MW89-4616_02_(000)_Compiler.csv",9.341127
"20220209","MW89-4616",2,"B1","Deltamethrin",0.03,"uM","iNFA_20220209_MW89-4616_02_(000)_Compiler.csv",21.343511
"20220209","MW89-4616",2,"B2","EtOH:DMSO",0,"uM","iNFA_20220209_MW89-4616_02_(000)_Compiler.csv",19.636064
"20220209","MW89-4616",2,"B3","Deltamethrin",0.1,"uM","iNFA_20220209_MW89-4616_02_(000)_Compiler.csv",22.601366
"20220209","MW89-4616",2,"B4","Deltamethrin",0.3,"uM","iNFA_20220209_MW89-4616_02_(000)_Compiler.csv",21.922616
"20220209","MW89-4616",2,"B5","Deltamethrin",1,"uM","iNFA_20220209_MW89-4616_02_(000)_Compiler.csv",21.623264
"20220209","MW89-4616",2,"B6","Deltamethrin",3,"uM","iNFA_20220209_MW89-4616_02_(000)_Compiler.csv",22.829859
"20220209","MW89-4616",2,"B7","Deltamethrin",10,"uM","iNFA_20220209_MW89-4616_02_(000)_Compiler.csv",25.442648
"20220209","MW89-4616",2,"B8","Deltamethrin",30,"uM","iNFA_20220209_MW89-4616_02_(000)_Compiler.csv",16.055097
"20220209","MW89-4616",2,"C1","Thiamethoxam",0.03,"uM","iNFA_20220209_MW89-4616_02_(000)_Compiler.csv",19.688255
"20220209","MW89-4616",2,"C2","DMSO",0,"uM","iNFA_20220209_MW89-4616_02_(000)_Compiler.csv",21.019412
"20220209","MW89-4616",2,"C3","Thiamethoxam",0.1,"uM","iNFA_20220209_MW89-4616_02_(000)_Compiler.csv",21.887042
"20220209","MW89-4616",2,"C4","Thiamethoxam",0.3,"uM","iNFA_20220209_MW89-4616_02_(000)_Compiler.csv",21.116916
"20220209","MW89-4616",2,"C5","Thiamethoxam",1,"uM","iNFA_20220209_MW89-4616_02_(000)_Compiler.csv",20.29377
"20220209","MW89-4616",2,"C6","Thiamethoxam",3,"uM","iNFA_20220209_MW89-4616_02_(000)_Compiler.csv",21.186634
"20220209","MW89-4616",2,"C7","Thiamethoxam",10,"uM","iNFA_20220209_MW89-4616_02_(000)_Compiler.csv",23.292124
"20220209","MW89-4616",2,"C8","Thiamethoxam",30,"uM","iNFA_20220209_MW89-4616_02_(000)_Compiler.csv",20.052603
"20220209","MW89-4616",2,"D1","Lindane",0.03,"uM","iNFA_20220209_MW89-4616_02_(000)_Compiler.csv",19.278562
"20220209","MW89-4616",2,"D2","EtOH",0,"uM","iNFA_20220209_MW89-4616_02_(000)_Compiler.csv",20.753626
"20220209","MW89-4616",2,"D3","Lindane",0.1,"uM","iNFA_20220209_MW89-4616_02_(000)_Compiler.csv",19.160537
"20220209","MW89-4616",2,"D4","Lindane",0.3,"uM","iNFA_20220209_MW89-4616_02_(000)_Compiler.csv",20.288017
"20220209","MW89-4616",2,"D5","Lindane",1,"uM","iNFA_20220209_MW89-4616_02_(000)_Compiler.csv",22.841455
"20220209","MW89-4616",2,"D6","Lindane",3,"uM","iNFA_20220209_MW89-4616_02_(000)_Compiler.csv",22.186707
"20220209","MW89-4616",2,"D7","Lindane",10,"uM","iNFA_20220209_MW89-4616_02_(000)_Compiler.csv",22.893394
"20220209","MW89-4616",2,"D8","Lindane",30,"uM","iNFA_20220209_MW89-4616_02_(000)_Compiler.csv",19.949634
"20220209","MW89-4616",2,"E1","Rotenone",3e-05,"uM","iNFA_20220209_MW89-4616_02_(000)_Compiler.csv",21.42839
"20220209","MW89-4616",2,"E2","DMSO",0,"uM","iNFA_20220209_MW89-4616_02_(000)_Compiler.csv",19.830901
"20220209","MW89-4616",2,"E3","Rotenone",1e-04,"uM","iNFA_20220209_MW89-4616_02_(000)_Compiler.csv",20.615245
"20220209","MW89-4616",2,"E4","Rotenone",3e-04,"uM","iNFA_20220209_MW89-4616_02_(000)_Compiler.csv",22.313441
"20220209","MW89-4616",2,"E5","Rotenone",0.001,"uM","iNFA_20220209_MW89-4616_02_(000)_Compiler.csv",23.329745
"20220209","MW89-4616",2,"E6","Rotenone",0.003,"uM","iNFA_20220209_MW89-4616_02_(000)_Compiler.csv",20.273697
"20220209","MW89-4616",2,"E7","Rotenone",0.01,"uM","iNFA_20220209_MW89-4616_02_(000)_Compiler.csv",23.369215
"20220209","MW89-4616",2,"E8","Rotenone",0.03,"uM","iNFA_20220209_MW89-4616_02_(000)_Compiler.csv",20.642051
"20220209","MW89-4616",2,"F1","Glyphosate",0.03,"uM","iNFA_20220209_MW89-4616_02_(000)_Compiler.csv",20.477847
"20220209","MW89-4616",2,"F2","H2O",0,"uM","iNFA_20220209_MW89-4616_02_(000)_Compiler.csv",15.96079
"20220209","MW89-4616",2,"F3","Glyphosate",0.1,"uM","iNFA_20220209_MW89-4616_02_(000)_Compiler.csv",17.738105
"20220209","MW89-4616",2,"F4","Glyphosate",0.3,"uM","iNFA_20220209_MW89-4616_02_(000)_Compiler.csv",20.568763
"20220209","MW89-4616",2,"F5","Glyphosate",1,"uM","iNFA_20220209_MW89-4616_02_(000)_Compiler.csv",22.760776
"20220209","MW89-4616",2,"F6","Glyphosate",3,"uM","iNFA_20220209_MW89-4616_02_(000)_Compiler.csv",25.431751
"20220209","MW89-4616",2,"F7","Glyphosate",10,"uM","iNFA_20220209_MW89-4616_02_(000)_Compiler.csv",20.622316
"20220209","MW89-4616",2,"F8","Glyphosate",30,"uM","iNFA_20220209_MW89-4616_02_(000)_Compiler.csv",17.376841
"20220209","MW89-4616",5,"A1","Tributyltin Chloride",1e-04,"uM","iNFA_20220209_MW89-4616_05_(000)_Compiler.csv",16.344884
"20220209","MW89-4616",5,"A2","DMSO",0,"uM","iNFA_20220209_MW89-4616_05_(000)_Compiler.csv",16.600219
"20220209","MW89-4616",5,"A3","Tributyltin Chloride",3e-04,"uM","iNFA_20220209_MW89-4616_05_(000)_Compiler.csv",18.039349
"20220209","MW89-4616",5,"A4","Tributyltin Chloride",0.001,"uM","iNFA_20220209_MW89-4616_05_(000)_Compiler.csv",16.02063
"20220209","MW89-4616",5,"A5","Tributyltin Chloride",0.003,"uM","iNFA_20220209_MW89-4616_05_(000)_Compiler.csv",20.169668
"20220209","MW89-4616",5,"A6","Tributyltin Chloride",0.01,"uM","iNFA_20220209_MW89-4616_05_(000)_Compiler.csv",20.567148
"20220209","MW89-4616",5,"A7","Tributyltin Chloride",0.03,"uM","iNFA_20220209_MW89-4616_05_(000)_Compiler.csv",23.05761
"20220209","MW89-4616",5,"A8","Tributyltin Chloride",0.1,"uM","iNFA_20220209_MW89-4616_05_(000)_Compiler.csv",17.881979
"20220209","MW89-4616",5,"B1","Deltamethrin",0.03,"uM","iNFA_20220209_MW89-4616_05_(000)_Compiler.csv",20.269973
"20220209","MW89-4616",5,"B2","EtOH:DMSO",0,"uM","iNFA_20220209_MW89-4616_05_(000)_Compiler.csv",17.605722
"20220209","MW89-4616",5,"B3","Deltamethrin",0.1,"uM","iNFA_20220209_MW89-4616_05_(000)_Compiler.csv",19.907301
"20220209","MW89-4616",5,"B4","Deltamethrin",0.3,"uM","iNFA_20220209_MW89-4616_05_(000)_Compiler.csv",21.262215
"20220209","MW89-4616",5,"B5","Deltamethrin",1,"uM","iNFA_20220209_MW89-4616_05_(000)_Compiler.csv",17.665217
"20220209","MW89-4616",5,"B6","Deltamethrin",3,"uM","iNFA_20220209_MW89-4616_05_(000)_Compiler.csv",19.177021
"20220209","MW89-4616",5,"B7","Deltamethrin",10,"uM","iNFA_20220209_MW89-4616_05_(000)_Compiler.csv",24.003496
"20220209","MW89-4616",5,"B8","Deltamethrin",30,"uM","iNFA_20220209_MW89-4616_05_(000)_Compiler.csv",17.418343
"20220209","MW89-4616",5,"C1","Thiamethoxam",0.03,"uM","iNFA_20220209_MW89-4616_05_(000)_Compiler.csv",18.754973
"20220209","MW89-4616",5,"C2","DMSO",0,"uM","iNFA_20220209_MW89-4616_05_(000)_Compiler.csv",19.053083
"20220209","MW89-4616",5,"C3","Thiamethoxam",0.1,"uM","iNFA_20220209_MW89-4616_05_(000)_Compiler.csv",20.851366
"20220209","MW89-4616",5,"C4","Thiamethoxam",0.3,"uM","iNFA_20220209_MW89-4616_05_(000)_Compiler.csv",21.736462
"20220209","MW89-4616",5,"C5","Thiamethoxam",1,"uM","iNFA_20220209_MW89-4616_05_(000)_Compiler.csv",19.137205
"20220209","MW89-4616",5,"C6","Thiamethoxam",3,"uM","iNFA_20220209_MW89-4616_05_(000)_Compiler.csv",21.029693
"20220209","MW89-4616",5,"C7","Thiamethoxam",10,"uM","iNFA_20220209_MW89-4616_05_(000)_Compiler.csv",20.561495
"20220209","MW89-4616",5,"C8","Thiamethoxam",30,"uM","iNFA_20220209_MW89-4616_05_(000)_Compiler.csv",18.899946
"20220209","MW89-4616",5,"D1","Lindane",0.03,"uM","iNFA_20220209_MW89-4616_05_(000)_Compiler.csv",16.12181
"20220209","MW89-4616",5,"D2","EtOH",0,"uM","iNFA_20220209_MW89-4616_05_(000)_Compiler.csv",19.210601
"20220209","MW89-4616",5,"D3","Lindane",0.1,"uM","iNFA_20220209_MW89-4616_05_(000)_Compiler.csv",19.58294
"20220209","MW89-4616",5,"D4","Lindane",0.3,"uM","iNFA_20220209_MW89-4616_05_(000)_Compiler.csv",18.652096
"20220209","MW89-4616",5,"D5","Lindane",1,"uM","iNFA_20220209_MW89-4616_05_(000)_Compiler.csv",20.825528
"20220209","MW89-4616",5,"D6","Lindane",3,"uM","iNFA_20220209_MW89-4616_05_(000)_Compiler.csv",19.82225
"20220209","MW89-4616",5,"D7","Lindane",10,"uM","iNFA_20220209_MW89-4616_05_(000)_Compiler.csv",18.659318
"20220209","MW89-4616",5,"D8","Lindane",30,"uM","iNFA_20220209_MW89-4616_05_(000)_Compiler.csv",16.459015
"20220209","MW89-4616",5,"E1","Rotenone",3e-05,"uM","iNFA_20220209_MW89-4616_05_(000)_Compiler.csv",18.298301
"20220209","MW89-4616",5,"E2","DMSO",0,"uM","iNFA_20220209_MW89-4616_05_(000)_Compiler.csv",18.994008
"20220209","MW89-4616",5,"E3","Rotenone",1e-04,"uM","iNFA_20220209_MW89-4616_05_(000)_Compiler.csv",22.200826
"20220209","MW89-4616",5,"E4","Rotenone",3e-04,"uM","iNFA_20220209_MW89-4616_05_(000)_Compiler.csv",20.586185
"20220209","MW89-4616",5,"E5","Rotenone",0.001,"uM","iNFA_20220209_MW89-4616_05_(000)_Compiler.csv",19.062214
"20220209","MW89-4616",5,"E6","Rotenone",0.003,"uM","iNFA_20220209_MW89-4616_05_(000)_Compiler.csv",18.996804
"20220209","MW89-4616",5,"E7","Rotenone",0.01,"uM","iNFA_20220209_MW89-4616_05_(000)_Compiler.csv",20.44432
"20220209","MW89-4616",5,"E8","Rotenone",0.03,"uM","iNFA_20220209_MW89-4616_05_(000)_Compiler.csv",18.988317
"20220209","MW89-4616",5,"F1","Glyphosate",0.03,"uM","iNFA_20220209_MW89-4616_05_(000)_Compiler.csv",19.926222
"20220209","MW89-4616",5,"F2","H2O",0,"uM","iNFA_20220209_MW89-4616_05_(000)_Compiler.csv",15.55782
"20220209","MW89-4616",5,"F3","Glyphosate",0.1,"uM","iNFA_20220209_MW89-4616_05_(000)_Compiler.csv",17.474839
"20220209","MW89-4616",5,"F4","Glyphosate",0.3,"uM","iNFA_20220209_MW89-4616_05_(000)_Compiler.csv",18.143853
"20220209","MW89-4616",5,"F5","Glyphosate",1,"uM","iNFA_20220209_MW89-4616_05_(000)_Compiler.csv",20.169321
"20220209","MW89-4616",5,"F6","Glyphosate",3,"uM","iNFA_20220209_MW89-4616_05_(000)_Compiler.csv",18.392879
"20220209","MW89-4616",5,"F7","Glyphosate",10,"uM","iNFA_20220209_MW89-4616_05_(000)_Compiler.csv",15.240752
"20220209","MW89-4616",5,"F8","Glyphosate",30,"uM","iNFA_20220209_MW89-4616_05_(000)_Compiler.csv",15.089624
"20220209","MW89-4616",7,"A1","Tributyltin Chloride",1e-04,"uM","iNFA_20220209_MW89-4616_07_(000)_Compiler.csv",17.311924
"20220209","MW89-4616",7,"A2","DMSO",0,"uM","iNFA_20220209_MW89-4616_07_(000)_Compiler.csv",15.890465
"20220209","MW89-4616",7,"A3","Tributyltin Chloride",3e-04,"uM","iNFA_20220209_MW89-4616_07_(000)_Compiler.csv",16.869941
"20220209","MW89-4616",7,"A4","Tributyltin Chloride",0.001,"uM","iNFA_20220209_MW89-4616_07_(000)_Compiler.csv",14.520771
"20220209","MW89-4616",7,"A5","Tributyltin Chloride",0.003,"uM","iNFA_20220209_MW89-4616_07_(000)_Compiler.csv",19.910207
"20220209","MW89-4616",7,"A6","Tributyltin Chloride",0.01,"uM","iNFA_20220209_MW89-4616_07_(000)_Compiler.csv",21.089084
"20220209","MW89-4616",7,"A7","Tributyltin Chloride",0.03,"uM","iNFA_20220209_MW89-4616_07_(000)_Compiler.csv",22.636752
"20220209","MW89-4616",7,"A8","Tributyltin Chloride",0.1,"uM","iNFA_20220209_MW89-4616_07_(000)_Compiler.csv",0
"20220209","MW89-4616",7,"B1","Deltamethrin",0.03,"uM","iNFA_20220209_MW89-4616_07_(000)_Compiler.csv",18.879217
"20220209","MW89-4616",7,"B2","EtOH:DMSO",0,"uM","iNFA_20220209_MW89-4616_07_(000)_Compiler.csv",16.327289
"20220209","MW89-4616",7,"B3","Deltamethrin",0.1,"uM","iNFA_20220209_MW89-4616_07_(000)_Compiler.csv",17.66974
"20220209","MW89-4616",7,"B4","Deltamethrin",0.3,"uM","iNFA_20220209_MW89-4616_07_(000)_Compiler.csv",17.702263
"20220209","MW89-4616",7,"B5","Deltamethrin",1,"uM","iNFA_20220209_MW89-4616_07_(000)_Compiler.csv",13.96548
"20220209","MW89-4616",7,"B6","Deltamethrin",3,"uM","iNFA_20220209_MW89-4616_07_(000)_Compiler.csv",16.919106
"20220209","MW89-4616",7,"B7","Deltamethrin",10,"uM","iNFA_20220209_MW89-4616_07_(000)_Compiler.csv",23.336794
"20220209","MW89-4616",7,"B8","Deltamethrin",30,"uM","iNFA_20220209_MW89-4616_07_(000)_Compiler.csv",16.462349
"20220209","MW89-4616",7,"C1","Thiamethoxam",0.03,"uM","iNFA_20220209_MW89-4616_07_(000)_Compiler.csv",20.636261
"20220209","MW89-4616",7,"C2","DMSO",0,"uM","iNFA_20220209_MW89-4616_07_(000)_Compiler.csv",16.863378
"20220209","MW89-4616",7,"C3","Thiamethoxam",0.1,"uM","iNFA_20220209_MW89-4616_07_(000)_Compiler.csv",19.064494
"20220209","MW89-4616",7,"C4","Thiamethoxam",0.3,"uM","iNFA_20220209_MW89-4616_07_(000)_Compiler.csv",18.0953
"20220209","MW89-4616",7,"C5","Thiamethoxam",1,"uM","iNFA_20220209_MW89-4616_07_(000)_Compiler.csv",16.397261
"20220209","MW89-4616",7,"C6","Thiamethoxam",3,"uM","iNFA_20220209_MW89-4616_07_(000)_Compiler.csv",19.408092
"20220209","MW89-4616",7,"C7","Thiamethoxam",10,"uM","iNFA_20220209_MW89-4616_07_(000)_Compiler.csv",18.91153
"20220209","MW89-4616",7,"C8","Thiamethoxam",30,"uM","iNFA_20220209_MW89-4616_07_(000)_Compiler.csv",16.421309
"20220209","MW89-4616",7,"D1","Lindane",0.03,"uM","iNFA_20220209_MW89-4616_07_(000)_Compiler.csv",14.215532
"20220209","MW89-4616",7,"D2","EtOH",0,"uM","iNFA_20220209_MW89-4616_07_(000)_Compiler.csv",15.577757
"20220209","MW89-4616",7,"D3","Lindane",0.1,"uM","iNFA_20220209_MW89-4616_07_(000)_Compiler.csv",16.000204
"20220209","MW89-4616",7,"D4","Lindane",0.3,"uM","iNFA_20220209_MW89-4616_07_(000)_Compiler.csv",17.171084
"20220209","MW89-4616",7,"D5","Lindane",1,"uM","iNFA_20220209_MW89-4616_07_(000)_Compiler.csv",19.478941
"20220209","MW89-4616",7,"D6","Lindane",3,"uM","iNFA_20220209_MW89-4616_07_(000)_Compiler.csv",19.048839
"20220209","MW89-4616",7,"D7","Lindane",10,"uM","iNFA_20220209_MW89-4616_07_(000)_Compiler.csv",16.88414
"20220209","MW89-4616",7,"D8","Lindane",30,"uM","iNFA_20220209_MW89-4616_07_(000)_Compiler.csv",14.626911
"20220209","MW89-4616",7,"E1","Rotenone",3e-05,"uM","iNFA_20220209_MW89-4616_07_(000)_Compiler.csv",16.025504
"20220209","MW89-4616",7,"E2","DMSO",0,"uM","iNFA_20220209_MW89-4616_07_(000)_Compiler.csv",17.585168
"20220209","MW89-4616",7,"E3","Rotenone",1e-04,"uM","iNFA_20220209_MW89-4616_07_(000)_Compiler.csv",20.438045
"20220209","MW89-4616",7,"E4","Rotenone",3e-04,"uM","iNFA_20220209_MW89-4616_07_(000)_Compiler.csv",19.712497
"20220209","MW89-4616",7,"E5","Rotenone",0.001,"uM","iNFA_20220209_MW89-4616_07_(000)_Compiler.csv",16.601827
"20220209","MW89-4616",7,"E6","Rotenone",0.003,"uM","iNFA_20220209_MW89-4616_07_(000)_Compiler.csv",17.537285
"20220209","MW89-4616",7,"E7","Rotenone",0.01,"uM","iNFA_20220209_MW89-4616_07_(000)_Compiler.csv",18.756874
"20220209","MW89-4616",7,"E8","Rotenone",0.03,"uM","iNFA_20220209_MW89-4616_07_(000)_Compiler.csv",18.945537
"20220209","MW89-4616",7,"F1","Glyphosate",0.03,"uM","iNFA_20220209_MW89-4616_07_(000)_Compiler.csv",18.218445
"20220209","MW89-4616",7,"F2","H2O",0,"uM","iNFA_20220209_MW89-4616_07_(000)_Compiler.csv",16.634592
"20220209","MW89-4616",7,"F3","Glyphosate",0.1,"uM","iNFA_20220209_MW89-4616_07_(000)_Compiler.csv",17.020764
"20220209","MW89-4616",7,"F4","Glyphosate",0.3,"uM","iNFA_20220209_MW89-4616_07_(000)_Compiler.csv",16.25548
"20220209","MW89-4616",7,"F5","Glyphosate",1,"uM","iNFA_20220209_MW89-4616_07_(000)_Compiler.csv",19.305069
"20220209","MW89-4616",7,"F6","Glyphosate",3,"uM","iNFA_20220209_MW89-4616_07_(000)_Compiler.csv",17.206587
"20220209","MW89-4616",7,"F7","Glyphosate",10,"uM","iNFA_20220209_MW89-4616_07_(000)_Compiler.csv",16.245662
"20220209","MW89-4616",7,"F8","Glyphosate",30,"uM","iNFA_20220209_MW89-4616_07_(000)_Compiler.csv",14.752877
"20220209","MW89-4616",9,"A1","Tributyltin Chloride",1e-04,"uM","iNFA_20220209_MW89-4616_09_(000)_Compiler.csv",18.942979
"20220209","MW89-4616",9,"A2","DMSO",0,"uM","iNFA_20220209_MW89-4616_09_(000)_Compiler.csv",15.452633
"20220209","MW89-4616",9,"A3","Tributyltin Chloride",3e-04,"uM","iNFA_20220209_MW89-4616_09_(000)_Compiler.csv",14.4305
"20220209","MW89-4616",9,"A4","Tributyltin Chloride",0.001,"uM","iNFA_20220209_MW89-4616_09_(000)_Compiler.csv",15.012029
"20220209","MW89-4616",9,"A5","Tributyltin Chloride",0.003,"uM","iNFA_20220209_MW89-4616_09_(000)_Compiler.csv",16.893335
"20220209","MW89-4616",9,"A6","Tributyltin Chloride",0.01,"uM","iNFA_20220209_MW89-4616_09_(000)_Compiler.csv",15.799003
"20220209","MW89-4616",9,"A7","Tributyltin Chloride",0.03,"uM","iNFA_20220209_MW89-4616_09_(000)_Compiler.csv",18.703831
"20220209","MW89-4616",9,"A8","Tributyltin Chloride",0.1,"uM","iNFA_20220209_MW89-4616_09_(000)_Compiler.csv",0
"20220209","MW89-4616",9,"B1","Deltamethrin",0.03,"uM","iNFA_20220209_MW89-4616_09_(000)_Compiler.csv",16.216083
"20220209","MW89-4616",9,"B2","EtOH:DMSO",0,"uM","iNFA_20220209_MW89-4616_09_(000)_Compiler.csv",14.572051
"20220209","MW89-4616",9,"B3","Deltamethrin",0.1,"uM","iNFA_20220209_MW89-4616_09_(000)_Compiler.csv",15.244813
"20220209","MW89-4616",9,"B4","Deltamethrin",0.3,"uM","iNFA_20220209_MW89-4616_09_(000)_Compiler.csv",13.51748
"20220209","MW89-4616",9,"B5","Deltamethrin",1,"uM","iNFA_20220209_MW89-4616_09_(000)_Compiler.csv",13.340337
