"date","Plate.SN","DIV","well","trt","dose","units","file.name","wt.mean.resistance"
"20220209","MW89-4613",9,"B5","Tributyltin Chloride",0.003,"uM","iNFA_20220209_MW89-4613_09_(000)_Compiler.csv",15.774958
"20220209","MW89-4613",9,"B6","Tributyltin Chloride",0.01,"uM","iNFA_20220209_MW89-4613_09_(000)_Compiler.csv",17.330387
"20220209","MW89-4613",9,"B7","Tributyltin Chloride",0.03,"uM","iNFA_20220209_MW89-4613_09_(000)_Compiler.csv",19.259477
"20220209","MW89-4613",9,"B8","Tributyltin Chloride",0.1,"uM","iNFA_20220209_MW89-4613_09_(000)_Compiler.csv",0
"20220209","MW89-4613",9,"C1","Deltamethrin",0.03,"uM","iNFA_20220209_MW89-4613_09_(000)_Compiler.csv",14.298629
"20220209","MW89-4613",9,"C2","EtOH:DMSO",0,"uM","iNFA_20220209_MW89-4613_09_(000)_Compiler.csv",17.129647
"20220209","MW89-4613",9,"C3","Deltamethrin",0.1,"uM","iNFA_20220209_MW89-4613_09_(000)_Compiler.csv",15.976298
"20220209","MW89-4613",9,"C4","Deltamethrin",0.3,"uM","iNFA_20220209_MW89-4613_09_(000)_Compiler.csv",17.133443
"20220209","MW89-4613",9,"C5","Deltamethrin",1,"uM","iNFA_20220209_MW89-4613_09_(000)_Compiler.csv",16.776118
"20220209","MW89-4613",9,"C6","Deltamethrin",3,"uM","iNFA_20220209_MW89-4613_09_(000)_Compiler.csv",14.934607
"20220209","MW89-4613",9,"C7","Deltamethrin",10,"uM","iNFA_20220209_MW89-4613_09_(000)_Compiler.csv",18.984454
"20220209","MW89-4613",9,"C8","Deltamethrin",30,"uM","iNFA_20220209_MW89-4613_09_(000)_Compiler.csv",18.66542
"20220209","MW89-4613",9,"D1","Glyphosate",0.03,"uM","iNFA_20220209_MW89-4613_09_(000)_Compiler.csv",12.572074
"20220209","MW89-4613",9,"D2","H2O",0,"uM","iNFA_20220209_MW89-4613_09_(000)_Compiler.csv",14.999296
"20220209","MW89-4613",9,"D3","Glyphosate",0.1,"uM","iNFA_20220209_MW89-4613_09_(000)_Compiler.csv",15.727567
"20220209","MW89-4613",9,"D4","Glyphosate",0.3,"uM","iNFA_20220209_MW89-4613_09_(000)_Compiler.csv",13.892268
"20220209","MW89-4613",9,"D5","Glyphosate",1,"uM","iNFA_20220209_MW89-4613_09_(000)_Compiler.csv",17.236936
"20220209","MW89-4613",9,"D6","Glyphosate",3,"uM","iNFA_20220209_MW89-4613_09_(000)_Compiler.csv",16.186029
"20220209","MW89-4613",9,"D7","Glyphosate",10,"uM","iNFA_20220209_MW89-4613_09_(000)_Compiler.csv",13.733848
"20220209","MW89-4613",9,"D8","Glyphosate",30,"uM","iNFA_20220209_MW89-4613_09_(000)_Compiler.csv",12.522553
"20220209","MW89-4613",9,"E1","Lindane",0.03,"uM","iNFA_20220209_MW89-4613_09_(000)_Compiler.csv",15.733199
"20220209","MW89-4613",9,"E2","EtOH",0,"uM","iNFA_20220209_MW89-4613_09_(000)_Compiler.csv",15.081206
"20220209","MW89-4613",9,"E3","Lindane",0.1,"uM","iNFA_20220209_MW89-4613_09_(000)_Compiler.csv",16.813793
"20220209","MW89-4613",9,"E4","Lindane",0.3,"uM","iNFA_20220209_MW89-4613_09_(000)_Compiler.csv",16.600287
"20220209","MW89-4613",9,"E5","Lindane",1,"uM","iNFA_20220209_MW89-4613_09_(000)_Compiler.csv",14.641482
"20220209","MW89-4613",9,"E6","Lindane",3,"uM","iNFA_20220209_MW89-4613_09_(000)_Compiler.csv",13.272084
"20220209","MW89-4613",9,"E7","Lindane",10,"uM","iNFA_20220209_MW89-4613_09_(000)_Compiler.csv",13.319385
"20220209","MW89-4613",9,"E8","Lindane",30,"uM","iNFA_20220209_MW89-4613_09_(000)_Compiler.csv",12.64545
"20220209","MW89-4613",9,"F1","Rotenone",3e-05,"uM","iNFA_20220209_MW89-4613_09_(000)_Compiler.csv",14.127644
"20220209","MW89-4613",9,"F2","DMSO",0,"uM","iNFA_20220209_MW89-4613_09_(000)_Compiler.csv",15.228459
"20220209","MW89-4613",9,"F3","Rotenone",1e-04,"uM","iNFA_20220209_MW89-4613_09_(000)_Compiler.csv",14.79796
"20220209","MW89-4613",9,"F4","Rotenone",3e-04,"uM","iNFA_20220209_MW89-4613_09_(000)_Compiler.csv",14.894038
"20220209","MW89-4613",9,"F5","Rotenone",0.001,"uM","iNFA_20220209_MW89-4613_09_(000)_Compiler.csv",16.757791
"20220209","MW89-4613",9,"F6","Rotenone",0.003,"uM","iNFA_20220209_MW89-4613_09_(000)_Compiler.csv",15.432615
"20220209","MW89-4613",9,"F7","Rotenone",0.01,"uM","iNFA_20220209_MW89-4613_09_(000)_Compiler.csv",18.042007
"20220209","MW89-4613",9,"F8","Rotenone",0.03,"uM","iNFA_20220209_MW89-4613_09_(000)_Compiler.csv",16.408349
"20220209","MW89-4613",12,"A1","Thiamethoxam",0.03,"uM","iNFA_20220209_MW89-4613_12_(000)_Compiler.csv",18.775394
"20220209","MW89-4613",12,"A2","DMSO",0,"uM","iNFA_20220209_MW89-4613_12_(000)_Compiler.csv",19.019543
"20220209","MW89-4613",12,"A3","Thiamethoxam",0.1,"uM","iNFA_20220209_MW89-4613_12_(000)_Compiler.csv",14.959899
"20220209","MW89-4613",12,"A4","Thiamethoxam",0.3,"uM","iNFA_20220209_MW89-4613_12_(000)_Compiler.csv",17.690244
"20220209","MW89-4613",12,"A5","Thiamethoxam",1,"uM","iNFA_20220209_MW89-4613_12_(000)_Compiler.csv",18.304553
"20220209","MW89-4613",12,"A6","Thiamethoxam",3,"uM","iNFA_20220209_MW89-4613_12_(000)_Compiler.csv",16.033327
"20220209","MW89-4613",12,"A7","Thiamethoxam",10,"uM","iNFA_20220209_MW89-4613_12_(000)_Compiler.csv",13.164322
"20220209","MW89-4613",12,"A8","Thiamethoxam",30,"uM","iNFA_20220209_MW89-4613_12_(000)_Compiler.csv",18.980467
"20220209","MW89-4613",12,"B1","Tributyltin Chloride",1e-04,"uM","iNFA_20220209_MW89-4613_12_(000)_Compiler.csv",17.293228
"20220209","MW89-4613",12,"B2","DMSO",0,"uM","iNFA_20220209_MW89-4613_12_(000)_Compiler.csv",16.067615
"20220209","MW89-4613",12,"B3","Tributyltin Chloride",3e-04,"uM","iNFA_20220209_MW89-4613_12_(000)_Compiler.csv",13.99962
"20220209","MW89-4613",12,"B4","Tributyltin Chloride",0.001,"uM","iNFA_20220209_MW89-4613_12_(000)_Compiler.csv",15.751946
"20220209","MW89-4613",12,"B5","Tributyltin Chloride",0.003,"uM","iNFA_20220209_MW89-4613_12_(000)_Compiler.csv",13.933441
"20220209","MW89-4613",12,"B6","Tributyltin Chloride",0.01,"uM","iNFA_20220209_MW89-4613_12_(000)_Compiler.csv",15.262809
"20220209","MW89-4613",12,"B7","Tributyltin Chloride",0.03,"uM","iNFA_20220209_MW89-4613_12_(000)_Compiler.csv",25.107272
"20220209","MW89-4613",12,"B8","Tributyltin Chloride",0.1,"uM","iNFA_20220209_MW89-4613_12_(000)_Compiler.csv",0
"20220209","MW89-4613",12,"C1","Deltamethrin",0.03,"uM","iNFA_20220209_MW89-4613_12_(000)_Compiler.csv",13.673576
"20220209","MW89-4613",12,"C2","EtOH:DMSO",0,"uM","iNFA_20220209_MW89-4613_12_(000)_Compiler.csv",15.586154
"20220209","MW89-4613",12,"C3","Deltamethrin",0.1,"uM","iNFA_20220209_MW89-4613_12_(000)_Compiler.csv",12.617866
"20220209","MW89-4613",12,"C4","Deltamethrin",0.3,"uM","iNFA_20220209_MW89-4613_12_(000)_Compiler.csv",15.179781
"20220209","MW89-4613",12,"C5","Deltamethrin",1,"uM","iNFA_20220209_MW89-4613_12_(000)_Compiler.csv",14.285958
"20220209","MW89-4613",12,"C6","Deltamethrin",3,"uM","iNFA_20220209_MW89-4613_12_(000)_Compiler.csv",13.446083
"20220209","MW89-4613",12,"C7","Deltamethrin",10,"uM","iNFA_20220209_MW89-4613_12_(000)_Compiler.csv",20.687192
"20220209","MW89-4613",12,"C8","Deltamethrin",30,"uM","iNFA_20220209_MW89-4613_12_(000)_Compiler.csv",15.866902
"20220209","MW89-4613",12,"D1","Glyphosate",0.03,"uM","iNFA_20220209_MW89-4613_12_(000)_Compiler.csv",14.409558
"20220209","MW89-4613",12,"D2","H2O",0,"uM","iNFA_20220209_MW89-4613_12_(000)_Compiler.csv",13.920152
"20220209","MW89-4613",12,"D3","Glyphosate",0.1,"uM","iNFA_20220209_MW89-4613_12_(000)_Compiler.csv",16.732294
"20220209","MW89-4613",12,"D4","Glyphosate",0.3,"uM","iNFA_20220209_MW89-4613_12_(000)_Compiler.csv",15.13322
"20220209","MW89-4613",12,"D5","Glyphosate",1,"uM","iNFA_20220209_MW89-4613_12_(000)_Compiler.csv",16.871524
"20220209","MW89-4613",12,"D6","Glyphosate",3,"uM","iNFA_20220209_MW89-4613_12_(000)_Compiler.csv",15.111696
"20220209","MW89-4613",12,"D7","Glyphosate",10,"uM","iNFA_20220209_MW89-4613_12_(000)_Compiler.csv",13.579794
"20220209","MW89-4613",12,"D8","Glyphosate",30,"uM","iNFA_20220209_MW89-4613_12_(000)_Compiler.csv",13.608969
"20220209","MW89-4613",12,"E1","Lindane",0.03,"uM","iNFA_20220209_MW89-4613_12_(000)_Compiler.csv",15.742632
"20220209","MW89-4613",12,"E2","EtOH",0,"uM","iNFA_20220209_MW89-4613_12_(000)_Compiler.csv",16.334416
"20220209","MW89-4613",12,"E3","Lindane",0.1,"uM","iNFA_20220209_MW89-4613_12_(000)_Compiler.csv",19.749089
"20220209","MW89-4613",12,"E4","Lindane",0.3,"uM","iNFA_20220209_MW89-4613_12_(000)_Compiler.csv",17.757402
"20220209","MW89-4613",12,"E5","Lindane",1,"uM","iNFA_20220209_MW89-4613_12_(000)_Compiler.csv",16.612933
"20220209","MW89-4613",12,"E6","Lindane",3,"uM","iNFA_20220209_MW89-4613_12_(000)_Compiler.csv",14.408418
"20220209","MW89-4613",12,"E7","Lindane",10,"uM","iNFA_20220209_MW89-4613_12_(000)_Compiler.csv",17.582475
"20220209","MW89-4613",12,"E8","Lindane",30,"uM","iNFA_20220209_MW89-4613_12_(000)_Compiler.csv",12.701709
"20220209","MW89-4613",12,"F1","Rotenone",3e-05,"uM","iNFA_20220209_MW89-4613_12_(000)_Compiler.csv",17.114613
"20220209","MW89-4613",12,"F2","DMSO",0,"uM","iNFA_20220209_MW89-4613_12_(000)_Compiler.csv",15.524696
"20220209","MW89-4613",12,"F3","Rotenone",1e-04,"uM","iNFA_20220209_MW89-4613_12_(000)_Compiler.csv",20.528888
"20220209","MW89-4613",12,"F4","Rotenone",3e-04,"uM","iNFA_20220209_MW89-4613_12_(000)_Compiler.csv",16.505449
"20220209","MW89-4613",12,"F5","Rotenone",0.001,"uM","iNFA_20220209_MW89-4613_12_(000)_Compiler.csv",17.065666
"20220209","MW89-4613",12,"F6","Rotenone",0.003,"uM","iNFA_20220209_MW89-4613_12_(000)_Compiler.csv",15.176028
"20220209","MW89-4613",12,"F7","Rotenone",0.01,"uM","iNFA_20220209_MW89-4613_12_(000)_Compiler.csv",16.618222
"20220209","MW89-4613",12,"F8","Rotenone",0.03,"uM","iNFA_20220209_MW89-4613_12_(000)_Compiler.csv",19.898983
