"date","Plate.SN","well","DIV","treatment","dose","units","file.name","meanfiringrate","burst.per.min","mean.isis","per.spikes.in.burst","mean.dur","mean.IBIs","nAE","nABE","ns.n","ns.peak.m","ns.durn.m","ns.percent.of.spikes.in.ns","ns.mean.insis","ns.durn.sd","ns.mean.spikes.in.ns","r","mi","wllq","wllq_notes"
"20150422","MW1060-35","A1",12,"Caffeine","0.00000","uM","ON_20150422_MW1060-35_12_00(000).h5",1.14048844277637,3.2775,0.0211028668517335,84.6805333333333,0.3406,20.2833333333333,16,15,68,13.5735294117647,0.17026044421265,29.1116117639895,12.9962686567164,0.0494394623124476,70.3088235294118,0.409188803310866,0.0147746361192011,1,""
"20150422","MW1060-35","A1",5,"Caffeine","0.00000","uM","ON_20150422_MW1060-35_05_00(000).h5",0.698376502921448,1.23230769230769,0.0435288131384136,55.7355555555556,0.455777777777778,47.1241111111111,13,9,16,11.6875,0.164153645833333,7.51752477640802,56.1866666666667,0.0488735823456594,38.875,0.0779982309888538,0.00104323808050102,1,""
"20150422","MW1060-35","A1",7,"Caffeine","0.00000","uM","ON_20150422_MW1060-35_07_00(000).h5",0.949841691993133,1.96714285714286,0.0179731851976719,88.0615714285714,0.399857142857143,30.3487142857143,14,14,26,14.9230769230769,0.377359584859585,24.1112956810631,32.634,0.0272183480821141,111.653846153846,0.441061974838188,0.0108973318124076,1,""
"20150422","MW1060-35","A1",9,"Caffeine","0.00000","uM","ON_20150422_MW1060-35_09_00(000).h5",1.70847419645907,2.90625,0.0151117905553571,92.611,0.4154,21.4702666666667,16,15,37,15.6756756756757,0.332585897585898,19.563450126006,23.0930555555556,0.078746736935132,130.081081081081,0.517776506165943,0.0230843455519228,1,""
"20150422","MW1060-35","A2",12,"Caffeine","0.03000","uM","ON_20150422_MW1060-35_12_00(000).h5",0.765904343626658,1.77,0.0197270829049631,95.210875,0.37475,34.08425,16,16,32,15.59375,0.192826309974747,28.5429322694714,26.5548387096774,0.0555895516658604,98.375,0.51415995833306,0.0135094602638138,1,""
"20150422","MW1060-35","A2",5,"Caffeine","0.03000","uM","ON_20150422_MW1060-35_05_00(000).h5",1.16963035739963,2.86,0.0579245003387714,59.001,0.6612,37.4214,6,5,14,7.28571428571429,0.212083333333333,4.41494288360605,59.4307692307692,0.0718668938201062,20.4285714285714,0.0944076393209238,0.00129597983265443,1,""
"20150422","MW1060-35","A2",7,"Caffeine","0.03000","uM","ON_20150422_MW1060-35_07_00(000).h5",1.01786370024711,2.36307692307692,0.0269597824636156,87.2538181818182,0.392545454545455,22.5656363636364,13,11,35,13.6571428571429,0.246475340136054,19.5462478184991,25.8161764705882,0.0498758960300418,67.2,0.266504206601824,0.00807256829420799,1,""
"20150422","MW1060-35","A2",9,"Caffeine","0.03000","uM","ON_20150422_MW1060-35_09_00(000).h5",1.13382075463732,2.39625,0.017812731053706,93.458,0.3550625,24.2624375,16,16,41,14.5365853658537,0.266103368176539,22.9007166043976,21.4375,0.0770634156763595,91.1951219512195,0.428601337281064,0.0144257591597313,1,""
"20150422","MW1060-35","A3",12,"Caffeine","0.10000","uM","ON_20150422_MW1060-35_12_00(000).h5",1.01527985346103,2.4075,0.0153337596907968,90.5398125,0.3085,25.943125,16,16,41,15.4878048780488,0.171037979635541,27.8112175102599,22.0975,0.0349473322994978,99.1707317073171,0.525307977691315,0.012717797003221,1,""
"20150422","MW1060-35","A3",5,"Caffeine","0.10000","uM","ON_20150422_MW1060-35_05_00(000).h5",0.233492208776104,0.968571428571429,0.0276680602153243,63.4201666666667,0.152166666666667,51.2705,7,6,20,9.4,0.100998015873016,26.6268656716418,45.0789473684211,0.0201517169143709,22.3,0.241848816071776,0,1,""
"20150422","MW1060-35","A3",7,"Caffeine","0.10000","uM","ON_20150422_MW1060-35_07_00(000).h5",0.618074348773785,2.06,0.0208485016752154,84.681,0.265785714285714,33.5539285714286,15,14,34,15.2941176470588,0.226281804388422,29.0288026660319,26.4833333333333,0.0500010663005715,71.7352941176471,0.349767734657201,0.00779666528215915,1,""
"20150422","MW1060-35","A3",9,"Caffeine","0.10000","uM","ON_20150422_MW1060-35_09_00(000).h5",1.37625159033517,3.01125,0.0159654579468784,92.3894375,0.3341875,19.280375,16,16,49,15.5510204081633,0.285084800403678,21.6167120799273,18.0416666666667,0.0860305221874716,87.4285714285714,0.490024923478902,0.0167355519065599,1,""
"20150422","MW1060-35","A4",12,"Caffeine","0.30000","uM","ON_20150422_MW1060-35_12_00(000).h5",0.959376961392899,2.22,0.0241433054324627,88.3183125,0.4395,27.277625,16,16,50,15.16,0.191098461260961,36.9163952225841,17.769387755102,0.0557278108112124,102,0.495793500634257,0.0144046280109113,1,""
"20150422","MW1060-35","A4",5,"Caffeine","0.30000","uM","ON_20150422_MW1060-35_05_00(000).h5",0.514444764543409,0.858,0.0485022157149445,60.551,0.4865,46.3486666666667,10,6,19,10.7894736842105,0.134408939014202,8.30014671976525,47.9388888888889,0.0467981732934364,20.8421052631579,0.0645632270610002,0.000578616074733619,1,""
"20150422","MW1060-35","A4",7,"Caffeine","0.30000","uM","ON_20150422_MW1060-35_07_00(000).h5",0.82029666087259,1.976,0.0315987751855789,69.8107333333333,0.385266666666667,38.6807333333333,15,15,29,15.551724137931,0.226983784893268,17.5224416517056,31.0464285714286,0.0455517313398627,67.3103448275862,0.272387005712744,0.00543231004641545,1,""
