"date","Plate.SN","rowi","coli","src_acsn","treatment","conc","rval","srcf","wllq","wllq_notes"
"20210217","MW75-5809",3,2,"AB","DMSO",0,22171.6666666667,"20210217_NFA_PFAS_Group_4_ Calculations.xlsx",1,""
"20210217","MW75-5809",3,2,"LDH","DMSO",0,0.670833333333333,"20210217_NFA_PFAS_Group_4_ Calculations.xlsx",1,""
"20210217","MW75-5809",3,3,"AB","3360 H07",0.1,22912.6666666667,"20210217_NFA_PFAS_Group_4_ Calculations.xlsx",0,"need C. Oxon only"
"20210217","MW75-5809",3,3,"LDH","3360 H07",0.1,0.792133333333333,"20210217_NFA_PFAS_Group_4_ Calculations.xlsx",0,"need C. Oxon only"
"20210217","MW75-5809",3,4,"AB","3360 H07",0.3,21372.6666666667,"20210217_NFA_PFAS_Group_4_ Calculations.xlsx",0,"need C. Oxon only"
"20210217","MW75-5809",3,4,"LDH","3360 H07",0.3,0.718633333333333,"20210217_NFA_PFAS_Group_4_ Calculations.xlsx",0,"need C. Oxon only"
"20210217","MW75-5809",3,5,"AB","3360 H07",1,22026.6666666667,"20210217_NFA_PFAS_Group_4_ Calculations.xlsx",0,"need C. Oxon only"
"20210217","MW75-5809",3,5,"LDH","3360 H07",1,0.723633333333333,"20210217_NFA_PFAS_Group_4_ Calculations.xlsx",0,"need C. Oxon only"
"20210217","MW75-5809",3,6,"AB","3360 H07",3,22870.6666666667,"20210217_NFA_PFAS_Group_4_ Calculations.xlsx",0,"need C. Oxon only"
"20210217","MW75-5809",3,6,"LDH","3360 H07",3,0.681933333333333,"20210217_NFA_PFAS_Group_4_ Calculations.xlsx",0,"need C. Oxon only"
"20210217","MW75-5809",3,7,"AB","3360 H07",10,13923.6666666667,"20210217_NFA_PFAS_Group_4_ Calculations.xlsx",0,"need C. Oxon only"
"20210217","MW75-5809",3,7,"LDH","3360 H07",10,0.368533333333333,"20210217_NFA_PFAS_Group_4_ Calculations.xlsx",0,"need C. Oxon only"
"20210217","MW75-5809",3,8,"AB","3360 H07",30,782.666666666667,"20210217_NFA_PFAS_Group_4_ Calculations.xlsx",0,"need C. Oxon only"
"20210217","MW75-5809",3,8,"LDH","3360 H07",30,0.0116333333333333,"20210217_NFA_PFAS_Group_4_ Calculations.xlsx",0,"need C. Oxon only"
"20210217","MW75-5809",4,1,"AB","3361 A03",0.03,21507.6666666667,"20210217_NFA_PFAS_Group_4_ Calculations.xlsx",0,"need C. Oxon only"
"20210217","MW75-5809",4,1,"LDH","3361 A03",0.03,0.689833333333333,"20210217_NFA_PFAS_Group_4_ Calculations.xlsx",0,"need C. Oxon only"
"20210217","MW75-5809",4,2,"AB","DMSO",0,22629.6666666667,"20210217_NFA_PFAS_Group_4_ Calculations.xlsx",1,""
"20210217","MW75-5809",4,2,"LDH","DMSO",0,0.641933333333333,"20210217_NFA_PFAS_Group_4_ Calculations.xlsx",1,""
"20210217","MW75-5809",4,3,"AB","3361 A03",0.1,22509.6666666667,"20210217_NFA_PFAS_Group_4_ Calculations.xlsx",0,"need C. Oxon only"
"20210217","MW75-5809",4,3,"LDH","3361 A03",0.1,0.727233333333333,"20210217_NFA_PFAS_Group_4_ Calculations.xlsx",0,"need C. Oxon only"
"20210217","MW75-5809",4,4,"AB","3361 A03",0.3,21066.6666666667,"20210217_NFA_PFAS_Group_4_ Calculations.xlsx",0,"need C. Oxon only"
"20210217","MW75-5809",4,4,"LDH","3361 A03",0.3,0.743933333333333,"20210217_NFA_PFAS_Group_4_ Calculations.xlsx",0,"need C. Oxon only"
"20210217","MW75-5809",4,5,"AB","3361 A03",1,20681.6666666667,"20210217_NFA_PFAS_Group_4_ Calculations.xlsx",0,"need C. Oxon only"
"20210217","MW75-5809",4,5,"LDH","3361 A03",1,0.686233333333333,"20210217_NFA_PFAS_Group_4_ Calculations.xlsx",0,"need C. Oxon only"
"20210217","MW75-5809",4,6,"AB","3361 A03",3,19710.6666666667,"20210217_NFA_PFAS_Group_4_ Calculations.xlsx",0,"need C. Oxon only"
"20210217","MW75-5809",4,6,"LDH","3361 A03",3,0.646633333333333,"20210217_NFA_PFAS_Group_4_ Calculations.xlsx",0,"need C. Oxon only"
"20210217","MW75-5809",4,7,"AB","3361 A03",10,18319.6666666667,"20210217_NFA_PFAS_Group_4_ Calculations.xlsx",0,"need C. Oxon only"
"20210217","MW75-5809",4,7,"LDH","3361 A03",10,0.497633333333333,"20210217_NFA_PFAS_Group_4_ Calculations.xlsx",0,"need C. Oxon only"
"20210217","MW75-5809",4,8,"AB","3361 A03",30,5229.66666666667,"20210217_NFA_PFAS_Group_4_ Calculations.xlsx",0,"need C. Oxon only"
"20210217","MW75-5809",4,8,"LDH","3361 A03",30,0.0321333333333333,"20210217_NFA_PFAS_Group_4_ Calculations.xlsx",0,"need C. Oxon only"
"20210217","MW75-5809",5,1,"AB","3361 D02",0.03,24628.6666666667,"20210217_NFA_PFAS_Group_4_ Calculations.xlsx",0,"need C. Oxon only"
"20210217","MW75-5809",5,1,"LDH","3361 D02",0.03,0.658033333333333,"20210217_NFA_PFAS_Group_4_ Calculations.xlsx",0,"need C. Oxon only"
"20210217","MW75-5809",5,2,"AB","DMSO",0,23138.6666666667,"20210217_NFA_PFAS_Group_4_ Calculations.xlsx",1,""
"20210217","MW75-5809",5,2,"LDH","DMSO",0,0.714033333333333,"20210217_NFA_PFAS_Group_4_ Calculations.xlsx",1,""
"20210217","MW75-5809",5,3,"AB","3361 D02",0.1,22935.6666666667,"20210217_NFA_PFAS_Group_4_ Calculations.xlsx",0,"need C. Oxon only"
"20210217","MW75-5809",5,3,"LDH","3361 D02",0.1,0.643933333333333,"20210217_NFA_PFAS_Group_4_ Calculations.xlsx",0,"need C. Oxon only"
"20210217","MW75-5809",5,4,"AB","3361 D02",0.3,22405.6666666667,"20210217_NFA_PFAS_Group_4_ Calculations.xlsx",0,"need C. Oxon only"
"20210217","MW75-5809",5,4,"LDH","3361 D02",0.3,0.706133333333333,"20210217_NFA_PFAS_Group_4_ Calculations.xlsx",0,"need C. Oxon only"
"20210217","MW75-5809",5,5,"AB","3361 D02",1,22913.6666666667,"20210217_NFA_PFAS_Group_4_ Calculations.xlsx",0,"need C. Oxon only"
"20210217","MW75-5809",5,5,"LDH","3361 D02",1,0.828633333333333,"20210217_NFA_PFAS_Group_4_ Calculations.xlsx",0,"need C. Oxon only"
"20210217","MW75-5809",5,6,"AB","3361 D02",3,18801.6666666667,"20210217_NFA_PFAS_Group_4_ Calculations.xlsx",0,"need C. Oxon only"
"20210217","MW75-5809",5,6,"LDH","3361 D02",3,0.548333333333333,"20210217_NFA_PFAS_Group_4_ Calculations.xlsx",0,"need C. Oxon only"
"20210217","MW75-5809",5,7,"AB","3361 D02",10,631.666666666667,"20210217_NFA_PFAS_Group_4_ Calculations.xlsx",0,"need C. Oxon only"
"20210217","MW75-5809",5,7,"LDH","3361 D02",10,0.00813333333333334,"20210217_NFA_PFAS_Group_4_ Calculations.xlsx",0,"need C. Oxon only"
"20210217","MW75-5809",5,8,"AB","3361 D02",30,564.666666666667,"20210217_NFA_PFAS_Group_4_ Calculations.xlsx",0,"need C. Oxon only"
"20210217","MW75-5809",5,8,"LDH","3361 D02",30,0.00733333333333334,"20210217_NFA_PFAS_Group_4_ Calculations.xlsx",0,"need C. Oxon only"
"20210217","MW75-5809",6,1,"AB","Chlorpyrifos Oxon",0.03,26664.6666666667,"20210217_NFA_PFAS_Group_4_ Calculations.xlsx",1,""
