"date","Plate.SN","DIV","well","trt","dose","units","meanfiringrate","burst.per.min","mean.isis","per.spikes.in.burst","mean.dur","mean.IBIs","nAE","nABE","ns.n","ns.peak.m","ns.durn.m","ns.percent.of.spikes.in.ns","ns.mean.insis","ns.durn.sd","ns.mean.spikes.in.ns","r","cv.time","cv.network","file.name"
"20140205","MW1007-26","5","E3","Mevastatin","0.3","uM",0.496353901285309,1.44,0.0683372864321603,68.147,0.374,8.028,5,1,0,NA,NA,0,NA,NA,NA,-3.78847382525923e-06,1.44132552396054,2.49323051891029,"ON_20140205_MW1007-26_DIV05_001.h5"
"20140205","MW1007-26","5","E4","Mevastatin","1","uM",0.123546604250055,0,NA,0,NA,NA,1,0,0,NA,NA,0,NA,NA,NA,0,3.03708536054185,2.53430209764954,"ON_20140205_MW1007-26_DIV05_001.h5"
"20140205","MW1007-26","5","E5","Mevastatin","3","uM",0.20699474922597,0,NA,0,NA,NA,2,0,0,NA,NA,0,NA,NA,NA,-0.00201844957626478,1.27689115813041,1.42730438455578,"ON_20140205_MW1007-26_DIV05_001.h5"
"20140205","MW1007-26","5","E8","Mevastatin","0","uM",1.26147585392162,1.4,0.133571387745381,22.267,0.853,26.5405,6,2,0,NA,NA,0,NA,NA,NA,0.00207764921918576,0.970482364822055,0.951736155296997,"ON_20140205_MW1007-26_DIV05_001.h5"
"20140205","MW1007-26","5","F1","Sodium Orthovanadate","0","uM",0.536885857416468,0.336,0.092729572649573,7.606,0.417,23.975,5,1,0,NA,NA,0,NA,NA,NA,0.00181979739953832,0.993402893377381,2.10610097985436,"ON_20140205_MW1007-26_DIV05_001.h5"
"20140205","MW1007-26","5","F2","Sodium Orthovanadate","0.03","uM",0.696846197656013,0.308571428571429,0.123683287671234,12.901,0.583,29.381,7,1,0,NA,NA,0,NA,NA,NA,-0.000807495479393037,1.00024471738967,0.998620363987872,"ON_20140205_MW1007-26_DIV05_001.h5"
"20140205","MW1007-26","5","F3","Sodium Orthovanadate","0.1","uM",0.982592875906872,2.67,0.0687063343108505,65.233,0.384,3.371,6,1,0,NA,NA,0,NA,NA,NA,0.000559132399668185,1.02793240525788,1.6095908744937,"ON_20140205_MW1007-26_DIV05_001.h5"
"20140205","MW1007-26","5","F4","Sodium Orthovanadate","0.3","uM",0.3724008937318,0.375,0.0954729032258057,27.097,0.515,19.436,8,1,0,NA,NA,0,NA,NA,NA,0.00155463629944245,0.814840913562147,2.10420210881283,"ON_20140205_MW1007-26_DIV05_001.h5"
"20140205","MW1007-26","5","F5","Sodium Orthovanadate","1","uM",0.692511229085836,0.096,NA,0,NA,NA,5,0,0,NA,NA,0,NA,NA,NA,-0.000187349898755636,1.00848141765189,0.907960425330884,"ON_20140205_MW1007-26_DIV05_001.h5"
"20140205","MW1007-26","5","F6","Sodium Orthovanadate","3","uM",1.13196866788757,0.51,0.144039480519481,11.025,0.716,27.123,4,1,0,NA,NA,0,NA,NA,NA,-0.0024745216200813,0.884686639353825,1.43484347145001,"ON_20140205_MW1007-26_DIV05_001.h5"
"20140205","MW1007-26","5","F7","Sodium Orthovanadate","10","uM",0.637782250887346,0.02,NA,0,NA,NA,6,0,0,NA,NA,0,NA,NA,NA,0.00078635263055507,0.898318309643442,1.00571967679783,"ON_20140205_MW1007-26_DIV05_001.h5"
"20140205","MW1007-26","5","F8","Sodium Orthovanadate","0","uM",1.61997775467529,2.58,0.139495871476111,29.956,1.1365,33.0075,5,2,0,NA,NA,0,NA,NA,NA,0.00101510116902485,0.721869632127535,1.2873818418444,"ON_20140205_MW1007-26_DIV05_001.h5"
