"date","Plate.SN","DIV","well","trt","dose","units","meanfiringrate","burst.per.min","mean.isis","per.spikes.in.burst","mean.dur","mean.IBIs","nAE","nABE","ns.n","ns.peak.m","ns.durn.m","ns.percent.of.spikes.in.ns","ns.mean.insis","ns.durn.sd","ns.mean.spikes.in.ns","r","cv.time","cv.network","file.name"
"20140402","MW1007-27","5","B3","Bisindolymaleimide 1","0.1","uM",0.820060895243927,0.3825,0.0723242456056626,36.651,0.5805,52.3075,8,2,6,8.66666666666667,0.118263888888889,1.12375138734739,190.32,0.0187646547668355,13.5,0.0116608381700504,0.71280164293993,1.32193931978264,"ON_20140402_MW1007-27_05_00_001.h5"
"20140402","MW1007-27","5","B4","Bisindolymaleimide 1","0.3","uM",0.491761377781275,0.572727272727273,0.0875198081104115,27.0638,0.4194,71.3574,11,5,2,8,0.10625,0.345781466113416,431.1,0.00883883476483184,10,0.0122265084147869,0.676077318865196,0.888873171160714,"ON_20140402_MW1007-27_05_00_001.h5"
"20140402","MW1007-27","5","B5","Bisindolymaleimide 1","1","uM",0.75511182011119,0.33,0.110781568627453,6.103,0.646,29.674,6,1,0,NA,NA,0,NA,NA,NA,0.00144974718511722,0.898020501141044,1.89470706772561,"ON_20140402_MW1007-27_05_00_001.h5"
"20140402","MW1007-27","5","B8","Bisindolymaleimide 1","0","uM",0.686694590481074,0.912,0.104336753482176,17.7553333333333,0.543333333333333,62.3333333333333,5,3,4,8.25,0.0893675595238094,1.1443433029909,174.333333333333,0.0241818040279447,11,0.019622332027806,1.01137637288317,1.29705841011768,"ON_20140402_MW1007-27_05_00_001.h5"
"20140402","MW1007-27","5","C1","Domoic Acid","0","uM",0.683384079369939,1.605,0.0696342857142867,34.196,0.35,9.957,4,1,0,NA,NA,0,NA,NA,NA,0.00202216730093755,1.31639567709308,1.75246902399971,"ON_20140402_MW1007-27_05_00_001.h5"
"20140402","MW1007-27","5","C2","Domoic Acid","0.003","uM",0.468279678839309,0.56,0.0461313254326075,45.7114285714286,0.487428571428571,84.564,12,8,11,13.5454545454545,0.164744113210022,6.01859403033763,93.065,0.0279549799032937,33.5454545454545,0.0823311194951184,0.668169560135153,1.27356199430928,"ON_20140402_MW1007-27_05_00_001.h5"
"20140402","MW1007-27","5","C3","Domoic Acid","0.01","uM",1.34368916699368,1.2,0.103077722585986,19.5735,0.693,23.755,5,2,3,8,0.107996031746032,0.352829420545529,474.15,0.00339146448722414,8.66666666666667,0.00327213618312689,1.21342778847644,1.35756509647862,"ON_20140402_MW1007-27_05_00_001.h5"
"20140402","MW1007-27","5","C4","Domoic Acid","0.03","uM",0.592936186512153,0.5775,0.0880542784258457,19.7012,0.5626,77.3278,8,5,5,9.4,0.122619047619048,0.88614910421884,157.95,0.0309201698237159,9.2,0.0178474947129202,0.923149942030517,1.51215003199003,"ON_20140402_MW1007-27_05_00_001.h5"
"20140402","MW1007-27","5","C5","Domoic Acid","0.1","uM",0.944914457149577,1.37142857142857,0.0928663056484033,27.2703333333333,0.554333333333333,21.2346666666667,7,3,2,7.5,0.12,0.25273799494524,407.2,0.0659966329107442,9,0.00586636425560327,0.972183898077362,1.27005428127469,"ON_20140402_MW1007-27_05_00_001.h5"
"20140402","MW1007-27","5","C6","Domoic Acid","0.3","uM",0.998355565086464,1.29,0.0987341843971616,22.421,0.633,23.228,2,1,4,6.5,0.167872023809524,2.28690228690229,138.566666666667,0.106261591504559,13.75,-0.000953242740338308,1.48882810026341,2.38464603312973,"ON_20140402_MW1007-27_05_00_001.h5"
"20140402","MW1007-27","5","C7","Domoic Acid","1","uM",0.43509574603484,0.084,NA,0,NA,NA,5,0,0,NA,NA,0,NA,NA,NA,0.000430943981780433,1.44071233931766,1.6116894410927,"ON_20140402_MW1007-27_05_00_001.h5"
"20140402","MW1007-27","5","C8","Domoic Acid","0","uM",0.696342365719237,0.432,0.061528253968257,27.11,0.31,41.622,5,1,0,NA,NA,0,NA,NA,NA,0.00185762066288676,0.666277882686337,0.976897424980925,"ON_20140402_MW1007-27_05_00_001.h5"
"20140402","MW1007-27","5","D1","Loperamide","0","uM",1.81486948413989,2.88,0.134558132824104,72.352,3.187,2.136,4,1,0,NA,NA,0,NA,NA,NA,0.00341142834051326,0.975874372753141,2.0851753525182,"ON_20140402_MW1007-27_05_00_001.h5"
"20140402","MW1007-27","5","D2","Loperamide","0.1","uM",0.25140967238274,0.384,0.0614905381727161,37.4605,0.416,60.96,5,2,0,NA,NA,0,NA,NA,NA,0.00583124964470762,0.632447895485141,1.34152855318759,"ON_20140402_MW1007-27_05_00_001.h5"
"20140402","MW1007-27","5","D3","Loperamide","0.3","uM",0.46725499682872,1.11428571428571,0.064126329810316,51.025,0.3975,33.64925,7,4,4,7.25,0.13125,1.0655737704918,140,0.0210406352882543,9.75,0.0555267122800433,0.979423716427591,1.40078867228856,"ON_20140402_MW1007-27_05_00_001.h5"
"20140402","MW1007-27","5","D8","Loperamide","0","uM",0.876812514291949,0.6,0.0785677850857573,12.0105,0.44675,78.638,6,4,8,10.125,0.098656994047619,1.45935856100458,129.992857142857,0.0211016218634842,10.75,0.00832958403814746,0.736845452894566,1.67232221033361,"ON_20140402_MW1007-27_05_00_001.h5"
"20140402","MW1007-27","5","E1","Mevastatin","0","uM",1.56307716826508,2.30181818181818,0.0908833231364279,42.8304285714286,1.41171428571429,47.504,11,8,13,10.8461538461538,0.181581196581197,0.83695652173913,75,0.0685481637522018,11.8461538461538,0.0199222977804716,0.668564597052303,1.38323737669151,"ON_20140402_MW1007-27_05_00_001.h5"
"20140402","MW1007-27","5","E3","Mevastatin","0.3","uM",0.541032101591149,0.57,0.0626729252958559,33.043,0.5375,53.764,4,2,0,NA,NA,0,NA,NA,NA,0.00675746657484562,1.25619978771694,1.67553251893947,"ON_20140402_MW1007-27_05_00_001.h5"
"20140402","MW1007-27","5","E4","Mevastatin","1","uM",0.686536947094829,0.35,0.0965030995213734,18.9335,0.478,70.557,6,2,0,NA,NA,0,NA,NA,NA,0.000865947402907494,1.83175463054195,1.17689440918507,"ON_20140402_MW1007-27_05_00_001.h5"
"20140402","MW1007-27","5","E5","Mevastatin","3","uM",0.399153053971092,0,NA,0,NA,NA,2,0,0,NA,NA,0,NA,NA,NA,-0.0038476656357352,0.890149220411859,1.25416092400575,"ON_20140402_MW1007-27_05_00_001.h5"
"20140402","MW1007-27","5","E8","Mevastatin","0","uM",0.870731983679661,2.33142857142857,0.0989990410357413,35.339,0.578,31.05275,7,4,7,11.4285714285714,0.0930287569573285,1.2196935891715,130,0.0174743395538673,11.7142857142857,0.0117488394447748,0.777864973838476,1.4308302029453,"ON_20140402_MW1007-27_05_00_001.h5"
"20140402","MW1007-27","5","F1","Sodium Orthovanadate","0","uM",0.525425406352943,0,NA,0,NA,NA,2,0,0,NA,NA,0,NA,NA,NA,-0.00101456784012439,0.479758877100514,0.823317199060973,"ON_20140402_MW1007-27_05_00_001.h5"
"20140402","MW1007-27","5","F3","Sodium Orthovanadate","0.3","uM",1.30570762046784,2.45333333333333,0.105751088836886,28.7035,0.73,25.61875,9,4,0,NA,NA,0,NA,NA,NA,0.00846657426200269,0.765962048979183,1.55102150526939,"ON_20140402_MW1007-27_05_00_001.h5"
"20140402","MW1007-27","5","F4","Sodium Orthovanadate","1","uM",2.43913729366814,2.0025,0.115590582241844,46.12075,6.12775,9.5255,8,4,0,NA,NA,0,NA,NA,NA,0.00224213590006673,1.06945651067608,1.21273867989532,"ON_20140402_MW1007-27_05_00_001.h5"
"20140402","MW1007-27","5","F6","Sodium Orthovanadate","10","uM",0.293216698414783,0.01,NA,0,NA,NA,6,0,0,NA,NA,0,NA,NA,NA,2.79865890898071e-06,1.38606292189614,1.35447603209039,"ON_20140402_MW1007-27_05_00_001.h5"
"20140402","MW1007-27","5","F7","Sodium Orthovanadate","30","uM",0.777686353021403,2.604,0.0522905940286129,54.074,0.347,17.6805,5,2,0,NA,NA,0,NA,NA,NA,0.00606945173873842,1.24194124261772,1.57391003493912,"ON_20140402_MW1007-27_05_00_001.h5"
"20140402","MW1007-27","5","F8","Sodium Orthovanadate","0","uM",2.13480673652312,3.58,0.107327950388745,77.254,3.6415,2.6725,6,2,0,NA,NA,0,NA,NA,NA,-0.000682230453530596,1.11980329280701,1.96402226578662,"ON_20140402_MW1007-27_05_00_001.h5"
"20140402","MW1007-27","05","B6","Bisindolymaleimide 1","3","uM",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,0,"ON_20140402_MW1007-27_05_00_001.h5"
"20140402","MW1007-27","05","B7","Bisindolymaleimide 1","10","uM",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,0,"ON_20140402_MW1007-27_05_00_001.h5"
"20140402","MW1007-27","05","D4","Loperamide","1","uM",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,0,"ON_20140402_MW1007-27_05_00_001.h5"
"20140402","MW1007-27","05","D5","Loperamide","3","uM",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,0,"ON_20140402_MW1007-27_05_00_001.h5"
"20140402","MW1007-27","05","D6","Loperamide","10","uM",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,0,"ON_20140402_MW1007-27_05_00_001.h5"
"20140402","MW1007-27","05","D7","Loperamide","30","uM",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,0,"ON_20140402_MW1007-27_05_00_001.h5"
"20140402","MW1007-27","05","E2","Mevastatin","0.1","uM",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,0,"ON_20140402_MW1007-27_05_00_001.h5"
"20140402","MW1007-27","05","E6","Mevastatin","10","uM",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,0,"ON_20140402_MW1007-27_05_00_001.h5"
"20140402","MW1007-27","05","E7","Mevastatin","30","uM",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,0,"ON_20140402_MW1007-27_05_00_001.h5"
"20140402","MW1007-27","05","F2","Sodium Orthovanadate","0.1","uM",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,0,"ON_20140402_MW1007-27_05_00_001.h5"
"20140402","MW1007-27","05","F5","Sodium Orthovanadate","3","uM",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,0,"ON_20140402_MW1007-27_05_00_001.h5"
"20140402","MW1007-27","7","A1","Acetaminophen","0","uM",1.1313744848001,2.668,0.0337594164795777,76.4727333333333,0.570733333333333,27.4097333333333,15,15,37,13.7297297297297,0.232341635466635,11.0720960525571,27.6597222222222,0.0748222775705705,52.8378378378378,0.23037497122749,0.242603916177436,0.781273995109021,"ON_20140402_MW1007-27_07_00_001.h5"
"20140402","MW1007-27","7","A2","Acetaminophen","0.1","uM",1.13645972045698,1.7475,0.0339832215844648,75.525125,0.846,43.4886875,16,16,22,15.5454545454545,0.254791092745638,8.94041492014644,45.5428571428571,0.102531554662237,76.5909090909091,0.28423140206334,0.468005215202412,0.689384348639824,"ON_20140402_MW1007-27_07_00_001.h5"
"20140402","MW1007-27","7","A3","Acetaminophen","0.3","uM",1.30167962994136,2.31,0.0373396952528646,68.9508125,0.6899375,39.8216875,16,16,29,15.3448275862069,0.242330820520476,10.8120628155835,35.4053571428571,0.063038178299893,80.4827586206897,0.248618235723433,0.412354862463613,0.968830403973212,"ON_20140402_MW1007-27_07_00_001.h5"
"20140402","MW1007-27","7","A4","Acetaminophen","1","uM",1.29699638919807,2.096,0.0418584489593937,65.4101428571429,0.851857142857143,33.1619285714286,15,14,29,14.9310344827586,0.253971426083495,10.5192746011297,35.5464285714286,0.0885316719447272,73.2068965517241,0.197431686583998,0.312007838617626,0.724810429664954,"ON_20140402_MW1007-27_07_00_001.h5"
"20140402","MW1007-27","7","A5","Acetaminophen","3","uM",0.979922901106087,1.4325,0.0168338865610101,76.5010625,0.4355625,44.598625,16,16,22,15.3181818181818,0.319782647907648,18.6880807334933,45.8166666666667,0.0775091328602668,138.045454545455,0.346779167663774,0.381187632902245,0.546007107054247,"ON_20140402_MW1007-27_07_00_001.h5"
"20140402","MW1007-27","7","A6","Acetaminophen","10","uM",0.981703738573279,1.804,0.0340360407428004,74.0992,0.726666666666667,37.0719333333333,15,15,27,15.2962962962963,0.245741966366966,13.2967965029034,35.4557692307692,0.0587352865103522,75.4814814814815,0.274155226187766,0.488716128165371,0.634500890063348,"ON_20140402_MW1007-27_07_00_001.h5"
"20140402","MW1007-27","7","A7","Acetaminophen","30","uM",0.837178527240372,1.46,0.0309309847138714,70.7772857142857,0.581142857142857,46.1169285714286,15,14,24,14.75,0.213063033609909,14.403480650332,42.6217391304348,0.0697778681343619,78.625,0.244677607439986,0.415808628534123,1.11910634045141,"ON_20140402_MW1007-27_07_00_001.h5"
"20140402","MW1007-27","7","A8","Acetaminophen","0","uM",0.811906034703708,1.50461538461538,0.0368826136010499,78.1918333333333,0.806583333333333,45.4045833333333,13,12,32,12,0.249783606150794,15.1964350672972,30.2548387096774,0.0658249102873966,52.21875,0.288926557674716,0.510543229793297,0.95169429328264,"ON_20140402_MW1007-27_07_00_001.h5"
"20140402","MW1007-27","7","B1","Bisindolymaleimide 1","0","uM",0.660095747856029,1.6125,0.0311546073238021,79.0131875,0.467375,38.2476875,16,16,28,15.1785714285714,0.235103899077113,16.0317895313785,35.6685185185185,0.0513208552444367,62.6785714285714,0.300672787943187,0.315467744700164,0.651004782119519,"ON_20140402_MW1007-27_07_00_001.h5"
"20140402","MW1007-27","7","B2","Bisindolymaleimide 1","0.03","uM",0.652980437885534,1.2075,0.0358249353383239,75.1332666666667,0.726133333333333,51.9722,16,15,19,15.5789473684211,0.202290100250627,15.5970080339828,53.4527777777778,0.0537521147474768,88.8947368421053,0.279517678673683,0.494754942153908,0.865233856044897,"ON_20140402_MW1007-27_07_00_001.h5"
"20140402","MW1007-27","7","B3","Bisindolymaleimide 1","0.1","uM",1.01371631637758,1.45285714285714,0.0403331810539952,64.9979230769231,0.939846153846154,46.8613076923077,14,13,30,13.8,0.238201388888889,12.2617277274571,33.7586206896552,0.0733310923147219,60.4666666666667,0.22407450894495,0.455867965957561,0.856307600963849,"ON_20140402_MW1007-27_07_00_001.h5"
"20140402","MW1007-27","7","B4","Bisindolymaleimide 1","0.3","uM",1.15407915751951,1.616,0.0452263774914742,60.6705333333333,0.968533333333333,43.4770666666667,15,15,19,15.2631578947368,0.262958200425306,7.97890061077179,50.85,0.0583912049374415,75.6315789473684,0.178059971311759,0.422407025040249,1.0651979111102,"ON_20140402_MW1007-27_07_00_001.h5"
"20140402","MW1007-27","7","B5","Bisindolymaleimide 1","1","uM",1.31088933341165,2.36,0.0690388916578991,47.2394285714286,0.957642857142857,46.2128571428571,15,14,16,13.75,0.398296130952381,1.73874712249596,62.4966666666667,0.109236270943946,22.1875,0.066880841058768,0.370882684662732,1.26168357140966,"ON_20140402_MW1007-27_07_00_001.h5"
"20140402","MW1007-27","7","B6","Bisindolymaleimide 1","3","uM",0.286734931963551,0.3,0.0735596850393693,58.333,0.467,47.951,5,1,0,NA,NA,0,NA,NA,NA,0.0136582758375857,0.852277251452729,1.59877328197576,"ON_20140402_MW1007-27_07_00_001.h5"
"20140402","MW1007-27","7","B8","Bisindolymaleimide 1","0","uM",0.868489911059687,1.98,0.0508482189464274,71.3041333333333,0.7748,41.0255333333333,16,15,26,13.8461538461538,0.226306436618937,9.16475734222037,39.33,0.0669043272173392,50.7692307692308,0.1757143202434,0.38434553982885,0.902181615458214,"ON_20140402_MW1007-27_07_00_001.h5"
"20140402","MW1007-27","7","C1","Domoic Acid","0","uM",0.767444835030304,1.68,0.0502066371316873,57.871625,0.653625,44.40075,11,8,18,11.7777777777778,0.206802248677249,6.34278002699055,54.8882352941176,0.0518874279029571,31.3333333333333,0.125662088195158,0.434064582554218,2.07088979500602,"ON_20140402_MW1007-27_07_00_001.h5"
"20140402","MW1007-27","7","C2","Domoic Acid","0.003","uM",1.03774986942562,1.55625,0.0278064047354146,76.91975,0.7164375,44.4195625,16,16,22,16,0.292065983259165,8.90180127832655,47.5190476190476,0.116683033517557,69.6363636363636,0.319863189614522,0.578815949183522,0.583922222868703,"ON_20140402_MW1007-27_07_00_001.h5"
"20140402","MW1007-27","7","C3","Domoic Acid","0.01","uM",0.61384623304781,1.5375,0.0359227965336677,72.4103333333333,0.5204,49.5670666666667,16,15,19,15.0526315789474,0.201193181818182,15.1080550098232,52.3833333333333,0.0238418240866453,80.9473684210526,0.225666184927099,0.529897601530477,1.00965682110891,"ON_20140402_MW1007-27_07_00_001.h5"
"20140402","MW1007-27","7","C4","Domoic Acid","0.03","uM",0.870307502347549,1.58571428571429,0.0411961756463606,55.7481666666667,0.669666666666667,67.9106666666667,14,12,12,15.75,0.143938642376142,11.02082675923,86.2590909090909,0.0223599343625909,116.416666666667,0.174884205486484,0.611208057216744,1.87802168385238,"ON_20140402_MW1007-27_07_00_001.h5"
"20140402","MW1007-27","7","C5","Domoic Acid","0.1","uM",0.794242996654395,1.53230769230769,0.0488058702007243,55.5128333333333,0.655916666666667,58.2038333333333,13,12,15,13.7333333333333,0.159041005291005,11.3907652447488,65.325,0.0390341805016128,82.0666666666667,0.157317351225502,0.495972396793594,1.54679150165694,"ON_20140402_MW1007-27_07_00_001.h5"
"20140402","MW1007-27","7","C6","Domoic Acid","0.3","uM",0.661241433359753,1.065,0.0366265202210766,61.99,0.599857142857143,95.8648571428571,8,7,11,13.8181818181818,0.162939919928556,8.52779684282773,95.03,0.0404110374513796,45.1818181818182,0.165111732080123,0.932945211672559,1.25823283066125,"ON_20140402_MW1007-27_07_00_001.h5"
"20140402","MW1007-27","7","C7","Domoic Acid","1","uM",0.359515014718768,0.447272727272727,0.0471841666666665,13.208,0.503,119.954,11,1,8,14.375,0.168691716269841,9.18580375782881,137.45,0.0266639282481333,49.5,0.101005111410187,0.854503722066598,1.17074191044386,"ON_20140402_MW1007-27_07_00_001.h5"
"20140402","MW1007-27","7","C8","Domoic Acid","0","uM",1.32775474287198,2.18142857142857,0.0535802587075689,58.3567692307692,0.830538461538462,46.3696153846154,14,13,23,13.4347826086957,0.227821692196692,5.67265964042157,45.3068181818182,0.0862723689245565,47.7391304347826,0.139808308730707,0.4499407801284,1.15097815899783,"ON_20140402_MW1007-27_07_00_001.h5"
"20140402","MW1007-27","7","D1","Loperamide","0","uM",0.553875900939014,1.26,0.0472246154900976,60.7127777777778,0.59,42.9311111111111,11,10,19,11.6842105263158,0.207138157894737,10.5417051400431,51.9333333333333,0.0361889400138537,36.0526315789474,0.128746863124178,0.409204936328306,0.969328933956485,"ON_20140402_MW1007-27_07_00_001.h5"
"20140402","MW1007-27","7","D2","Loperamide","0.1","uM",0.601770305843648,1.508,0.0408810975025898,68.8198461538462,0.477923076923077,42.3571538461538,15,13,26,13.6923076923077,0.233270930458431,13.1849496555379,38.942,0.105340436158553,47.8461538461538,0.166072976707024,0.355812459173412,0.682043995127559,"ON_20140402_MW1007-27_07_00_001.h5"
"20140402","MW1007-27","7","D3","Loperamide","0.3","uM",0.699921383945123,1.48,0.0340184741771318,74.5580666666667,0.495266666666667,43.9797333333333,15,15,27,14.5185185185185,0.262459215167549,13.9296187683284,38.7230769230769,0.0456751193534445,56.2962962962963,0.239686269353169,0.37750414745053,0.942952820557403,"ON_20140402_MW1007-27_07_00_001.h5"
"20140402","MW1007-27","7","D4","Loperamide","1","uM",0.160154773573181,0.48,NA,0,NA,NA,1,0,8,12.25,0.0835010822510824,39.1304347826087,120.25,0.0122909584832456,28.125,0,1.47883250887649,1.96425124261034,"ON_20140402_MW1007-27_07_00_001.h5"
"20140402","MW1007-27","7","D8","Loperamide","0","uM",0.853113605614973,1.5975,0.0434538575976122,57.954625,0.5801875,49.0393125,16,16,23,14.3913043478261,0.221489389233954,8.77155781735934,43.8681818181818,0.045826360277739,53.9565217391304,0.160579799973836,0.396996476665552,0.675836228036716,"ON_20140402_MW1007-27_07_00_001.h5"
"20140402","MW1007-27","7","E1","Mevastatin","0","uM",0.97950080644682,2.055,0.0385105453243768,74.204,0.6669375,35.810875,16,16,26,15.1923076923077,0.276048267971345,9.94828859886727,38.678,0.0737832903135014,62.1538461538462,0.236842669615979,0.3415331788724,0.959794259271771,"ON_20140402_MW1007-27_07_00_001.h5"
"20140402","MW1007-27","7","E2","Mevastatin","0.1","uM",1.77829685933788,3.132,0.0501500980451965,71.11075,0.912,38.5235,5,4,18,6.22222222222222,0.174375,5.20094562647754,56.55,0.0495020651348444,26.8888888888889,0.143948424429425,1.017633509834,2.33804088534741,"ON_20140402_MW1007-27_07_00_001.h5"
"20140402","MW1007-27","7","E3","Mevastatin","0.3","uM",1.12134653895571,2.29090909090909,0.0388487507422563,79.8350909090909,0.691181818181818,41.1669090909091,11,11,23,11.2608695652174,0.416485507246377,5.4283946798639,45.0772727272727,0.0555777486414229,30.5217391304348,0.168401202501584,0.448151412039311,2.22131404492954,"ON_20140402_MW1007-27_07_00_001.h5"
"20140402","MW1007-27","7","E4","Mevastatin","1","uM",1.9146213744336,1.6,0.110184733869315,57.8915,3.6895,12.1355,6,2,0,NA,NA,0,NA,NA,NA,0.0188815630638035,1.61646153183578,2.78044699018926,"ON_20140402_MW1007-27_07_00_001.h5"
"20140402","MW1007-27","7","E5","Mevastatin","3","uM",2.52677922884435,3.18,0.125528816326531,11.455,0.559,18.38,1,1,0,NA,NA,0,NA,NA,NA,0,2.14002704008094,2.47988730963468,"ON_20140402_MW1007-27_07_00_001.h5"
"20140402","MW1007-27","7","E8","Mevastatin","0","uM",0.588070319188592,1.252,0.0401512475387572,78.2884,0.868933333333333,44.6388666666667,15,15,21,15.047619047619,0.231724657617515,11.5359548120791,46.0325,0.0539072843256108,50.5714285714286,0.256407408860272,0.542859078885248,0.62942369356686,"ON_20140402_MW1007-27_07_00_001.h5"
"20140402","MW1007-27","7","F1","Sodium Orthovanadate","0","uM",0.702687108950604,1.17,0.0448583885723971,56.7395,0.55,35.76425,6,4,11,5.27272727272727,0.170909090909091,4.29864253393665,101.115,0.0319650515438663,17.2727272727273,0.0654416652797995,1.00847370732943,1.07860937159273,"ON_20140402_MW1007-27_07_00_001.h5"
"20140402","MW1007-27","7","F2","Sodium Orthovanadate","0.1","uM",1.09310456902659,2.028,0.0673984549530934,59.9295,0.49325,37.5095,5,4,4,5.5,0.113229166666667,0.895625215294523,243.7,0.049638012567655,13,0.0405256896060113,0.825482770558593,1.13041047778081,"ON_20140402_MW1007-27_07_00_001.h5"
"20140402","MW1007-27","7","F3","Sodium Orthovanadate","0.3","uM",0.753637092855555,1.28571428571429,0.0276975648153668,68.409,0.506857142857143,47.5450714285714,14,14,21,15.2380952380952,0.198282699443414,16.7931345980126,47.6525,0.0573986816643777,88.5238095238095,0.268867476140733,0.473952230599925,0.861571765946592,"ON_20140402_MW1007-27_07_00_001.h5"
"20140402","MW1007-27","7","F4","Sodium Orthovanadate","1","uM",1.1605708010955,2.93142857142857,0.0456762697682213,67.6079285714286,0.645428571428571,33.057,14,14,23,13.4347826086957,0.190347222222222,10.3158144219944,43.9431818181818,0.067489075866565,75.695652173913,0.207422003629885,0.554268068503866,1.01060143431504,"ON_20140402_MW1007-27_07_00_001.h5"
"20140402","MW1007-27","7","F5","Sodium Orthovanadate","3","uM",5.37290321704244,6.9,0.133037695167285,21.458,1.203,7.514,1,1,0,NA,NA,0,NA,NA,NA,0,1.32156627780907,1.55007048047319,"ON_20140402_MW1007-27_07_00_001.h5"
"20140402","MW1007-27","7","F6","Sodium Orthovanadate","10","uM",0.875407094965628,2.64857142857143,0.0481410188056334,49.5987692307692,0.364153846153846,32.7225384615385,14,13,36,11.6111111111111,0.184714438724855,9.91891679130914,27.7314285714286,0.0862411686044393,35,0.109518243669953,0.317317216502866,0.546262072518484,"ON_20140402_MW1007-27_07_00_001.h5"
"20140402","MW1007-27","7","F7","Sodium Orthovanadate","30","uM",0.831095769919348,0.797142857142857,0.147177673876244,14.9255,0.8045,25.346,7,2,0,NA,NA,0,NA,NA,NA,0.00111173927185073,0.539756917289409,1.4961829999962,"ON_20140402_MW1007-27_07_00_001.h5"
