"date","Plate.SN","DIV","well","trt","dose","units","meanfiringrate","burst.per.min","mean.isis","per.spikes.in.burst","mean.dur","mean.IBIs","nAE","nABE","ns.n","ns.peak.m","ns.durn.m","ns.percent.of.spikes.in.ns","ns.mean.insis","ns.durn.sd","ns.mean.spikes.in.ns","r","cv.time","cv.network","file.name"
"20140730","MW1007-104","7","B2","Glyphosate","0.1","uM",0.590656610877199,1.42615384615385,0.039281102498605,67.3505,0.424125,34.72025,13,8,34,10.7647058823529,0.210410830999066,11.9150779896014,25.9924242424242,0.0503172136356384,24.2647058823529,0.153742476762082,0.30859216315984,1.29532598968444,"ON_20140730_MW1007-104_07_00_001.h5"
"20140730","MW1007-104","7","B3","Glyphosate","0.3","uM",1.36316667714383,3.39857142857143,0.0358046742437658,68.3046923076923,0.410230769230769,22.2586153846154,14,13,45,13.0444444444444,0.239092592592593,12.9780709367587,20.0715909090909,0.0390638956265951,49.8444444444444,0.197317062004608,0.324937840246417,0.840309807304809,"ON_20140730_MW1007-104_07_00_001.h5"
"20140730","MW1007-104","7","B4","Glyphosate","1","uM",1.05164003946173,4.224,0.0672378360011316,68.005125,0.50825,19.5555,10,8,26,7.96153846153846,0.211524725274725,4.40667296191376,34.55,0.045474046561665,16.1538461538462,0.0775483460750453,0.639105454984915,1.1646728971873,"ON_20140730_MW1007-104_07_00_001.h5"
"20140730","MW1007-104","7","B5","Glyphosate","3","uM",1.71499131747293,4.864,0.0643512004301882,56.8581428571429,0.5325,19.0482142857143,15,14,70,8.87142857142857,0.290833758503401,5.04201680672269,12.7173913043478,0.0674710212222494,16.7142857142857,0.0610937178908821,0.227732392573094,1.3899569058518,"ON_20140730_MW1007-104_07_00_001.h5"
"20140730","MW1007-104","7","B6","Glyphosate","10","uM",0.273251192368839,1.176,0.041954499069394,68.761,0.247333333333333,38.5203333333333,5,3,1,5,0.154166666666666,0.694444444444444,NA,NA,9,0.0890983668261559,1.01280793163161,1.06545209334045,"ON_20140730_MW1007-104_07_00_001.h5"
"20140730","MW1007-104","7","B7","Glyphosate","30","uM",1.78644620855099,4.794,0.0856826722073005,51.9223333333333,0.8345,11.2148333333333,10,6,2,5.5,0.195833333333333,0.154626422563088,149.45,0.0412478955692154,12.5,0.0218624277573001,0.895529206333054,1.54234566174738,"ON_20140730_MW1007-104_07_00_001.h5"
"20140730","MW1007-104","7","C1","Sodium Orthovanadate","0","uM",1.21170531326781,2.24727272727273,0.0470977834799718,55.325,0.4975,30.0609,11,10,26,11.1153846153846,0.221790293040293,7.43288034471329,32.802,0.103513649623943,34.5,0.137420073867045,0.368684653045401,1.03103249203592,"ON_20140730_MW1007-104_07_00_001.h5"
"20140730","MW1007-104","7","C2","Sodium Orthovanadate","0.01","uM",0.453570363956393,1.242,0.0498028794588218,69.53375,0.50125,47.59625,10,8,16,9.0625,0.222194940476191,8.61441397719,58.26,0.0414340039028545,22.1875,0.119299848266127,0.701449806012962,0.926651089393253,"ON_20140730_MW1007-104_07_00_001.h5"
"20140730","MW1007-104","7","C3","Sodium Orthovanadate","0.03","uM",0.723642497539556,1.676,0.0311835660159895,80.7318571428571,0.515642857142857,42.8418571428571,15,14,24,13.4166666666667,0.229994663900914,17.6134041683694,36.5195652173913,0.0644764990297673,71.8333333333333,0.289115113781215,0.509020715966523,0.812922288507405,"ON_20140730_MW1007-104_07_00_001.h5"
"20140730","MW1007-104","7","C4","Sodium Orthovanadate","0.1","uM",1.57212906277376,3.46285714285714,0.0606555880723669,64.2047142857143,0.684428571428571,20.5751428571429,14,14,45,12.9777777777778,0.298453703703704,6.34888743784218,19.9795454545455,0.0515276810873529,28.0888888888889,0.120967533974389,0.213056399632989,0.873946444819935,"ON_20140730_MW1007-104_07_00_001.h5"
