date,Plate.SN,DIV,well,trt,dose,units,file.name,Mutual Information
20140716,MW1007-26,05,F8,Sodium Orthovanadate,10,uM,ON_20140716_MW1007-26_05_00_001.h5,0
20140716,MW1007-26,07,A1,Glyphosate,0,uM,ON_20140716_MW1007-26_07_00_001.h5,3.93554394222488e-05
20140716,MW1007-26,07,A2,Glyphosate,0.1,uM,ON_20140716_MW1007-26_07_00_001.h5,0.000321562871264519
20140716,MW1007-26,07,A3,Glyphosate,0.3,uM,ON_20140716_MW1007-26_07_00_001.h5,0.000145694400803929
20140716,MW1007-26,07,A4,Glyphosate,1,uM,ON_20140716_MW1007-26_07_00_001.h5,0
20140716,MW1007-26,07,A5,Glyphosate,3,uM,ON_20140716_MW1007-26_07_00_001.h5,1.52708132382384e-05
20140716,MW1007-26,07,A6,Glyphosate,10,uM,ON_20140716_MW1007-26_07_00_001.h5,0
20140716,MW1007-26,07,A7,Glyphosate,30,uM,ON_20140716_MW1007-26_07_00_001.h5,1.30698791288991e-05
20140716,MW1007-26,07,A8,Glyphosate,100,uM,ON_20140716_MW1007-26_07_00_001.h5,0
20140716,MW1007-26,07,B1,Bisindolymaleimide 1,0,uM,ON_20140716_MW1007-26_07_00_001.h5,0
20140716,MW1007-26,07,B2,Bisindolymaleimide 1,0.03,uM,ON_20140716_MW1007-26_07_00_001.h5,3.0945100699814e-06
20140716,MW1007-26,07,B3,Bisindolymaleimide 1,0.1,uM,ON_20140716_MW1007-26_07_00_001.h5,0
20140716,MW1007-26,07,B4,Bisindolymaleimide 1,0.3,uM,ON_20140716_MW1007-26_07_00_001.h5,2.27464992302862e-06
20140716,MW1007-26,07,B5,Bisindolymaleimide 1,1,uM,ON_20140716_MW1007-26_07_00_001.h5,3.38790347968743e-06
20140716,MW1007-26,07,B6,Bisindolymaleimide 1,3,uM,ON_20140716_MW1007-26_07_00_001.h5,0
20140716,MW1007-26,07,B7,Bisindolymaleimide 1,0,uM,ON_20140716_MW1007-26_07_00_001.h5,0
20140716,MW1007-26,07,B8,Bisindolymaleimide 1,10,uM,ON_20140716_MW1007-26_07_00_001.h5,0
20140716,MW1007-26,07,C1,Sodium Orthovanadate,0,uM,ON_20140716_MW1007-26_07_00_001.h5,0.000207383529402458
20140716,MW1007-26,07,C2,Sodium Orthovanadate,0.01,uM,ON_20140716_MW1007-26_07_00_001.h5,6.10915865508904e-05
20140716,MW1007-26,07,C3,Sodium Orthovanadate,0.03,uM,ON_20140716_MW1007-26_07_00_001.h5,0
20140716,MW1007-26,07,C4,Sodium Orthovanadate,0.1,uM,ON_20140716_MW1007-26_07_00_001.h5,4.73498659183252e-05
20140716,MW1007-26,07,C5,Sodium Orthovanadate,0.3,uM,ON_20140716_MW1007-26_07_00_001.h5,1.30151961758862e-05
20140716,MW1007-26,07,C6,Sodium Orthovanadate,1,uM,ON_20140716_MW1007-26_07_00_001.h5,3.83919698714458e-05
20140716,MW1007-26,07,C7,Sodium Orthovanadate,3,uM,ON_20140716_MW1007-26_07_00_001.h5,8.54159270119448e-08
20140716,MW1007-26,07,C8,Sodium Orthovanadate,10,uM,ON_20140716_MW1007-26_07_00_001.h5,0
20140716,MW1007-26,07,D1,Glyphosate,0,uM,ON_20140716_MW1007-26_07_00_001.h5,0.000116161726737143
20140716,MW1007-26,07,D2,Glyphosate,0.1,uM,ON_20140716_MW1007-26_07_00_001.h5,7.04390299176433e-05
20140716,MW1007-26,07,D3,Glyphosate,0.3,uM,ON_20140716_MW1007-26_07_00_001.h5,2.9131099745414e-05
20140716,MW1007-26,07,D4,Glyphosate,1,uM,ON_20140716_MW1007-26_07_00_001.h5,1.94683927070421e-05
20140716,MW1007-26,07,D5,Glyphosate,3,uM,ON_20140716_MW1007-26_07_00_001.h5,0
20140716,MW1007-26,07,D6,Glyphosate,10,uM,ON_20140716_MW1007-26_07_00_001.h5,0
20140716,MW1007-26,07,D7,Glyphosate,30,uM,ON_20140716_MW1007-26_07_00_001.h5,0
20140716,MW1007-26,07,D8,Glyphosate,100,uM,ON_20140716_MW1007-26_07_00_001.h5,5.83012632797419e-06
20140716,MW1007-26,07,E1,Bisindolymaleimide 1,0,uM,ON_20140716_MW1007-26_07_00_001.h5,0.000217622061435052
20140716,MW1007-26,07,E2,Bisindolymaleimide 1,0.03,uM,ON_20140716_MW1007-26_07_00_001.h5,0.00216493803209137
20140716,MW1007-26,07,E3,Bisindolymaleimide 1,0.1,uM,ON_20140716_MW1007-26_07_00_001.h5,7.89867978500253e-05
20140716,MW1007-26,07,E4,Bisindolymaleimide 1,0.3,uM,ON_20140716_MW1007-26_07_00_001.h5,1.75481628467838e-06
20140716,MW1007-26,07,E5,Bisindolymaleimide 1,1,uM,ON_20140716_MW1007-26_07_00_001.h5,4.35335876206033e-06
20140716,MW1007-26,07,E6,Bisindolymaleimide 1,3,uM,ON_20140716_MW1007-26_07_00_001.h5,0
20140716,MW1007-26,07,E7,Bisindolymaleimide 1,0,uM,ON_20140716_MW1007-26_07_00_001.h5,0
20140716,MW1007-26,07,E8,Bisindolymaleimide 1,10,uM,ON_20140716_MW1007-26_07_00_001.h5,0
20140716,MW1007-26,07,F1,Sodium Orthovanadate,0,uM,ON_20140716_MW1007-26_07_00_001.h5,1.00561881542713e-05
20140716,MW1007-26,07,F2,Sodium Orthovanadate,0.01,uM,ON_20140716_MW1007-26_07_00_001.h5,0
20140716,MW1007-26,07,F3,Sodium Orthovanadate,0.03,uM,ON_20140716_MW1007-26_07_00_001.h5,5.45470736482145e-06
20140716,MW1007-26,07,F4,Sodium Orthovanadate,0.1,uM,ON_20140716_MW1007-26_07_00_001.h5,2.52652647539375e-06
20140716,MW1007-26,07,F5,Sodium Orthovanadate,0.3,uM,ON_20140716_MW1007-26_07_00_001.h5,1.12443116716127e-05
20140716,MW1007-26,07,F6,Sodium Orthovanadate,1,uM,ON_20140716_MW1007-26_07_00_001.h5,4.05303089234116e-06
20140716,MW1007-26,07,F7,Sodium Orthovanadate,3,uM,ON_20140716_MW1007-26_07_00_001.h5,2.08499882985158e-06
20140716,MW1007-26,07,F8,Sodium Orthovanadate,10,uM,ON_20140716_MW1007-26_07_00_001.h5,0
20140716,MW1007-26,09,A1,Glyphosate,0,uM,ON_20140716_MW1007-26_09_00_001.h5,0.00384537361892624
20140716,MW1007-26,09,A2,Glyphosate,0.1,uM,ON_20140716_MW1007-26_09_00_001.h5,0.0084931373763351
20140716,MW1007-26,09,A3,Glyphosate,0.3,uM,ON_20140716_MW1007-26_09_00_001.h5,0.00573415842211291
20140716,MW1007-26,09,A4,Glyphosate,1,uM,ON_20140716_MW1007-26_09_00_001.h5,1.02092921862769e-05
20140716,MW1007-26,09,A5,Glyphosate,3,uM,ON_20140716_MW1007-26_09_00_001.h5,0.00547660575692918
20140716,MW1007-26,09,A6,Glyphosate,10,uM,ON_20140716_MW1007-26_09_00_001.h5,0.00126404102270648
20140716,MW1007-26,09,A7,Glyphosate,30,uM,ON_20140716_MW1007-26_09_00_001.h5,0.000128259202712339
20140716,MW1007-26,09,A8,Glyphosate,100,uM,ON_20140716_MW1007-26_09_00_001.h5,0.00297489639393565
20140716,MW1007-26,09,B1,Bisindolymaleimide 1,0,uM,ON_20140716_MW1007-26_09_00_001.h5,0.00119297951417078
20140716,MW1007-26,09,B2,Bisindolymaleimide 1,0.03,uM,ON_20140716_MW1007-26_09_00_001.h5,0.00447971929943385
20140716,MW1007-26,09,B3,Bisindolymaleimide 1,0.1,uM,ON_20140716_MW1007-26_09_00_001.h5,0.00288414550753616
20140716,MW1007-26,09,B4,Bisindolymaleimide 1,0.3,uM,ON_20140716_MW1007-26_09_00_001.h5,0.0011951561384517
20140716,MW1007-26,09,B5,Bisindolymaleimide 1,1,uM,ON_20140716_MW1007-26_09_00_001.h5,0.000355660885105004
20140716,MW1007-26,09,B6,Bisindolymaleimide 1,3,uM,ON_20140716_MW1007-26_09_00_001.h5,0
20140716,MW1007-26,09,B7,Bisindolymaleimide 1,0,uM,ON_20140716_MW1007-26_09_00_001.h5,0
20140716,MW1007-26,09,B8,Bisindolymaleimide 1,10,uM,ON_20140716_MW1007-26_09_00_001.h5,0
20140716,MW1007-26,09,C1,Sodium Orthovanadate,0,uM,ON_20140716_MW1007-26_09_00_001.h5,0.00845301330373994
20140716,MW1007-26,09,C2,Sodium Orthovanadate,0.01,uM,ON_20140716_MW1007-26_09_00_001.h5,0.00470584006423889
20140716,MW1007-26,09,C3,Sodium Orthovanadate,0.03,uM,ON_20140716_MW1007-26_09_00_001.h5,0.000667066008248209
20140716,MW1007-26,09,C4,Sodium Orthovanadate,0.1,uM,ON_20140716_MW1007-26_09_00_001.h5,0.00511210266924286
20140716,MW1007-26,09,C5,Sodium Orthovanadate,0.3,uM,ON_20140716_MW1007-26_09_00_001.h5,0.00554652297441036
20140716,MW1007-26,09,C6,Sodium Orthovanadate,1,uM,ON_20140716_MW1007-26_09_00_001.h5,0.00557010681869816
20140716,MW1007-26,09,C7,Sodium Orthovanadate,3,uM,ON_20140716_MW1007-26_09_00_001.h5,0.00588327299020507
20140716,MW1007-26,09,C8,Sodium Orthovanadate,10,uM,ON_20140716_MW1007-26_09_00_001.h5,0.000168742191835092
20140716,MW1007-26,09,D1,Glyphosate,0,uM,ON_20140716_MW1007-26_09_00_001.h5,0.00894626658311806
20140716,MW1007-26,09,D2,Glyphosate,0.1,uM,ON_20140716_MW1007-26_09_00_001.h5,0.00612222356801233
20140716,MW1007-26,09,D3,Glyphosate,0.3,uM,ON_20140716_MW1007-26_09_00_001.h5,0.00661604296029064
20140716,MW1007-26,09,D4,Glyphosate,1,uM,ON_20140716_MW1007-26_09_00_001.h5,0.00331326446019526
20140716,MW1007-26,09,D5,Glyphosate,3,uM,ON_20140716_MW1007-26_09_00_001.h5,0.00160378702284245
20140716,MW1007-26,09,D6,Glyphosate,10,uM,ON_20140716_MW1007-26_09_00_001.h5,0.00324632103642238
20140716,MW1007-26,09,D7,Glyphosate,30,uM,ON_20140716_MW1007-26_09_00_001.h5,0
20140716,MW1007-26,09,D8,Glyphosate,100,uM,ON_20140716_MW1007-26_09_00_001.h5,0.00202637822619937
20140716,MW1007-26,09,E1,Bisindolymaleimide 1,0,uM,ON_20140716_MW1007-26_09_00_001.h5,0.00595621621307745
20140716,MW1007-26,09,E2,Bisindolymaleimide 1,0.03,uM,ON_20140716_MW1007-26_09_00_001.h5,0.00891060248099098
20140716,MW1007-26,09,E3,Bisindolymaleimide 1,0.1,uM,ON_20140716_MW1007-26_09_00_001.h5,0.00685033890793052
20140716,MW1007-26,09,E4,Bisindolymaleimide 1,0.3,uM,ON_20140716_MW1007-26_09_00_001.h5,0.00258538877182885
20140716,MW1007-26,09,E5,Bisindolymaleimide 1,1,uM,ON_20140716_MW1007-26_09_00_001.h5,6.760897527789e-05
20140716,MW1007-26,09,E6,Bisindolymaleimide 1,3,uM,ON_20140716_MW1007-26_09_00_001.h5,0.000166390009974475
20140716,MW1007-26,09,E7,Bisindolymaleimide 1,0,uM,ON_20140716_MW1007-26_09_00_001.h5,0
20140716,MW1007-26,09,E8,Bisindolymaleimide 1,10,uM,ON_20140716_MW1007-26_09_00_001.h5,0.00330232239333869
20140716,MW1007-26,09,F1,Sodium Orthovanadate,0,uM,ON_20140716_MW1007-26_09_00_001.h5,0.00237325566622237
20140716,MW1007-26,09,F2,Sodium Orthovanadate,0.01,uM,ON_20140716_MW1007-26_09_00_001.h5,0.00171134039577084
20140716,MW1007-26,09,F3,Sodium Orthovanadate,0.03,uM,ON_20140716_MW1007-26_09_00_001.h5,0.00281665709321735
20140716,MW1007-26,09,F4,Sodium Orthovanadate,0.1,uM,ON_20140716_MW1007-26_09_00_001.h5,0.00311798136736891
20140716,MW1007-26,09,F5,Sodium Orthovanadate,0.3,uM,ON_20140716_MW1007-26_09_00_001.h5,0.00218577201031287
20140716,MW1007-26,09,F6,Sodium Orthovanadate,1,uM,ON_20140716_MW1007-26_09_00_001.h5,0.00255960675423333
20140716,MW1007-26,09,F7,Sodium Orthovanadate,3,uM,ON_20140716_MW1007-26_09_00_001.h5,0.000804438229988539
20140716,MW1007-26,09,F8,Sodium Orthovanadate,10,uM,ON_20140716_MW1007-26_09_00_001.h5,1.47095298067557e-05
20140716,MW1007-26,12,A1,Glyphosate,0,uM,ON_20140716_MW1007-26_12_00_001.h5,0.0256364609498817
20140716,MW1007-26,12,A2,Glyphosate,0.1,uM,ON_20140716_MW1007-26_12_00_001.h5,0.0247878371943986
20140716,MW1007-26,12,A3,Glyphosate,0.3,uM,ON_20140716_MW1007-26_12_00_001.h5,0.0194181081919617
20140716,MW1007-26,12,A4,Glyphosate,1,uM,ON_20140716_MW1007-26_12_00_001.h5,0.00183306280205913
20140716,MW1007-26,12,A5,Glyphosate,3,uM,ON_20140716_MW1007-26_12_00_001.h5,0.0155532394163416
20140716,MW1007-26,12,A6,Glyphosate,10,uM,ON_20140716_MW1007-26_12_00_001.h5,0.00712580871708806
20140716,MW1007-26,12,A7,Glyphosate,30,uM,ON_20140716_MW1007-26_12_00_001.h5,0.00555791889281686
20140716,MW1007-26,12,A8,Glyphosate,100,uM,ON_20140716_MW1007-26_12_00_001.h5,0.0172946836535831
20140716,MW1007-26,12,B1,Bisindolymaleimide 1,0,uM,ON_20140716_MW1007-26_12_00_001.h5,0.0103459155639226
20140716,MW1007-26,12,B2,Bisindolymaleimide 1,0.03,uM,ON_20140716_MW1007-26_12_00_001.h5,0.018240628122796
20140716,MW1007-26,12,B3,Bisindolymaleimide 1,0.1,uM,ON_20140716_MW1007-26_12_00_001.h5,0.00939726575984507
20140716,MW1007-26,12,B4,Bisindolymaleimide 1,0.3,uM,ON_20140716_MW1007-26_12_00_001.h5,0.00404162626558716
20140716,MW1007-26,12,B5,Bisindolymaleimide 1,1,uM,ON_20140716_MW1007-26_12_00_001.h5,0.00247862442475631
20140716,MW1007-26,12,B6,Bisindolymaleimide 1,3,uM,ON_20140716_MW1007-26_12_00_001.h5,0.00549300671247224
20140716,MW1007-26,12,B7,Bisindolymaleimide 1,0,uM,ON_20140716_MW1007-26_12_00_001.h5,0.0022407618487131
20140716,MW1007-26,12,B8,Bisindolymaleimide 1,10,uM,ON_20140716_MW1007-26_12_00_001.h5,0
20140716,MW1007-26,12,C1,Sodium Orthovanadate,0,uM,ON_20140716_MW1007-26_12_00_001.h5,0.0217731270095314
20140716,MW1007-26,12,C2,Sodium Orthovanadate,0.01,uM,ON_20140716_MW1007-26_12_00_001.h5,0.0167623494600409
20140716,MW1007-26,12,C3,Sodium Orthovanadate,0.03,uM,ON_20140716_MW1007-26_12_00_001.h5,0.00665642786718525
20140716,MW1007-26,12,C4,Sodium Orthovanadate,0.1,uM,ON_20140716_MW1007-26_12_00_001.h5,0.0123189596872876
20140716,MW1007-26,12,C5,Sodium Orthovanadate,0.3,uM,ON_20140716_MW1007-26_12_00_001.h5,0.0124766769673908
20140716,MW1007-26,12,C6,Sodium Orthovanadate,1,uM,ON_20140716_MW1007-26_12_00_001.h5,0.0132801351736618
20140716,MW1007-26,12,C7,Sodium Orthovanadate,3,uM,ON_20140716_MW1007-26_12_00_001.h5,0.011580677019765
20140716,MW1007-26,12,C8,Sodium Orthovanadate,10,uM,ON_20140716_MW1007-26_12_00_001.h5,0.0106348299593659
20140716,MW1007-26,12,D1,Glyphosate,0,uM,ON_20140716_MW1007-26_12_00_001.h5,0.0294026877500372
20140716,MW1007-26,12,D2,Glyphosate,0.1,uM,ON_20140716_MW1007-26_12_00_001.h5,0.017030584774275
20140716,MW1007-26,12,D3,Glyphosate,0.3,uM,ON_20140716_MW1007-26_12_00_001.h5,0.0118852862712281
20140716,MW1007-26,12,D4,Glyphosate,1,uM,ON_20140716_MW1007-26_12_00_001.h5,0.012475745464576
20140716,MW1007-26,12,D5,Glyphosate,3,uM,ON_20140716_MW1007-26_12_00_001.h5,0.00375030547095839
20140716,MW1007-26,12,D6,Glyphosate,10,uM,ON_20140716_MW1007-26_12_00_001.h5,0.0119849774017438
20140716,MW1007-26,12,D7,Glyphosate,30,uM,ON_20140716_MW1007-26_12_00_001.h5,0.00721450532589284
20140716,MW1007-26,12,D8,Glyphosate,100,uM,ON_20140716_MW1007-26_12_00_001.h5,0.00899989459670858
20140716,MW1007-26,12,E1,Bisindolymaleimide 1,0,uM,ON_20140716_MW1007-26_12_00_001.h5,0.0230631588677906
20140716,MW1007-26,12,E2,Bisindolymaleimide 1,0.03,uM,ON_20140716_MW1007-26_12_00_001.h5,0.0156922139919455
20140716,MW1007-26,12,E3,Bisindolymaleimide 1,0.1,uM,ON_20140716_MW1007-26_12_00_001.h5,0.0170905012404832
20140716,MW1007-26,12,E4,Bisindolymaleimide 1,0.3,uM,ON_20140716_MW1007-26_12_00_001.h5,0.0089522259736752
20140716,MW1007-26,12,E5,Bisindolymaleimide 1,1,uM,ON_20140716_MW1007-26_12_00_001.h5,0.00245681737834616
20140716,MW1007-26,12,E6,Bisindolymaleimide 1,3,uM,ON_20140716_MW1007-26_12_00_001.h5,0.00340106105359225
20140716,MW1007-26,12,E7,Bisindolymaleimide 1,0,uM,ON_20140716_MW1007-26_12_00_001.h5,0
20140716,MW1007-26,12,E8,Bisindolymaleimide 1,10,uM,ON_20140716_MW1007-26_12_00_001.h5,0.0107235813782097
20140716,MW1007-26,12,F1,Sodium Orthovanadate,0,uM,ON_20140716_MW1007-26_12_00_001.h5,0.0127141489367385
20140716,MW1007-26,12,F2,Sodium Orthovanadate,0.01,uM,ON_20140716_MW1007-26_12_00_001.h5,0.017327844099016
20140716,MW1007-26,12,F3,Sodium Orthovanadate,0.03,uM,ON_20140716_MW1007-26_12_00_001.h5,0.0157097356405347
20140716,MW1007-26,12,F4,Sodium Orthovanadate,0.1,uM,ON_20140716_MW1007-26_12_00_001.h5,0.0124513767578631
20140716,MW1007-26,12,F5,Sodium Orthovanadate,0.3,uM,ON_20140716_MW1007-26_12_00_001.h5,0.01637982299284
20140716,MW1007-26,12,F6,Sodium Orthovanadate,1,uM,ON_20140716_MW1007-26_12_00_001.h5,0.0116303505955939
20140716,MW1007-26,12,F7,Sodium Orthovanadate,3,uM,ON_20140716_MW1007-26_12_00_001.h5,0.00717662765542152
20140716,MW1007-26,12,F8,Sodium Orthovanadate,10,uM,ON_20140716_MW1007-26_12_00_001.h5,0.00346964246305669
