"date","Plate.SN","rowi","coli","src_acsn","treatment","conc","rval","srcf","wllq_by_well","wllq_notes_by_well"
"20210915","MW75-9302",2,6,"AB","7126 A9",9.9874,25902,"20210915_NFA_DNT_NTP 2021_Group 2_ Calculations.xlsx",1,""
"20210915","MW75-9302",2,6,"LDH","7126 A9",9.9874,1.04933333333333,"20210915_NFA_DNT_NTP 2021_Group 2_ Calculations.xlsx",1,""
"20210915","MW75-9302",2,7,"AB","7126 A9",29.9622,24819,"20210915_NFA_DNT_NTP 2021_Group 2_ Calculations.xlsx",1,""
"20210915","MW75-9302",2,7,"LDH","7126 A9",29.9622,0.970633333333333,"20210915_NFA_DNT_NTP 2021_Group 2_ Calculations.xlsx",1,""
"20210915","MW75-9302",2,8,"AB","7126 A9",99.874,21272,"20210915_NFA_DNT_NTP 2021_Group 2_ Calculations.xlsx",1,""
"20210915","MW75-9302",2,8,"LDH","7126 A9",99.874,0.809133333333333,"20210915_NFA_DNT_NTP 2021_Group 2_ Calculations.xlsx",1,""
"20210915","MW75-9302",3,1,"AB","7126 A7",0.050026,24487,"20210915_NFA_DNT_NTP 2021_Group 2_ Calculations.xlsx",1,""
"20210915","MW75-9302",3,1,"LDH","7126 A7",0.050026,0.935633333333333,"20210915_NFA_DNT_NTP 2021_Group 2_ Calculations.xlsx",1,""
"20210915","MW75-9302",3,2,"AB","7126 A7",0,27469,"20210915_NFA_DNT_NTP 2021_Group 2_ Calculations.xlsx",1,""
"20210915","MW75-9302",3,2,"LDH","7126 A7",0,0.925233333333333,"20210915_NFA_DNT_NTP 2021_Group 2_ Calculations.xlsx",1,""
"20210915","MW75-9302",3,3,"AB","7126 A7",0.150078,26568,"20210915_NFA_DNT_NTP 2021_Group 2_ Calculations.xlsx",1,""
"20210915","MW75-9302",3,3,"LDH","7126 A7",0.150078,1.06593333333333,"20210915_NFA_DNT_NTP 2021_Group 2_ Calculations.xlsx",1,""
"20210915","MW75-9302",3,4,"AB","7126 A7",0.50026,24877,"20210915_NFA_DNT_NTP 2021_Group 2_ Calculations.xlsx",1,""
"20210915","MW75-9302",3,4,"LDH","7126 A7",0.50026,0.989433333333333,"20210915_NFA_DNT_NTP 2021_Group 2_ Calculations.xlsx",1,""
"20210915","MW75-9302",3,5,"AB","7126 A7",1.50078,25062,"20210915_NFA_DNT_NTP 2021_Group 2_ Calculations.xlsx",1,""
"20210915","MW75-9302",3,5,"LDH","7126 A7",1.50078,1.01963333333333,"20210915_NFA_DNT_NTP 2021_Group 2_ Calculations.xlsx",1,""
"20210915","MW75-9302",3,6,"AB","7126 A7",5.0026,26401,"20210915_NFA_DNT_NTP 2021_Group 2_ Calculations.xlsx",1,""
"20210915","MW75-9302",3,6,"LDH","7126 A7",5.0026,1.04203333333333,"20210915_NFA_DNT_NTP 2021_Group 2_ Calculations.xlsx",1,""
"20210915","MW75-9302",3,7,"AB","7126 A7",15.0078,24547,"20210915_NFA_DNT_NTP 2021_Group 2_ Calculations.xlsx",1,""
"20210915","MW75-9302",3,7,"LDH","7126 A7",15.0078,0.881233333333333,"20210915_NFA_DNT_NTP 2021_Group 2_ Calculations.xlsx",1,""
"20210915","MW75-9302",3,8,"AB","7126 A7",50.026,8500,"20210915_NFA_DNT_NTP 2021_Group 2_ Calculations.xlsx",1,""
"20210915","MW75-9302",3,8,"LDH","7126 A7",50.026,0.103933333333333,"20210915_NFA_DNT_NTP 2021_Group 2_ Calculations.xlsx",1,""
"20210915","MW75-9302",4,1,"AB","7126 A11",0.099914,24469,"20210915_NFA_DNT_NTP 2021_Group 2_ Calculations.xlsx",1,""
"20210915","MW75-9302",4,1,"LDH","7126 A11",0.099914,0.713433333333333,"20210915_NFA_DNT_NTP 2021_Group 2_ Calculations.xlsx",1,""
"20210915","MW75-9302",4,2,"AB","7126 A11",0,25202,"20210915_NFA_DNT_NTP 2021_Group 2_ Calculations.xlsx",1,""
"20210915","MW75-9302",4,2,"LDH","7126 A11",0,0.856833333333333,"20210915_NFA_DNT_NTP 2021_Group 2_ Calculations.xlsx",1,""
"20210915","MW75-9302",4,3,"AB","7126 A11",0.299742,26753,"20210915_NFA_DNT_NTP 2021_Group 2_ Calculations.xlsx",1,""
"20210915","MW75-9302",4,3,"LDH","7126 A11",0.299742,0.935933333333333,"20210915_NFA_DNT_NTP 2021_Group 2_ Calculations.xlsx",1,""
"20210915","MW75-9302",4,4,"AB","7126 A11",0.99914,22050,"20210915_NFA_DNT_NTP 2021_Group 2_ Calculations.xlsx",1,""
"20210915","MW75-9302",4,4,"LDH","7126 A11",0.99914,0.877033333333333,"20210915_NFA_DNT_NTP 2021_Group 2_ Calculations.xlsx",1,""
"20210915","MW75-9302",4,5,"AB","7126 A11",2.99742,13813,"20210915_NFA_DNT_NTP 2021_Group 2_ Calculations.xlsx",1,""
"20210915","MW75-9302",4,5,"LDH","7126 A11",2.99742,0.488833333333333,"20210915_NFA_DNT_NTP 2021_Group 2_ Calculations.xlsx",1,""
"20210915","MW75-9302",4,6,"AB","7126 A11",9.9914,6347,"20210915_NFA_DNT_NTP 2021_Group 2_ Calculations.xlsx",1,""
"20210915","MW75-9302",4,6,"LDH","7126 A11",9.9914,0.121933333333333,"20210915_NFA_DNT_NTP 2021_Group 2_ Calculations.xlsx",1,""
"20210915","MW75-9302",4,7,"AB","7126 A11",29.9742,382,"20210915_NFA_DNT_NTP 2021_Group 2_ Calculations.xlsx",1,""
"20210915","MW75-9302",4,7,"LDH","7126 A11",29.9742,0.0103333333333333,"20210915_NFA_DNT_NTP 2021_Group 2_ Calculations.xlsx",1,""
"20210915","MW75-9302",4,8,"AB","7126 A11",99.914,288,"20210915_NFA_DNT_NTP 2021_Group 2_ Calculations.xlsx",1,""
"20210915","MW75-9302",4,8,"LDH","7126 A11",99.914,0.00433333333333333,"20210915_NFA_DNT_NTP 2021_Group 2_ Calculations.xlsx",1,""
"20210915","MW75-9302",5,1,"AB","7126 A12",0.100026,10886,"20210915_NFA_DNT_NTP 2021_Group 2_ Calculations.xlsx",1,""
"20210915","MW75-9302",5,1,"LDH","7126 A12",0.100026,0.132233333333333,"20210915_NFA_DNT_NTP 2021_Group 2_ Calculations.xlsx",1,""
"20210915","MW75-9302",5,2,"AB","7126 A12",0,26926,"20210915_NFA_DNT_NTP 2021_Group 2_ Calculations.xlsx",1,""
"20210915","MW75-9302",5,2,"LDH","7126 A12",0,0.990833333333333,"20210915_NFA_DNT_NTP 2021_Group 2_ Calculations.xlsx",1,""
"20210915","MW75-9302",5,3,"AB","7126 A12",0.300078,2699,"20210915_NFA_DNT_NTP 2021_Group 2_ Calculations.xlsx",1,""
"20210915","MW75-9302",5,3,"LDH","7126 A12",0.300078,0.0316333333333333,"20210915_NFA_DNT_NTP 2021_Group 2_ Calculations.xlsx",1,""
"20210915","MW75-9302",5,4,"AB","7126 A12",1.00026,632,"20210915_NFA_DNT_NTP 2021_Group 2_ Calculations.xlsx",1,""
"20210915","MW75-9302",5,4,"LDH","7126 A12",1.00026,0.00913333333333333,"20210915_NFA_DNT_NTP 2021_Group 2_ Calculations.xlsx",1,""
"20210915","MW75-9302",5,5,"AB","7126 A12",3.00078,383,"20210915_NFA_DNT_NTP 2021_Group 2_ Calculations.xlsx",1,""
"20210915","MW75-9302",5,5,"LDH","7126 A12",3.00078,0.00713333333333334,"20210915_NFA_DNT_NTP 2021_Group 2_ Calculations.xlsx",1,""
"20210915","MW75-9302",5,6,"AB","7126 A12",10.0026,212,"20210915_NFA_DNT_NTP 2021_Group 2_ Calculations.xlsx",1,""
"20210915","MW75-9302",5,6,"LDH","7126 A12",10.0026,0.00673333333333333,"20210915_NFA_DNT_NTP 2021_Group 2_ Calculations.xlsx",1,""
"20210915","MW75-9302",5,7,"AB","7126 A12",30.0078,277,"20210915_NFA_DNT_NTP 2021_Group 2_ Calculations.xlsx",1,""
"20210915","MW75-9302",5,7,"LDH","7126 A12",30.0078,0.00473333333333334,"20210915_NFA_DNT_NTP 2021_Group 2_ Calculations.xlsx",1,""
"20210915","MW75-9302",5,8,"AB","7126 A12",100.026,194,"20210915_NFA_DNT_NTP 2021_Group 2_ Calculations.xlsx",1,""
"20210915","MW75-9302",5,8,"LDH","7126 A12",100.026,0.00373333333333334,"20210915_NFA_DNT_NTP 2021_Group 2_ Calculations.xlsx",1,""
"20210915","MW75-9302",6,1,"AB","7126 A10",0.100249,25587,"20210915_NFA_DNT_NTP 2021_Group 2_ Calculations.xlsx",1,""
"20210915","MW75-9302",6,1,"LDH","7126 A10",0.100249,0.810533333333333,"20210915_NFA_DNT_NTP 2021_Group 2_ Calculations.xlsx",1,""
"20210915","MW75-9302",6,2,"AB","7126 A10",0,23962,"20210915_NFA_DNT_NTP 2021_Group 2_ Calculations.xlsx",1,""
"20210915","MW75-9302",6,2,"LDH","7126 A10",0,0.795233333333333,"20210915_NFA_DNT_NTP 2021_Group 2_ Calculations.xlsx",1,""
"20210915","MW75-9302",6,3,"AB","7126 A10",0.300747,25037,"20210915_NFA_DNT_NTP 2021_Group 2_ Calculations.xlsx",1,""
"20210915","MW75-9302",6,3,"LDH","7126 A10",0.300747,0.819433333333333,"20210915_NFA_DNT_NTP 2021_Group 2_ Calculations.xlsx",1,""
"20210915","MW75-9302",6,4,"AB","7126 A10",1.00249,26297,"20210915_NFA_DNT_NTP 2021_Group 2_ Calculations.xlsx",1,""
"20210915","MW75-9302",6,4,"LDH","7126 A10",1.00249,0.863733333333333,"20210915_NFA_DNT_NTP 2021_Group 2_ Calculations.xlsx",1,""
"20210915","MW75-9302",6,5,"AB","7126 A10",3.00747,28771,"20210915_NFA_DNT_NTP 2021_Group 2_ Calculations.xlsx",1,""
"20210915","MW75-9302",6,5,"LDH","7126 A10",3.00747,0.867533333333333,"20210915_NFA_DNT_NTP 2021_Group 2_ Calculations.xlsx",1,""
"20210915","MW75-9302",6,6,"AB","7126 A10",10.0249,28546,"20210915_NFA_DNT_NTP 2021_Group 2_ Calculations.xlsx",1,""
"20210915","MW75-9302",6,6,"LDH","7126 A10",10.0249,0.891833333333333,"20210915_NFA_DNT_NTP 2021_Group 2_ Calculations.xlsx",1,""
"20210915","MW75-9302",6,7,"AB","7126 A10",30.0747,25391,"20210915_NFA_DNT_NTP 2021_Group 2_ Calculations.xlsx",1,""
"20210915","MW75-9302",6,7,"LDH","7126 A10",30.0747,0.965433333333333,"20210915_NFA_DNT_NTP 2021_Group 2_ Calculations.xlsx",1,""
"20210915","MW75-9302",6,8,"AB","7126 A10",100.249,10397,"20210915_NFA_DNT_NTP 2021_Group 2_ Calculations.xlsx",1,""
"20210915","MW75-9302",6,8,"LDH","7126 A10",100.249,0.254333333333333,"20210915_NFA_DNT_NTP 2021_Group 2_ Calculations.xlsx",1,""
"20210929","MW75-9306",1,1,"AB","7126 B1",0.100714,32157.3333333333,"20210929_NFA_DNT_NTP 2021_Group 3_ Calculations.xlsx",1,"Hot water shut off in building"
"20210929","MW75-9306",1,1,"LDH","7126 B1",0.100714,0.8901,"20210929_NFA_DNT_NTP 2021_Group 3_ Calculations.xlsx",1,"Hot water shut off in building"
"20210929","MW75-9306",1,2,"AB","7126 B1",0,36725.3333333333,"20210929_NFA_DNT_NTP 2021_Group 3_ Calculations.xlsx",1,"Hot water shut off in building"
"20210929","MW75-9306",1,2,"LDH","7126 B1",0,0.9629,"20210929_NFA_DNT_NTP 2021_Group 3_ Calculations.xlsx",1,"Hot water shut off in building"
"20210929","MW75-9306",1,3,"AB","7126 B1",0.302142,33377.3333333333,"20210929_NFA_DNT_NTP 2021_Group 3_ Calculations.xlsx",1,"Hot water shut off in building"
"20210929","MW75-9306",1,3,"LDH","7126 B1",0.302142,1.0104,"20210929_NFA_DNT_NTP 2021_Group 3_ Calculations.xlsx",1,"Hot water shut off in building"
"20210929","MW75-9306",1,4,"AB","7126 B1",1.00714,34201.3333333333,"20210929_NFA_DNT_NTP 2021_Group 3_ Calculations.xlsx",1,"Hot water shut off in building"
"20210929","MW75-9306",1,4,"LDH","7126 B1",1.00714,1.0682,"20210929_NFA_DNT_NTP 2021_Group 3_ Calculations.xlsx",1,"Hot water shut off in building"
"20210929","MW75-9306",1,5,"AB","7126 B1",3.02142,32676.3333333333,"20210929_NFA_DNT_NTP 2021_Group 3_ Calculations.xlsx",1,"Hot water shut off in building"
"20210929","MW75-9306",1,5,"LDH","7126 B1",3.02142,0.9522,"20210929_NFA_DNT_NTP 2021_Group 3_ Calculations.xlsx",1,"Hot water shut off in building"
"20210929","MW75-9306",1,6,"AB","7126 B1",10.0714,29694.3333333333,"20210929_NFA_DNT_NTP 2021_Group 3_ Calculations.xlsx",1,"Hot water shut off in building"
"20210929","MW75-9306",1,6,"LDH","7126 B1",10.0714,0.7984,"20210929_NFA_DNT_NTP 2021_Group 3_ Calculations.xlsx",1,"Hot water shut off in building"
"20210929","MW75-9306",1,7,"AB","7126 B1",30.2142,237.333333333333,"20210929_NFA_DNT_NTP 2021_Group 3_ Calculations.xlsx",1,"Hot water shut off in building"
"20210929","MW75-9306",1,7,"LDH","7126 B1",30.2142,0.0042,"20210929_NFA_DNT_NTP 2021_Group 3_ Calculations.xlsx",1,"Hot water shut off in building"
"20210929","MW75-9306",1,8,"AB","7126 B1",100.714,224.333333333333,"20210929_NFA_DNT_NTP 2021_Group 3_ Calculations.xlsx",1,"Hot water shut off in building"
"20210929","MW75-9306",1,8,"LDH","7126 B1",100.714,0.00119999999999999,"20210929_NFA_DNT_NTP 2021_Group 3_ Calculations.xlsx",1,"Hot water shut off in building"
"20210929","MW75-9306",2,1,"AB","7126 B2",0.100267,30598.3333333333,"20210929_NFA_DNT_NTP 2021_Group 3_ Calculations.xlsx",1,"Hot water shut off in building"
"20210929","MW75-9306",2,1,"LDH","7126 B2",0.100267,0.8055,"20210929_NFA_DNT_NTP 2021_Group 3_ Calculations.xlsx",1,"Hot water shut off in building"
"20210929","MW75-9306",2,2,"AB","7126 B2",0,32461.3333333333,"20210929_NFA_DNT_NTP 2021_Group 3_ Calculations.xlsx",1,"Hot water shut off in building"
"20210929","MW75-9306",2,2,"LDH","7126 B2",0,1.0236,"20210929_NFA_DNT_NTP 2021_Group 3_ Calculations.xlsx",1,"Hot water shut off in building"
"20210929","MW75-9306",2,3,"AB","7126 B2",0.300801,16567.3333333333,"20210929_NFA_DNT_NTP 2021_Group 3_ Calculations.xlsx",1,"Hot water shut off in building"
"20210929","MW75-9306",2,3,"LDH","7126 B2",0.300801,0.4341,"20210929_NFA_DNT_NTP 2021_Group 3_ Calculations.xlsx",1,"Hot water shut off in building"
"20210929","MW75-9306",2,4,"AB","7126 B2",1.00267,5640.33333333333,"20210929_NFA_DNT_NTP 2021_Group 3_ Calculations.xlsx",1,"Hot water shut off in building"
"20210929","MW75-9306",2,4,"LDH","7126 B2",1.00267,0.0936,"20210929_NFA_DNT_NTP 2021_Group 3_ Calculations.xlsx",1,"Hot water shut off in building"
"20210929","MW75-9306",2,5,"AB","7126 B2",3.00801,1663.33333333333,"20210929_NFA_DNT_NTP 2021_Group 3_ Calculations.xlsx",1,"Hot water shut off in building"
"20210929","MW75-9306",2,5,"LDH","7126 B2",3.00801,0.063,"20210929_NFA_DNT_NTP 2021_Group 3_ Calculations.xlsx",1,"Hot water shut off in building"
"20210929","MW75-9306",2,6,"AB","7126 B2",10.0267,784.333333333333,"20210929_NFA_DNT_NTP 2021_Group 3_ Calculations.xlsx",1,"Hot water shut off in building"
"20210929","MW75-9306",2,6,"LDH","7126 B2",10.0267,0.0512,"20210929_NFA_DNT_NTP 2021_Group 3_ Calculations.xlsx",1,"Hot water shut off in building"
"20210929","MW75-9306",2,7,"AB","7126 B2",30.0801,433.333333333333,"20210929_NFA_DNT_NTP 2021_Group 3_ Calculations.xlsx",1,"Hot water shut off in building"
"20210929","MW75-9306",2,7,"LDH","7126 B2",30.0801,0.0386,"20210929_NFA_DNT_NTP 2021_Group 3_ Calculations.xlsx",1,"Hot water shut off in building"
"20210929","MW75-9306",2,8,"AB","7126 B2",100.267,425.333333333333,"20210929_NFA_DNT_NTP 2021_Group 3_ Calculations.xlsx",1,"Hot water shut off in building"
"20210929","MW75-9306",2,8,"LDH","7126 B2",100.267,0.034,"20210929_NFA_DNT_NTP 2021_Group 3_ Calculations.xlsx",1,"Hot water shut off in building"
"20210929","MW75-9306",3,1,"AB","7126 B3",0.050019,29408.3333333333,"20210929_NFA_DNT_NTP 2021_Group 3_ Calculations.xlsx",1,"Hot water shut off in building"
"20210929","MW75-9306",3,1,"LDH","7126 B3",0.050019,0.8232,"20210929_NFA_DNT_NTP 2021_Group 3_ Calculations.xlsx",1,"Hot water shut off in building"
"20210929","MW75-9306",3,2,"AB","7126 B3",0,31938.3333333333,"20210929_NFA_DNT_NTP 2021_Group 3_ Calculations.xlsx",1,"Hot water shut off in building"
"20210929","MW75-9306",3,2,"LDH","7126 B3",0,0.8859,"20210929_NFA_DNT_NTP 2021_Group 3_ Calculations.xlsx",1,"Hot water shut off in building"
"20210929","MW75-9306",3,3,"AB","7126 B3",0.150057,30304.3333333333,"20210929_NFA_DNT_NTP 2021_Group 3_ Calculations.xlsx",1,"Hot water shut off in building"
"20210929","MW75-9306",3,3,"LDH","7126 B3",0.150057,0.9153,"20210929_NFA_DNT_NTP 2021_Group 3_ Calculations.xlsx",1,"Hot water shut off in building"
"20210929","MW75-9306",3,4,"AB","7126 B3",0.50019,30456.3333333333,"20210929_NFA_DNT_NTP 2021_Group 3_ Calculations.xlsx",1,"Hot water shut off in building"
"20210929","MW75-9306",3,4,"LDH","7126 B3",0.50019,0.8213,"20210929_NFA_DNT_NTP 2021_Group 3_ Calculations.xlsx",1,"Hot water shut off in building"
"20210929","MW75-9306",3,5,"AB","7126 B3",1.50057,30716.3333333333,"20210929_NFA_DNT_NTP 2021_Group 3_ Calculations.xlsx",1,"Hot water shut off in building"
"20210929","MW75-9306",3,5,"LDH","7126 B3",1.50057,0.929,"20210929_NFA_DNT_NTP 2021_Group 3_ Calculations.xlsx",1,"Hot water shut off in building"
"20210929","MW75-9306",3,6,"AB","7126 B3",5.0019,31461.3333333333,"20210929_NFA_DNT_NTP 2021_Group 3_ Calculations.xlsx",1,"Hot water shut off in building"
"20210929","MW75-9306",3,6,"LDH","7126 B3",5.0019,0.9484,"20210929_NFA_DNT_NTP 2021_Group 3_ Calculations.xlsx",1,"Hot water shut off in building"
"20210929","MW75-9306",3,7,"AB","7126 B3",15.0057,31668.3333333333,"20210929_NFA_DNT_NTP 2021_Group 3_ Calculations.xlsx",1,"Hot water shut off in building"
"20210929","MW75-9306",3,7,"LDH","7126 B3",15.0057,0.9228,"20210929_NFA_DNT_NTP 2021_Group 3_ Calculations.xlsx",1,"Hot water shut off in building"
"20210929","MW75-9306",3,8,"AB","7126 B3",50.019,34935.3333333333,"20210929_NFA_DNT_NTP 2021_Group 3_ Calculations.xlsx",1,"Hot water shut off in building"
"20210929","MW75-9306",3,8,"LDH","7126 B3",50.019,0.9322,"20210929_NFA_DNT_NTP 2021_Group 3_ Calculations.xlsx",1,"Hot water shut off in building"
"20210929","MW75-9306",4,1,"AB","7126 B4",0.1,29882.3333333333,"20210929_NFA_DNT_NTP 2021_Group 3_ Calculations.xlsx",1,"Hot water shut off in building"
"20210929","MW75-9306",4,1,"LDH","7126 B4",0.1,0.9312,"20210929_NFA_DNT_NTP 2021_Group 3_ Calculations.xlsx",1,"Hot water shut off in building"
"20210929","MW75-9306",4,2,"AB","7126 B4",0,27676.3333333333,"20210929_NFA_DNT_NTP 2021_Group 3_ Calculations.xlsx",1,"Hot water shut off in building"
"20210929","MW75-9306",4,2,"LDH","7126 B4",0,0.8996,"20210929_NFA_DNT_NTP 2021_Group 3_ Calculations.xlsx",1,"Hot water shut off in building"
"20210929","MW75-9306",4,3,"AB","7126 B4",0.3,30579.3333333333,"20210929_NFA_DNT_NTP 2021_Group 3_ Calculations.xlsx",1,"Hot water shut off in building"
"20210929","MW75-9306",4,3,"LDH","7126 B4",0.3,0.925,"20210929_NFA_DNT_NTP 2021_Group 3_ Calculations.xlsx",1,"Hot water shut off in building"
"20210929","MW75-9306",4,4,"AB","7126 B4",1,27856.3333333333,"20210929_NFA_DNT_NTP 2021_Group 3_ Calculations.xlsx",1,"Hot water shut off in building"
"20210929","MW75-9306",4,4,"LDH","7126 B4",1,0.9141,"20210929_NFA_DNT_NTP 2021_Group 3_ Calculations.xlsx",1,"Hot water shut off in building"
"20210929","MW75-9306",4,5,"AB","7126 B4",3,22809.3333333333,"20210929_NFA_DNT_NTP 2021_Group 3_ Calculations.xlsx",1,"Hot water shut off in building"
"20210929","MW75-9306",4,5,"LDH","7126 B4",3,0.9285,"20210929_NFA_DNT_NTP 2021_Group 3_ Calculations.xlsx",1,"Hot water shut off in building"
"20210929","MW75-9306",4,6,"AB","7126 B4",10,22383.3333333333,"20210929_NFA_DNT_NTP 2021_Group 3_ Calculations.xlsx",1,"Hot water shut off in building"
"20210929","MW75-9306",4,6,"LDH","7126 B4",10,0.6964,"20210929_NFA_DNT_NTP 2021_Group 3_ Calculations.xlsx",1,"Hot water shut off in building"
"20210929","MW75-9306",4,7,"AB","7126 B4",30,696.333333333333,"20210929_NFA_DNT_NTP 2021_Group 3_ Calculations.xlsx",1,"Hot water shut off in building"
"20210929","MW75-9306",4,7,"LDH","7126 B4",30,0.0112,"20210929_NFA_DNT_NTP 2021_Group 3_ Calculations.xlsx",1,"Hot water shut off in building"
"20210929","MW75-9306",4,8,"AB","7126 B4",100,17839.3333333333,"20210929_NFA_DNT_NTP 2021_Group 3_ Calculations.xlsx",1,"Hot water shut off in building"
"20210929","MW75-9306",4,8,"LDH","7126 B4",100,0.1528,"20210929_NFA_DNT_NTP 2021_Group 3_ Calculations.xlsx",1,"Hot water shut off in building"
"20210929","MW75-9306",5,1,"AB","7126 B5",0.020213,28720.3333333333,"20210929_NFA_DNT_NTP 2021_Group 3_ Calculations.xlsx",1,"Hot water shut off in building"
"20210929","MW75-9306",5,1,"LDH","7126 B5",0.020213,0.8354,"20210929_NFA_DNT_NTP 2021_Group 3_ Calculations.xlsx",1,"Hot water shut off in building"
"20210929","MW75-9306",5,2,"AB","7126 B5",0,33726.3333333333,"20210929_NFA_DNT_NTP 2021_Group 3_ Calculations.xlsx",1,"Hot water shut off in building"
"20210929","MW75-9306",5,2,"LDH","7126 B5",0,0.8351,"20210929_NFA_DNT_NTP 2021_Group 3_ Calculations.xlsx",1,"Hot water shut off in building"
"20210929","MW75-9306",5,3,"AB","7126 B5",0.060639,30107.3333333333,"20210929_NFA_DNT_NTP 2021_Group 3_ Calculations.xlsx",1,"Hot water shut off in building"
"20210929","MW75-9306",5,3,"LDH","7126 B5",0.060639,0.9399,"20210929_NFA_DNT_NTP 2021_Group 3_ Calculations.xlsx",1,"Hot water shut off in building"
"20210929","MW75-9306",5,4,"AB","7126 B5",0.20213,32545.3333333333,"20210929_NFA_DNT_NTP 2021_Group 3_ Calculations.xlsx",1,"Hot water shut off in building"
"20210929","MW75-9306",5,4,"LDH","7126 B5",0.20213,0.9143,"20210929_NFA_DNT_NTP 2021_Group 3_ Calculations.xlsx",1,"Hot water shut off in building"
"20210929","MW75-9306",5,5,"AB","7126 B5",0.60639,32767.3333333333,"20210929_NFA_DNT_NTP 2021_Group 3_ Calculations.xlsx",1,"Hot water shut off in building"
"20210929","MW75-9306",5,5,"LDH","7126 B5",0.60639,0.9471,"20210929_NFA_DNT_NTP 2021_Group 3_ Calculations.xlsx",1,"Hot water shut off in building"
"20210929","MW75-9306",5,6,"AB","7126 B5",2.0213,35386.3333333333,"20210929_NFA_DNT_NTP 2021_Group 3_ Calculations.xlsx",1,"Hot water shut off in building"
"20210929","MW75-9306",5,6,"LDH","7126 B5",2.0213,0.9842,"20210929_NFA_DNT_NTP 2021_Group 3_ Calculations.xlsx",1,"Hot water shut off in building"
"20210929","MW75-9306",5,7,"AB","7126 B5",6.0639,38342.3333333333,"20210929_NFA_DNT_NTP 2021_Group 3_ Calculations.xlsx",1,"Hot water shut off in building"
"20210929","MW75-9306",5,7,"LDH","7126 B5",6.0639,0.8198,"20210929_NFA_DNT_NTP 2021_Group 3_ Calculations.xlsx",1,"Hot water shut off in building"
"20210929","MW75-9306",5,8,"AB","7126 B5",20.213,40103.3333333333,"20210929_NFA_DNT_NTP 2021_Group 3_ Calculations.xlsx",1,"Hot water shut off in building"
"20210929","MW75-9306",5,8,"LDH","7126 B5",20.213,1.0148,"20210929_NFA_DNT_NTP 2021_Group 3_ Calculations.xlsx",1,"Hot water shut off in building"
"20210929","MW75-9306",6,1,"AB","7126 B6",0.10006,29498.3333333333,"20210929_NFA_DNT_NTP 2021_Group 3_ Calculations.xlsx",1,"Hot water shut off in building"
"20210929","MW75-9306",6,1,"LDH","7126 B6",0.10006,0.7655,"20210929_NFA_DNT_NTP 2021_Group 3_ Calculations.xlsx",1,"Hot water shut off in building"
"20210929","MW75-9306",6,2,"AB","7126 B6",0,29468.3333333333,"20210929_NFA_DNT_NTP 2021_Group 3_ Calculations.xlsx",1,"Hot water shut off in building"
"20210929","MW75-9306",6,2,"LDH","7126 B6",0,0.84,"20210929_NFA_DNT_NTP 2021_Group 3_ Calculations.xlsx",1,"Hot water shut off in building"
"20210929","MW75-9306",6,3,"AB","7126 B6",0.30018,29032.3333333333,"20210929_NFA_DNT_NTP 2021_Group 3_ Calculations.xlsx",1,"Hot water shut off in building"
"20210929","MW75-9306",6,3,"LDH","7126 B6",0.30018,0.8418,"20210929_NFA_DNT_NTP 2021_Group 3_ Calculations.xlsx",1,"Hot water shut off in building"
"20210929","MW75-9306",6,4,"AB","7126 B6",1.0006,31114.3333333333,"20210929_NFA_DNT_NTP 2021_Group 3_ Calculations.xlsx",1,"Hot water shut off in building"
"20210929","MW75-9306",6,4,"LDH","7126 B6",1.0006,0.7626,"20210929_NFA_DNT_NTP 2021_Group 3_ Calculations.xlsx",1,"Hot water shut off in building"
"20210929","MW75-9306",6,5,"AB","7126 B6",3.0018,29350.3333333333,"20210929_NFA_DNT_NTP 2021_Group 3_ Calculations.xlsx",1,"Hot water shut off in building"
"20210929","MW75-9306",6,5,"LDH","7126 B6",3.0018,0.8393,"20210929_NFA_DNT_NTP 2021_Group 3_ Calculations.xlsx",1,"Hot water shut off in building"
"20210929","MW75-9306",6,6,"AB","7126 B6",10.006,32816.3333333333,"20210929_NFA_DNT_NTP 2021_Group 3_ Calculations.xlsx",1,"Hot water shut off in building"
"20210929","MW75-9306",6,6,"LDH","7126 B6",10.006,0.8543,"20210929_NFA_DNT_NTP 2021_Group 3_ Calculations.xlsx",1,"Hot water shut off in building"
"20210929","MW75-9306",6,7,"AB","7126 B6",30.018,37100.3333333333,"20210929_NFA_DNT_NTP 2021_Group 3_ Calculations.xlsx",1,"Hot water shut off in building"
"20210929","MW75-9306",6,7,"LDH","7126 B6",30.018,0.8015,"20210929_NFA_DNT_NTP 2021_Group 3_ Calculations.xlsx",1,"Hot water shut off in building"
"20210929","MW75-9306",6,8,"AB","7126 B6",100.06,32458.3333333333,"20210929_NFA_DNT_NTP 2021_Group 3_ Calculations.xlsx",1,"Hot water shut off in building"
"20210929","MW75-9306",6,8,"LDH","7126 B6",100.06,0.8017,"20210929_NFA_DNT_NTP 2021_Group 3_ Calculations.xlsx",1,"Hot water shut off in building"
"20210929","MW75-9307",1,1,"AB","7126 B3",0.050019,31057,"20210929_NFA_DNT_NTP 2021_Group 3_ Calculations.xlsx",1,"Hot water shut off in building"
"20210929","MW75-9307",1,1,"LDH","7126 B3",0.050019,0.6837,"20210929_NFA_DNT_NTP 2021_Group 3_ Calculations.xlsx",1,"Hot water shut off in building"
