"date","Plate.SN","DIV","well","trt","dose","units","meanfiringrate","burst.per.min","mean.isis","per.spikes.in.burst","mean.dur","mean.IBIs","nAE","nABE","ns.n","ns.peak.m","ns.durn.m","ns.percent.of.spikes.in.ns","ns.mean.insis","ns.durn.sd","ns.mean.spikes.in.ns","r","file.name"
"20190807","MW69-3806","5","A3","15","0.1","uM",0.686669310836338,0,NA,0,NA,NA,1,0,0,NA,NA,0,NA,NA,NA,0,"NFA_20190807_MW69-3806_05_00_000.h5"
"20190807","MW69-3806","5","A4","15","0.3","uM",0.360309734075208,0.06,NA,0,NA,NA,1,0,0,NA,NA,0,NA,NA,NA,0,"NFA_20190807_MW69-3806_05_00_000.h5"
"20190807","MW69-3806","5","B2","18","0","uM",1.02069505215226,0.06,NA,0,NA,NA,1,0,0,NA,NA,0,NA,NA,NA,0,"NFA_20190807_MW69-3806_05_00_000.h5"
"20190807","MW69-3806","5","C8","14","30","uM",1.78566875808397,0,NA,0,NA,NA,2,0,0,NA,NA,0,NA,NA,NA,0.00557667677470727,"NFA_20190807_MW69-3806_05_00_000.h5"
"20190807","MW69-3806","5","D2","21","0","uM",0.265030260322797,0,NA,0,NA,NA,1,0,0,NA,NA,0,NA,NA,NA,0,"NFA_20190807_MW69-3806_05_00_000.h5"
"20190807","MW69-3806","5","E5","22","1","uM",1.40400327989184,0,NA,0,NA,NA,1,0,0,NA,NA,0,NA,NA,NA,0,"NFA_20190807_MW69-3806_05_00_000.h5"
"20190807","MW69-3806","05","A1","15","0.03","uM",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,"NFA_20190807_MW69-3806_05_00_000.h5"
"20190807","MW69-3806","05","A2","15","0","uM",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,"NFA_20190807_MW69-3806_05_00_000.h5"
"20190807","MW69-3806","05","A5","15","1","uM",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,"NFA_20190807_MW69-3806_05_00_000.h5"
"20190807","MW69-3806","05","A6","15","3","uM",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,"NFA_20190807_MW69-3806_05_00_000.h5"
"20190807","MW69-3806","05","A7","15","10","uM",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,"NFA_20190807_MW69-3806_05_00_000.h5"
"20190807","MW69-3806","05","A8","15","30","uM",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,"NFA_20190807_MW69-3806_05_00_000.h5"
"20190807","MW69-3806","05","B1","18","0.03","uM",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,"NFA_20190807_MW69-3806_05_00_000.h5"
"20190807","MW69-3806","05","B3","18","0.11","uM",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,"NFA_20190807_MW69-3806_05_00_000.h5"
