"date","Plate.SN","DIV","well","trt","dose","units","meanfiringrate","burst.per.min","mean.isis","per.spikes.in.burst","mean.dur","mean.IBIs","nAE","nABE","ns.n","ns.peak.m","ns.durn.m","ns.percent.of.spikes.in.ns","ns.mean.insis","ns.durn.sd","ns.mean.spikes.in.ns","r","file.name"
"20190904","MW69-3816","5","A1","24","0.03","uM",1.09798856245215,3.54,0.0810795812671499,42.448,0.5426,47.7628,8,5,0,NA,NA,0,NA,NA,NA,0.0134938480647313,"NFA_20190904_MW69-3816_05_00_000.h5"
"20190904","MW69-3816","5","A2","24","0","uM",1.12572197660837,1.926,0.0957174013103795,26.9632,0.7832,50.2752,10,5,0,NA,NA,0,NA,NA,NA,0.00587542880049084,"NFA_20190904_MW69-3816_05_00_000.h5"
"20190904","MW69-3816","5","A3","24","0.1","uM",0.135437964009727,0.36,0.0115454205607478,98.319,0.124,85.45,3,1,0,NA,NA,0,NA,NA,NA,0.039796042648454,"NFA_20190904_MW69-3816_05_00_000.h5"
"20190904","MW69-3816","5","A4","24","0.3","uM",1.1780888624203,3.378,0.0555855885937533,57.5368333333333,0.5875,62.4678333333333,10,6,2,8.5,0.255208333333334,0.269291484817532,70.1,0.0928077650307344,14.5,0.00936974872162012,"NFA_20190904_MW69-3816_05_00_000.h5"
"20190904","MW69-3816","5","A5","24","1","uM",0.941053973364585,0.9225,0.0760069063798914,33.5344,0.5882,71.8594,8,5,2,6.5,0.354166666666667,0.271273557966876,825.8,0.182669251806525,9.5,0.0228170793768843,"NFA_20190904_MW69-3816_05_00_000.h5"
"20190904","MW69-3816","5","A6","24","3","uM",0.621095622420626,0.5,0.0409511047902565,39.857,0.3396,75.4754,9,5,3,8,0.338611111111111,0.630372492836676,116.025,0.0912122575420976,11,0.0206751840725552,"NFA_20190904_MW69-3816_05_00_000.h5"
"20190904","MW69-3816","5","A7","24","10","uM",1.32633254128326,0.33,0.127293846153849,3.06,0.662,86.338,2,1,0,NA,NA,0,NA,NA,NA,0.00317822443699773,"NFA_20190904_MW69-3816_05_00_000.h5"
"20190904","MW69-3816","5","B2","25","0","uM",0.316636983979143,0.651428571428571,0.0634536353078126,64.8735,0.667,74.297,7,5,1,6,0.241666666666666,0.78125,NA,NA,18,0.0273296588119302,"NFA_20190904_MW69-3816_05_00_000.h5"
"20190904","MW69-3816","5","B3","25","0.1","uM",1.4982132817125,3.975,0.0537947867149234,43.9676666666667,0.534,68.648,4,5,0,NA,NA,0,NA,NA,NA,0.0162005945070577,"NFA_20190904_MW69-3816_05_00_000.h5"
"20190904","MW69-3816","5","B4","25","0.3","uM",0.922355907488583,1.57333333333333,0.0740058079091388,70.094,1.05475,51.5995,9,5,0,NA,NA,0,NA,NA,NA,0.00623471652538855,"NFA_20190904_MW69-3816_05_00_000.h5"
"20190904","MW69-3816","5","B5","25","1","uM",0.755653566123436,1.55076923076923,0.102061492596948,50.8594,1.3246,37.1372,13,5,4,9,0.517083333333333,0.680727597366365,173.216666666667,0.177953255410265,15.25,0.0255388922419169,"NFA_20190904_MW69-3816_05_00_000.h5"
"20190904","MW69-3816","5","B6","25","3","uM",0.905183210144571,1.392,0.0480268555747513,54.7194285714286,0.492857142857143,77.1642857142857,10,8,3,9.33333333333333,0.369444444444444,0.521018354055654,227.575,0.151458954224617,14.6666666666667,0.0255085818615262,"NFA_20190904_MW69-3816_05_00_000.h5"
"20190904","MW69-3816","5","B7","25","10","uM",1.16627428564545,2.55428571428571,0.154481832061068,85.234,2.552,1.381,7,1,2,8,0.403333333333333,0.2466251298027,418.9,0.00471404520791003,9.5,0.00805223786774176,"NFA_20190904_MW69-3816_05_00_000.h5"
"20190904","MW69-3816","5","B8","25","30","uM",1.01190980194733,0.03,NA,0,NA,NA,2,0,0,NA,NA,0,NA,NA,NA,-0.00244223518176728,"NFA_20190904_MW69-3816_05_00_000.h5"
"20190904","MW69-3816","5","C1","23","0.03","uM",0.777199869766987,0.12,NA,0,NA,NA,2,0,0,NA,NA,0,NA,NA,NA,0.00122989592312742,"NFA_20190904_MW69-3816_05_00_000.h5"
"20190904","MW69-3816","5","C2","23","0","uM",0.65458607264919,0.3,NA,0,NA,NA,4,0,1,8,0.425,0.428515777171796,NA,NA,11,0.00891317921630514,"NFA_20190904_MW69-3816_05_00_000.h5"
"20190904","MW69-3816","5","C3","23","0.1","uM",0.653423594211504,0.132,NA,0,NA,NA,5,0,0,NA,NA,0,NA,NA,NA,0.00256926652962213,"NFA_20190904_MW69-3816_05_00_000.h5"
"20190904","MW69-3816","5","C4","23","0.3","uM",0.70929636737519,1.45,0.120890152922413,23.1985,0.5685,52.03,6,2,0,NA,NA,0,NA,NA,NA,0.00140521146542954,"NFA_20190904_MW69-3816_05_00_000.h5"
"20190904","MW69-3816","5","C5","23","1","uM",1.51315943305417,1.215,0.103703647946504,39.935,3.42566666666667,38.5796666666667,4,3,1,5,0.6,0.175839634253561,NA,NA,10,0.0119037913887101,"NFA_20190904_MW69-3816_05_00_000.h5"
"20190904","MW69-3816","5","C6","23","3","uM",1.12483627875108,2.82,0.143991163604549,40.86,1.0365,10.0205,5,2,0,NA,NA,0,NA,NA,NA,0.00300231758521982,"NFA_20190904_MW69-3816_05_00_000.h5"
