"date","Plate.SN","DIV","well","trt","dose","units","meanfiringrate","burst.per.min","mean.isis","per.spikes.in.burst","mean.dur","mean.IBIs","nAE","nABE","ns.n","ns.peak.m","ns.durn.m","ns.percent.of.spikes.in.ns","ns.mean.insis","ns.durn.sd","ns.mean.spikes.in.ns","r","file.name"
"20190807","MW69-3804","5","A2","14","0","uM",0.816117106417768,0,NA,0,NA,NA,1,0,0,NA,NA,0,NA,NA,NA,0,"NFA_20190807_MW69-3804_05_00_000.h5"
"20190807","MW69-3804","5","B4","15","0.3","uM",0.401405424623956,0,NA,0,NA,NA,1,0,0,NA,NA,0,NA,NA,NA,0,"NFA_20190807_MW69-3804_05_00_000.h5"
"20190807","MW69-3804","5","E1","21","0.03","uM",0.211791259953524,1.56,0.0203632000000011,64.398,0.089,34.303,1,1,0,NA,NA,0,NA,NA,NA,0,"NFA_20190807_MW69-3804_05_00_000.h5"
"20190807","MW69-3804","5","F3","22","0.1","uM",0.587693025001925,0.18,NA,0,NA,NA,1,0,0,NA,NA,0,NA,NA,NA,0,"NFA_20190807_MW69-3804_05_00_000.h5"
"20190807","MW69-3804","5","F8","22","30","uM",4.49307950435434,6.24,0.161754452214452,44.669,2.953,6.666,1,1,0,NA,NA,0,NA,NA,NA,0,"NFA_20190807_MW69-3804_05_00_000.h5"
"20190807","MW69-3804","05","A1","14","0.03","uM",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,"NFA_20190807_MW69-3804_05_00_000.h5"
"20190807","MW69-3804","05","A3","14","0.1","uM",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,"NFA_20190807_MW69-3804_05_00_000.h5"
"20190807","MW69-3804","05","A4","14","0.3","uM",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,"NFA_20190807_MW69-3804_05_00_000.h5"
"20190807","MW69-3804","05","A5","14","1","uM",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,"NFA_20190807_MW69-3804_05_00_000.h5"
"20190807","MW69-3804","05","A6","14","3","uM",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,"NFA_20190807_MW69-3804_05_00_000.h5"
"20190807","MW69-3804","05","A7","14","10","uM",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,"NFA_20190807_MW69-3804_05_00_000.h5"
"20190807","MW69-3804","05","A8","14","30","uM",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,"NFA_20190807_MW69-3804_05_00_000.h5"
