"date","Plate.SN","DIV","well","trt","dose","units","meanfiringrate","burst.per.min","mean.isis","per.spikes.in.burst","mean.dur","mean.IBIs","nAE","nABE","ns.n","ns.peak.m","ns.durn.m","ns.percent.of.spikes.in.ns","ns.mean.insis","ns.durn.sd","ns.mean.spikes.in.ns","r","file.name"
"20190918","MW70-2405","5","A1","40","0.03","uM",0.520577934972752,0,NA,0,NA,NA,1,0,0,NA,NA,0,NA,NA,NA,0,"NFA_20190918_MW70-2405_05_00_000.h5"
"20190918","MW70-2405","5","A2","40","0","uM",0.906754746859288,0.76,0.160412669683258,11.308,1.043,19.223,3,1,0,NA,NA,0,NA,NA,NA,0.00250110057304278,"NFA_20190918_MW70-2405_05_00_000.h5"
"20190918","MW70-2405","5","B5","36","1","uM",0.164107031692872,0,NA,0,NA,NA,1,0,0,NA,NA,0,NA,NA,NA,0,"NFA_20190918_MW70-2405_05_00_000.h5"
"20190918","MW70-2405","5","B6","36","3","uM",0.304304429629166,0,NA,0,NA,NA,1,0,0,NA,NA,0,NA,NA,NA,0,"NFA_20190918_MW70-2405_05_00_000.h5"
"20190918","MW70-2405","5","C1","37","0.03","uM",0.152152214814583,0,NA,0,NA,NA,1,0,0,NA,NA,0,NA,NA,NA,0,"NFA_20190918_MW70-2405_05_00_000.h5"
"20190918","MW70-2405","5","C3","37","0.1","uM",0.709681401956591,0,NA,0,NA,NA,2,0,0,NA,NA,0,NA,NA,NA,0.00158075570824478,"NFA_20190918_MW70-2405_05_00_000.h5"
"20190918","MW70-2405","5","D2","47","0","uM",0.0858573212168004,0,NA,0,NA,NA,1,0,0,NA,NA,0,NA,NA,NA,0,"NFA_20190918_MW70-2405_05_00_000.h5"
"20190918","MW70-2405","5","D3","47","0.1","uM",1.21558751621508,1.74,0.184550133333333,17.545,1.045,16.318,2,1,0,NA,NA,0,NA,NA,NA,-0.00138084347759657,"NFA_20190918_MW70-2405_05_00_000.h5"
"20190918","MW70-2405","5","D4","47","0.3","uM",0.122808573386056,0.24,NA,0,NA,NA,1,0,0,NA,NA,0,NA,NA,NA,0,"NFA_20190918_MW70-2405_05_00_000.h5"
"20190918","MW70-2405","5","D6","47","3","uM",0.120091569550082,0.06,NA,0,NA,NA,2,0,0,NA,NA,0,NA,NA,NA,-0.00119464335578527,"NFA_20190918_MW70-2405_05_00_000.h5"
"20190918","MW70-2405","5","E7","44","10","uM",0.504275911956903,0,NA,0,NA,NA,1,0,0,NA,NA,0,NA,NA,NA,0,"NFA_20190918_MW70-2405_05_00_000.h5"
