"date","Plate.SN","DIV","well","trt","dose","units","meanfiringrate","burst.per.min","mean.isis","per.spikes.in.burst","mean.dur","mean.IBIs","nAE","nABE","ns.n","ns.peak.m","ns.durn.m","ns.percent.of.spikes.in.ns","ns.mean.insis","ns.durn.sd","ns.mean.spikes.in.ns","r","file.name"
"20191030","MW70-2509",5,"A1","78","0.03","uM",3.91296223122191,0.18,0.0835815384615374,5.906,0.604,69.861,5,1,0,NA,NA,0,NA,NA,NA,-0.00133574231587505,"NFA_20191030_MW70-2509_05_00_000.h5"
"20191030","MW70-2509",5,"A2","78","0","uM",2.91653937235876,0.915,0.150306802030456,11.454,1.234,17.767,4,1,0,NA,NA,0,NA,NA,NA,0.0034027124023988,"NFA_20191030_MW70-2509_05_00_000.h5"
"20191030","MW70-2509",5,"A3","78","0.1","uM",1.77154581926762,1.38,0.132822321070234,25.542,1.7385,35.834,4,2,2,6,0.2875,0.301613632936209,237.9,0.123743686707646,10,0.00355714089815181,"NFA_20191030_MW70-2509_05_00_000.h5"
"20191030","MW70-2509",5,"A4","78","0.3","uM",1.5949099516353,1.81,0.136316493410293,47.1925,3.2155,16.1505,6,2,0,NA,NA,0,NA,NA,NA,0.00165505167669313,"NFA_20191030_MW70-2509_05_00_000.h5"
"20191030","MW70-2509",5,"A5","78","1","uM",0.517895271867881,0.045,NA,0,NA,NA,4,0,0,NA,NA,0,NA,NA,NA,0.00123362884259983,"NFA_20191030_MW70-2509_05_00_000.h5"
"20191030","MW70-2509",5,"A6","78","3","uM",1.72370883433611,2.28666666666667,0.101287364967137,41.93325,1.183,14.9885,9,4,2,9.5,0.502083333333333,0.194999651786336,426.55,0.191508086571357,14,0.00601716237239524,"NFA_20191030_MW70-2509_05_00_000.h5"
"20191030","MW70-2509",5,"A7","78","10","uM",2.15048026173078,1.095,0.142533948268669,11.4475,1.74425,37.429,8,4,0,NA,NA,0,NA,NA,NA,0.00230350347379452,"NFA_20191030_MW70-2509_05_00_000.h5"
"20191030","MW70-2509",5,"A8","78","30","uM",2.6085868859766,2.745,0.151654023753191,37.871,3.1595,9.903,4,2,0,NA,NA,0,NA,NA,NA,-0.000889841160510554,"NFA_20191030_MW70-2509_05_00_000.h5"
"20191030","MW70-2509",5,"B1","75","0.03","uM",2.15675943476872,0.06,NA,0,NA,NA,3,0,0,NA,NA,0,NA,NA,NA,0.000420985015552317,"NFA_20191030_MW70-2509_05_00_000.h5"
"20191030","MW70-2509",5,"B2","75","0","uM",0.43189790200052,0.3,0.146364556962026,9.314,0.964,43.253,4,1,0,NA,NA,0,NA,NA,NA,0.00409553442061884,"NFA_20191030_MW70-2509_05_00_000.h5"
"20191030","MW70-2509",5,"B3","75","0.1","uM",0.702799367351398,1.50857142857143,0.0640989766652682,26.45,0.436666666666667,61.7736666666667,7,3,1,6,0.275,0.190556849460089,NA,NA,9,0.00544050278137679,"NFA_20191030_MW70-2509_05_00_000.h5"
"20191030","MW70-2509",5,"B4","75","0.3","uM",0.359823915825971,0.36,0.0848787301587314,20.278,0.535,79.563,2,1,0,NA,NA,0,NA,NA,NA,0.0056775791041872,"NFA_20191030_MW70-2509_05_00_000.h5"
"20191030","MW70-2509",5,"B5","75","1","uM",0.0862703773907487,0,NA,0,NA,NA,1,0,0,NA,NA,0,NA,NA,NA,0,"NFA_20191030_MW70-2509_05_00_000.h5"
"20191030","MW70-2509",5,"B6","75","3","uM",0.731223350643612,0.216,NA,0,NA,NA,5,0,0,NA,NA,0,NA,NA,NA,-0.000707854096992097,"NFA_20191030_MW70-2509_05_00_000.h5"
"20191030","MW70-2509",5,"B7","75","10","uM",0.20717370917706,0.214285714285714,NA,0,NA,NA,7,0,0,NA,NA,0,NA,NA,NA,0.0160909407262563,"NFA_20191030_MW70-2509_05_00_000.h5"
"20191030","MW70-2509",5,"B8","75","30","uM",1.30169987151611,0.58,0.176910104947526,29.293,5.13,14.924,6,1,1,10,0.3625,0.165677205577799,NA,NA,12,0.00427456378402413,"NFA_20191030_MW70-2509_05_00_000.h5"
"20191030","MW70-2509",5,"C1","77","0.03","uM",1.52802310840513,1.44,0.131836964102564,61.34,4.382,6.076,4,1,0,NA,NA,0,NA,NA,NA,-8.26555005916919e-05,"NFA_20191030_MW70-2509_05_00_000.h5"
"20191030","MW70-2509",5,"C2","77","0","uM",0.213491883289764,0.39,0.0460284745762694,42.771,0.226,46.593,2,1,0,NA,NA,0,NA,NA,NA,-0.00208929620170547,"NFA_20191030_MW70-2509_05_00_000.h5"
"20191030","MW70-2509",5,"C3","77","0.1","uM",0.261723212421723,0.14,NA,0,NA,NA,3,0,0,NA,NA,0,NA,NA,NA,-9.33616279926473e-05,"NFA_20191030_MW70-2509_05_00_000.h5"
"20191030","MW70-2509",5,"C4","77","0.3","uM",1.11332468037808,0.3,0.0741454545454536,9.234,0.306,126.133,2,1,0,NA,NA,0,NA,NA,NA,-0.000875899050308456,"NFA_20191030_MW70-2509_05_00_000.h5"
"20191030","MW70-2509",5,"C5","77","1","uM",0.3851226129933,0,NA,0,NA,NA,3,0,0,NA,NA,0,NA,NA,NA,-0.000252923399104863,"NFA_20191030_MW70-2509_05_00_000.h5"
"20191030","MW70-2509",5,"C6","77","3","uM",0.816620103959518,0.912,0.0630169096209908,48.201,0.366,14.636,5,1,0,NA,NA,0,NA,NA,NA,0.000539944029523545,"NFA_20191030_MW70-2509_05_00_000.h5"
"20191030","MW70-2509",5,"C7","77","10","uM",0.297851208016794,0.06,NA,0,NA,NA,4,0,0,NA,NA,0,NA,NA,NA,0.00745663033875689,"NFA_20191030_MW70-2509_05_00_000.h5"
"20191030","MW70-2509",5,"C8","77","30","uM",1.42422564801284,1.896,0.139097965451056,66.619,3.084,3.423,5,1,0,NA,NA,0,NA,NA,NA,-0.000528241213631945,"NFA_20191030_MW70-2509_05_00_000.h5"
"20191030","MW70-2509",5,"D1","81","0.03","uM",0.350268652507375,0.39,0.141139999999998,27.134,0.8795,24.7655,4,2,0,NA,NA,0,NA,NA,NA,0.00400753003204293,"NFA_20191030_MW70-2509_05_00_000.h5"
"20191030","MW70-2509",5,"D2","81","0","uM",0.0895464676714101,0,NA,0,NA,NA,1,0,0,NA,NA,0,NA,NA,NA,0,"NFA_20191030_MW70-2509_05_00_000.h5"
"20191030","MW70-2509",5,"D3","81","0.1","uM",0.515438204157385,0,NA,0,NA,NA,1,0,0,NA,NA,0,NA,NA,NA,0,"NFA_20191030_MW70-2509_05_00_000.h5"
"20191030","MW70-2509",5,"D4","81","0.3","uM",1.48661696735788,0.08,NA,0,NA,NA,3,0,0,NA,NA,0,NA,NA,NA,0.0035816949998683,"NFA_20191030_MW70-2509_05_00_000.h5"
