"date","Plate.SN","DIV","well","trt","dose","units","meanfiringrate","burst.per.min","mean.isis","per.spikes.in.burst","mean.dur","mean.IBIs","nAE","nABE","ns.n","ns.peak.m","ns.durn.m","ns.percent.of.spikes.in.ns","ns.mean.insis","ns.durn.sd","ns.mean.spikes.in.ns","r","file.name"
"20190918","MW70-2401","5","A1","7","0.03","uM",5.74879402113285,2.82,0.158948941176471,26.447,5.027,16.737,1,1,0,NA,NA,0,NA,NA,NA,0,"NFA_20190918_MW70-2401_05_00_000.h5"
"20190918","MW70-2401","5","A2","7","0","uM",1.01050903387491,0.87,0.13386380952381,23.48,1.666,7.976,2,1,0,NA,NA,0,NA,NA,NA,0.00238748430915471,"NFA_20190918_MW70-2401_05_00_000.h5"
"20190918","MW70-2401","5","A8","7","30","uM",0.0921107430341738,0.06,NA,0,NA,NA,1,0,0,NA,NA,0,NA,NA,NA,0,"NFA_20190918_MW70-2401_05_00_000.h5"
"20190918","MW70-2401","5","B1","13","0.03","uM",0.341351577126644,0,NA,0,NA,NA,1,0,0,NA,NA,0,NA,NA,NA,0,"NFA_20190918_MW70-2401_05_00_000.h5"
"20190918","MW70-2401","5","B2","13","0","uM",0.314802010016794,0.21,NA,0,NA,NA,2,0,0,NA,NA,0,NA,NA,NA,0.000300426909095798,"NFA_20190918_MW70-2401_05_00_000.h5"
"20190918","MW70-2401","5","B6","13","3","uM",0.831163998908369,0.06,NA,0,NA,NA,1,0,0,NA,NA,0,NA,NA,NA,0,"NFA_20190918_MW70-2401_05_00_000.h5"
"20190918","MW70-2401","5","C1","16","0.03","uM",0.195058044072368,0,NA,0,NA,NA,1,0,0,NA,NA,0,NA,NA,NA,0,"NFA_20190918_MW70-2401_05_00_000.h5"
"20190918","MW70-2401","5","C4","16","0.3","uM",0.274164917501717,0,NA,0,NA,NA,1,0,0,NA,NA,0,NA,NA,NA,0,"NFA_20190918_MW70-2401_05_00_000.h5"
"20190918","MW70-2401","5","C7","16","10","uM",0.131122351848647,0,NA,0,NA,NA,1,0,0,NA,NA,0,NA,NA,NA,0,"NFA_20190918_MW70-2401_05_00_000.h5"
"20190918","MW70-2401","5","D1","17","0.03","uM",0.337016953925036,0,NA,0,NA,NA,1,0,0,NA,NA,0,NA,NA,NA,0,"NFA_20190918_MW70-2401_05_00_000.h5"
"20190918","MW70-2401","5","D6","17","3","uM",0.263328359497697,0.12,NA,0,NA,NA,1,0,0,NA,NA,0,NA,NA,NA,0,"NFA_20190918_MW70-2401_05_00_000.h5"
"20190918","MW70-2401","5","E1","19","0.03","uM",0.170133960663121,0,NA,0,NA,NA,1,0,0,NA,NA,0,NA,NA,NA,0,"NFA_20190918_MW70-2401_05_00_000.h5"
"20190918","MW70-2401","5","E5","19","1","uM",0.220523955381816,0,NA,0,NA,NA,2,0,0,NA,NA,0,NA,NA,NA,-0.00193993697765386,"NFA_20190918_MW70-2401_05_00_000.h5"
"20190918","MW70-2401","5","F3","28","0.1","uM",0.765060995083844,0,NA,0,NA,NA,1,0,0,NA,NA,0,NA,NA,NA,0,"NFA_20190918_MW70-2401_05_00_000.h5"
