"date","Plate.SN","DIV","well","trt","dose","units","meanfiringrate","burst.per.min","mean.isis","per.spikes.in.burst","mean.dur","mean.IBIs","nAE","nABE","ns.n","ns.peak.m","ns.durn.m","ns.percent.of.spikes.in.ns","ns.mean.insis","ns.durn.sd","ns.mean.spikes.in.ns","r","file.name"
"20190918","MW70-2406","5","A5","37","0.96","uM",0.170285480551739,0,NA,0,NA,NA,1,0,0,NA,NA,0,NA,NA,NA,0,"NFA_20190918_MW70-2406_05_00_000.h5"
"20190918","MW70-2406","5","A6","37","2.87","uM",0.457369335584478,0.24,NA,0,NA,NA,1,0,0,NA,NA,0,NA,NA,NA,0,"NFA_20190918_MW70-2406_05_00_000.h5"
"20190918","MW70-2406","5","B3","40","0.1","uM",0.122256242447402,0,NA,0,NA,NA,1,0,0,NA,NA,0,NA,NA,NA,0,"NFA_20190918_MW70-2406_05_00_000.h5"
"20190918","MW70-2406","5","B4","40","0.3","uM",0.332929945950515,0,NA,0,NA,NA,1,0,0,NA,NA,0,NA,NA,NA,0,"NFA_20190918_MW70-2406_05_00_000.h5"
"20190918","MW70-2406","5","B5","40","1","uM",0.153911876652533,0,NA,0,NA,NA,2,0,0,NA,NA,0,NA,NA,NA,-0.00153834561578477,"NFA_20190918_MW70-2406_05_00_000.h5"
"20190918","MW70-2406","5","B6","40","3","uM",0.221589439435917,0,NA,0,NA,NA,1,0,0,NA,NA,0,NA,NA,NA,0,"NFA_20190918_MW70-2406_05_00_000.h5"
"20190918","MW70-2406","5","B7","40","10","uM",0.29035857581258,0,NA,0,NA,NA,1,0,0,NA,NA,0,NA,NA,NA,0,"NFA_20190918_MW70-2406_05_00_000.h5"
"20190918","MW70-2406","5","B8","40","30","uM",0.141904567126449,1.26,0.0266855696202488,75.385,0.111,35.029,1,1,0,NA,NA,0,NA,NA,NA,0,"NFA_20190918_MW70-2406_05_00_000.h5"
"20190918","MW70-2406","5","C1","36","0.03","uM",0.390783346394375,0,NA,0,NA,NA,1,0,0,NA,NA,0,NA,NA,NA,0,"NFA_20190918_MW70-2406_05_00_000.h5"
"20190918","MW70-2406","5","C2","36","0","uM",3.14045722786765,4.74,0.165534193548387,21.898,1.283,11.541,1,1,0,NA,NA,0,NA,NA,NA,0,"NFA_20190918_MW70-2406_05_00_000.h5"
