"date","Plate.SN","DIV","well","trt","dose","units","meanfiringrate","burst.per.min","mean.isis","per.spikes.in.burst","mean.dur","mean.IBIs","nAE","nABE","ns.n","ns.peak.m","ns.durn.m","ns.percent.of.spikes.in.ns","ns.mean.insis","ns.durn.sd","ns.mean.spikes.in.ns","r","file.name"
"20190807","MW69-3805","5","A1","18","0.03","uM",0.398386471137855,0,NA,0,NA,NA,1,0,0,NA,NA,0,NA,NA,NA,0,"NFA_20190807_MW69-3805_05_00_000.h5"
"20190807","MW69-3805","5","A7","18","10.52","uM",0.826404993847947,0,NA,0,NA,NA,1,0,0,NA,NA,0,NA,NA,NA,0,"NFA_20190807_MW69-3805_05_00_000.h5"
"20190807","MW69-3805","5","B3","14","0.1","uM",4.24177330839617,0.3,NA,0,NA,NA,1,0,0,NA,NA,0,NA,NA,NA,0,"NFA_20190807_MW69-3805_05_00_000.h5"
"20190807","MW69-3805","5","B6","14","3","uM",0.154745158210572,0,NA,0,NA,NA,1,0,0,NA,NA,0,NA,NA,NA,0,"NFA_20190807_MW69-3805_05_00_000.h5"
"20190807","MW69-3805","5","B8","14","30","uM",0.0943835716745331,0,NA,0,NA,NA,1,0,0,NA,NA,0,NA,NA,NA,0,"NFA_20190807_MW69-3805_05_00_000.h5"
"20190807","MW69-3805","5","C7","15","10","uM",0.167914958909344,0,NA,0,NA,NA,1,0,0,NA,NA,0,NA,NA,NA,0,"NFA_20190807_MW69-3805_05_00_000.h5"
"20190807","MW69-3805","5","D2","22","0","uM",0.260103563800748,0,NA,0,NA,NA,1,0,0,NA,NA,0,NA,NA,NA,0,"NFA_20190807_MW69-3805_05_00_000.h5"
"20190807","MW69-3805","5","D3","22","0.1","uM",0.245836279710412,0.06,NA,0,NA,NA,1,0,0,NA,NA,0,NA,NA,NA,0,"NFA_20190807_MW69-3805_05_00_000.h5"
"20190807","MW69-3805","5","D4","22","0.3","uM",0.226081578662254,0.54,0.130123174603175,34.466,1.025,58.624,1,1,0,NA,NA,0,NA,NA,NA,0,"NFA_20190807_MW69-3805_05_00_000.h5"
"20190807","MW69-3805","5","E1","20","0.03","uM",0.783603141576938,0,NA,0,NA,NA,1,0,0,NA,NA,0,NA,NA,NA,0,"NFA_20190807_MW69-3805_05_00_000.h5"
"20190807","MW69-3805","5","E7","20","10","uM",0.233763962403204,0,NA,0,NA,NA,1,0,0,NA,NA,0,NA,NA,NA,0,"NFA_20190807_MW69-3805_05_00_000.h5"
"20190807","MW69-3805","05","A2","18","0","uM",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,"NFA_20190807_MW69-3805_05_00_000.h5"
"20190807","MW69-3805","05","A3","18","0.11","uM",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,"NFA_20190807_MW69-3805_05_00_000.h5"
"20190807","MW69-3805","05","A4","18","0.32","uM",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,"NFA_20190807_MW69-3805_05_00_000.h5"
"20190807","MW69-3805","05","A5","18","1.05","uM",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,"NFA_20190807_MW69-3805_05_00_000.h5"
"20190807","MW69-3805","05","A6","18","3.16","uM",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,"NFA_20190807_MW69-3805_05_00_000.h5"
"20190807","MW69-3805","05","A8","18","31.55","uM",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,"NFA_20190807_MW69-3805_05_00_000.h5"
"20190807","MW69-3805","05","B1","14","0.03","uM",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,"NFA_20190807_MW69-3805_05_00_000.h5"
"20190807","MW69-3805","05","B2","14","0","uM",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,"NFA_20190807_MW69-3805_05_00_000.h5"
"20190807","MW69-3805","05","B4","14","0.3","uM",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,"NFA_20190807_MW69-3805_05_00_000.h5"
"20190807","MW69-3805","05","B5","14","1","uM",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,"NFA_20190807_MW69-3805_05_00_000.h5"
"20190807","MW69-3805","05","B7","14","10","uM",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,"NFA_20190807_MW69-3805_05_00_000.h5"
"20190807","MW69-3805","05","C1","15","0.03","uM",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,"NFA_20190807_MW69-3805_05_00_000.h5"
"20190807","MW69-3805","05","C2","15","0","uM",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,"NFA_20190807_MW69-3805_05_00_000.h5"
"20190807","MW69-3805","05","C3","15","0.1","uM",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,"NFA_20190807_MW69-3805_05_00_000.h5"
"20190807","MW69-3805","05","C4","15","0.3","uM",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,"NFA_20190807_MW69-3805_05_00_000.h5"
"20190807","MW69-3805","05","C5","15","1","uM",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,"NFA_20190807_MW69-3805_05_00_000.h5"
"20190807","MW69-3805","05","C6","15","3","uM",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,"NFA_20190807_MW69-3805_05_00_000.h5"
"20190807","MW69-3805","05","C8","15","30","uM",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,"NFA_20190807_MW69-3805_05_00_000.h5"
"20190807","MW69-3805","05","D1","22","0.03","uM",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,"NFA_20190807_MW69-3805_05_00_000.h5"
"20190807","MW69-3805","05","D5","22","1","uM",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,"NFA_20190807_MW69-3805_05_00_000.h5"
"20190807","MW69-3805","05","D6","22","3","uM",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,"NFA_20190807_MW69-3805_05_00_000.h5"
