"date","Plate.SN","DIV","well","trt","dose","units","meanfiringrate","burst.per.min","mean.isis","per.spikes.in.burst","mean.dur","mean.IBIs","nAE","nABE","ns.n","ns.peak.m","ns.durn.m","ns.percent.of.spikes.in.ns","ns.mean.insis","ns.durn.sd","ns.mean.spikes.in.ns","r","file.name"
"20190918","MW70-2402","5","A2","16","0","uM",0.877294610342766,0.06,NA,0,NA,NA,1,0,0,NA,NA,0,NA,NA,NA,0,"NFA_20190918_MW70-2402_05_00_000.h5"
"20190918","MW70-2402","5","A3","16","0.1","uM",0.126744824358565,0,NA,0,NA,NA,1,0,0,NA,NA,0,NA,NA,NA,0,"NFA_20190918_MW70-2402_05_00_000.h5"
"20190918","MW70-2402","5","A6","16","3","uM",1.24760992325127,0,NA,0,NA,NA,1,0,0,NA,NA,0,NA,NA,NA,0,"NFA_20190918_MW70-2402_05_00_000.h5"
"20190918","MW70-2402","5","A8","16","30","uM",0.306391836275488,0.06,NA,0,NA,NA,1,0,0,NA,NA,0,NA,NA,NA,0,"NFA_20190918_MW70-2402_05_00_000.h5"
"20190918","MW70-2402","5","B2","7","0","uM",0.0892724415047287,0,NA,0,NA,NA,1,0,0,NA,NA,0,NA,NA,NA,0,"NFA_20190918_MW70-2402_05_00_000.h5"
"20190918","MW70-2402","5","B6","7","3","uM",0.389051504335422,0,NA,0,NA,NA,1,0,0,NA,NA,0,NA,NA,NA,0,"NFA_20190918_MW70-2402_05_00_000.h5"
"20190918","MW70-2402","5","B7","7","10","uM",0.327332285517338,0,NA,0,NA,NA,1,0,0,NA,NA,0,NA,NA,NA,0,"NFA_20190918_MW70-2402_05_00_000.h5"
"20190918","MW70-2402","5","B8","7","30","uM",0.535267272725883,0,NA,0,NA,NA,3,0,0,NA,NA,0,NA,NA,NA,0.000256460692856928,"NFA_20190918_MW70-2402_05_00_000.h5"
"20190918","MW70-2402","5","C1","13","0.03","uM",0.188831419479138,0.02,NA,0,NA,NA,3,0,0,NA,NA,0,NA,NA,NA,0.00255512561317383,"NFA_20190918_MW70-2402_05_00_000.h5"
"20190918","MW70-2402","5","C2","13","0","uM",0.303085449553091,0.36,NA,0,NA,NA,1,0,0,NA,NA,0,NA,NA,NA,0,"NFA_20190918_MW70-2402_05_00_000.h5"
