"date","Plate.SN","DIV","well","trt","dose","units","meanfiringrate","burst.per.min","mean.isis","per.spikes.in.burst","mean.dur","mean.IBIs","nAE","nABE","ns.n","ns.peak.m","ns.durn.m","ns.percent.of.spikes.in.ns","ns.mean.insis","ns.durn.sd","ns.mean.spikes.in.ns","r","file.name"
"20191030","MW70-2508","5","A1","75","0.03","uM",0.942859672029566,0.372,0.159441327014218,11.474,1.294,15.767,10,1,0,NA,NA,0,NA,NA,NA,-0.000584419225386584,"NFA_20191030_MW70-2508_05_00_003.h5"
"20191030","MW70-2508","5","A2","75","0","uM",1.64483147807998,1.215,0.111286652868184,47.726,1.1045,15.344,12,2,3,11,0.416527777777778,0.323281868346246,288.675,0.0576603039200121,19.3333333333333,0.00780946694545929,"NFA_20191030_MW70-2508_05_00_003.h5"
"20191030","MW70-2508","5","A3","75","0.1","uM",1.1275366809038,0.08,NA,0,NA,NA,3,0,0,NA,NA,0,NA,NA,NA,0.00468323903952199,"NFA_20191030_MW70-2508_05_00_003.h5"
"20191030","MW70-2508","5","A4","75","0.3","uM",0.734724588930445,0.375,0.0680182677165352,10.131,0.72,67.158,8,1,2,7.5,0.366666666666667,0.479793319800701,510.3,0.047140452079103,13,0.0186389259464212,"NFA_20191030_MW70-2508_05_00_003.h5"
"20191030","MW70-2508","5","A5","75","1","uM",1.68363846744797,3.98571428571429,0.0597110796285277,67.074,0.9135,6.4035,7,2,4,8.25,0.483333333333333,0.393160830209381,196.216666666667,0.048232653761626,10.75,0.0268294379159035,"NFA_20191030_MW70-2508_05_00_003.h5"
"20191030","MW70-2508","5","A6","75","3","uM",1.11093898687676,0.173333333333333,0.096246075949367,4.703,0.845,98.636,9,1,2,9.5,0.40625,0.350838723824142,395.75,0.0265165042944956,16,0.0101613676869136,"NFA_20191030_MW70-2508_05_00_003.h5"
"20191030","MW70-2508","5","A8","75","30","uM",0.592537676765441,0.93,0.107937377049179,28.571,0.527,14.124,4,1,0,NA,NA,0,NA,NA,NA,0.001627199918029,"NFA_20191030_MW70-2508_05_00_003.h5"
"20191030","MW70-2508","5","B1","77","0.03","uM",0.696660543961759,0,NA,0,NA,NA,5,0,0,NA,NA,0,NA,NA,NA,-0.000242045783309568,"NFA_20191030_MW70-2508_05_00_003.h5"
"20191030","MW70-2508","5","B2","77","0","uM",1.05561334011995,0.488571428571429,0.0512064632029203,8.60533333333333,0.582,105.122333333333,7,3,5,9.4,0.316666666666667,0.89157319528329,208.2625,0.0647511261163336,12.4,0.0222893340042516,"NFA_20191030_MW70-2508_05_00_003.h5"
"20191030","MW70-2508","5","B3","77","0.1","uM",0.402217451922013,0.12,NA,0,NA,NA,6,0,1,7,0.204166666666666,0.431592576607682,NA,NA,10,0.00369791219007036,"NFA_20191030_MW70-2508_05_00_003.h5"
"20191030","MW70-2508","5","B4","77","0.3","uM",1.88522141323832,2.6475,0.113700521609308,52.234,2.69333333333333,16.8396666666667,8,3,3,8,0.385416666666667,0.288662769719275,217.95,0.132991097237538,13.3333333333333,0.0146512248000961,"NFA_20191030_MW70-2508_05_00_003.h5"
"20191030","MW70-2508","5","B5","77","1","uM",0.601666408480315,0.3825,0.0856567213114756,84.615,2.322,47.443,8,1,2,10,0.230416666666667,0.486080424215643,315.75,0.0606933320518454,11,0.0137054664636628,"NFA_20191030_MW70-2508_05_00_003.h5"
"20191030","MW70-2508","5","B6","77","3","uM",0.942749020736052,0,NA,0,NA,NA,1,0,0,NA,NA,0,NA,NA,NA,0,"NFA_20191030_MW70-2508_05_00_003.h5"
"20191030","MW70-2508","5","B7","77","10","uM",0.283741531224214,0.351428571428571,NA,0,NA,NA,7,0,5,9.6,0.278333333333333,3.75609756097561,186.3375,0.0708425239135681,15.4,0.0495831041680776,"NFA_20191030_MW70-2508_05_00_003.h5"
"20191030","MW70-2508","5","B8","77","30","uM",1.23357750385435,3.17,0.0888546143454605,26.4616666666667,0.484,28.5363333333333,6,3,0,NA,NA,0,NA,NA,NA,0.000284723037966127,"NFA_20191030_MW70-2508_05_00_003.h5"
"20191030","MW70-2508","5","C1","78","0.03","uM",0.674656743880193,0.171428571428571,0.170914929577465,4.045,1.103,35.375,7,1,0,NA,NA,0,NA,NA,NA,-0.000120152448069772,"NFA_20191030_MW70-2508_05_00_003.h5"
"20191030","MW70-2508","5","C2","78","0","uM",2.90053924063706,1.14,0.119837424826523,87.59,12.688,5.864,3,1,0,NA,NA,0,NA,NA,NA,0.00277819989952595,"NFA_20191030_MW70-2508_05_00_003.h5"
"20191030","MW70-2508","5","C3","78","0.1","uM",0.471743348013072,0.04,NA,0,NA,NA,6,0,0,NA,NA,0,NA,NA,NA,0.00648544416525013,"NFA_20191030_MW70-2508_05_00_003.h5"
"20191030","MW70-2508","5","C4","78","0.3","uM",1.05533671188616,0.33,0.0730562601626013,16.284,0.473,46.509,4,1,0,NA,NA,0,NA,NA,NA,0.0008172360180509,"NFA_20191030_MW70-2508_05_00_003.h5"
"20191030","MW70-2508","5","C5","78","1","uM",0.993869918339345,0.12,NA,0,NA,NA,5,0,0,NA,NA,0,NA,NA,NA,0.00563883366524178,"NFA_20191030_MW70-2508_05_00_003.h5"
"20191030","MW70-2508","5","C6","78","3","uM",0.910660145617102,0,NA,0,NA,NA,2,0,0,NA,NA,0,NA,NA,NA,0.00472193457944589,"NFA_20191030_MW70-2508_05_00_003.h5"
"20191030","MW70-2508","5","C7","78","10","uM",0.924921867892191,1.6,0.129927308884962,39.4035,1.4815,31.223,9,2,3,10.6666666666667,0.405555555555556,0.898086684888715,299.75,0.0917928424547683,23,0.037011028290032,"NFA_20191030_MW70-2508_05_00_003.h5"
"20191030","MW70-2508","5","C8","78","30","uM",1.33533981012238,0.612,0.11417102663707,50.1555,2.7995,18.7325,5,2,1,8,0.49,0.129345189975748,NA,NA,8,0.00633005225969894,"NFA_20191030_MW70-2508_05_00_003.h5"
"20191030","MW70-2508","5","D1","79","0.03","uM",1.10927921747405,0.075,NA,0,NA,NA,4,0,0,NA,NA,0,NA,NA,NA,-0.000378578051117188,"NFA_20191030_MW70-2508_05_00_003.h5"
"20191030","MW70-2508","5","D2","79","0","uM",0.776772080465621,0.24,NA,0,NA,NA,3,0,2,9.5,0.225,1.04935872522347,201.25,0.106066017177982,13.5,0.0128747392260703,"NFA_20191030_MW70-2508_05_00_003.h5"
"20191030","MW70-2508","5","D3","79","0.1","uM",0.603049549649235,0.12,NA,0,NA,NA,1,0,0,NA,NA,0,NA,NA,NA,0,"NFA_20191030_MW70-2508_05_00_003.h5"
"20191030","MW70-2508","5","D4","79","0.3","uM",0.819262177174851,1.272,0.142440403574208,16.8365,0.888,36.3865,5,2,0,NA,NA,0,NA,NA,NA,0.0013538807931481,"NFA_20191030_MW70-2508_05_00_003.h5"
"20191030","MW70-2508","5","D5","79","1","uM",0.162934029698807,0.165,NA,0,NA,NA,4,0,1,8,0.65,2.04778156996587,NA,NA,18,0.00224962678508597,"NFA_20191030_MW70-2508_05_00_003.h5"
"20191030","MW70-2508","5","D6","79","3","uM",0.718864570193492,0.14,NA,0,NA,NA,3,0,0,NA,NA,0,NA,NA,NA,0.0019047351311276,"NFA_20191030_MW70-2508_05_00_003.h5"
"20191030","MW70-2508","5","D7","79","10","uM",0.503647804309499,0.59,0.102828712328767,68.026,0.722,16.312,6,1,0,NA,NA,0,NA,NA,NA,0.000344472050624719,"NFA_20191030_MW70-2508_05_00_003.h5"
