"date","Plate.SN","DIV","well","trt","dose","units","meanfiringrate","burst.per.min","mean.isis","per.spikes.in.burst","mean.dur","mean.IBIs","nAE","nABE","ns.n","ns.peak.m","ns.durn.m","ns.percent.of.spikes.in.ns","ns.mean.insis","ns.durn.sd","ns.mean.spikes.in.ns","r","file.name"
"20190904","MW69-3817","5","A1","31","0.03","uM",0.146548594092724,0,NA,0,NA,NA,1,0,0,NA,NA,0,NA,NA,NA,0,"NFA_20190904_MW69-3817_05_00_000.h5"
"20190904","MW69-3817","5","A2","31","0","uM",0.103250145838055,0.12,NA,0,NA,NA,1,0,0,NA,NA,0,NA,NA,NA,0,"NFA_20190904_MW69-3817_05_00_000.h5"
"20190904","MW69-3817","5","A3","31","0.1","uM",0.0904826546860378,0,NA,0,NA,NA,2,0,0,NA,NA,0,NA,NA,NA,-0.000903576510591444,"NFA_20190904_MW69-3817_05_00_000.h5"
"20190904","MW69-3817","5","A4","31","0.3","uM",0.326403686842885,0.06,NA,0,NA,NA,2,0,0,NA,NA,0,NA,NA,NA,-0.00324775603273007,"NFA_20190904_MW69-3817_05_00_000.h5"
"20190904","MW69-3817","5","B1","33","0.03","uM",0.563990043932604,0.26,0.110952888888888,6.174,0.454,79.932,3,1,0,NA,NA,0,NA,NA,NA,0.00246657360003761,"NFA_20190904_MW69-3817_05_00_000.h5"
"20190904","MW69-3817","5","B2","33","0","uM",1.82519612642756,0.9,0.107226212402317,6.5915,0.7585,50.528,3,2,0,NA,NA,0,NA,NA,NA,0.00347015729222491,"NFA_20190904_MW69-3817_05_00_000.h5"
"20190904","MW69-3817","5","B3","33","0.1","uM",0.242027223577377,0,NA,0,NA,NA,1,0,0,NA,NA,0,NA,NA,NA,0,"NFA_20190904_MW69-3817_05_00_000.h5"
"20190904","MW69-3817","5","B4","33","0.3","uM",0.363780979780676,0.54,0.0526435555555568,83.684,0.296,37.293,3,1,0,NA,NA,0,NA,NA,NA,0.00346985894629858,"NFA_20190904_MW69-3817_05_00_000.h5"
"20190904","MW69-3817","5","B5","33","1","uM",0.163519048170561,0.454285714285714,0.0516276166024829,63.0195,0.35225,83.48675,7,4,0,NA,NA,0,NA,NA,NA,0.035281730889927,"NFA_20190904_MW69-3817_05_00_000.h5"
"20190904","MW69-3817","5","B6","33","3","uM",0.86689414561163,0.52,0.0648575964896019,30.1186666666667,0.463666666666667,74.005,6,3,0,NA,NA,0,NA,NA,NA,0.00511577349704884,"NFA_20190904_MW69-3817_05_00_000.h5"
"20190904","MW69-3817","5","B7","33","10","uM",0.887803225324355,0.79,0.0866443577235789,27.4875,0.488,59.322,6,2,3,9,0.2625,0.733981352906169,305.25,0.0646840612344166,12.3333333333333,0.0293176553645256,"NFA_20190904_MW69-3817_05_00_000.h5"
"20190904","MW69-3817","5","C2","34","0","uM",0.762718819255313,0.18,NA,0,NA,NA,4,0,0,NA,NA,0,NA,NA,NA,0.0107315300461227,"NFA_20190904_MW69-3817_05_00_000.h5"
"20190904","MW69-3817","5","C3","34","0.1","uM",0.189291934036435,0,NA,0,NA,NA,2,0,0,NA,NA,0,NA,NA,NA,-0.00189642559056292,"NFA_20190904_MW69-3817_05_00_000.h5"
"20190904","MW69-3817","5","C4","34","0.3","uM",0.175044154055198,0.09,NA,0,NA,NA,6,0,0,NA,NA,0,NA,NA,NA,0.00167804865720106,"NFA_20190904_MW69-3817_05_00_000.h5"
"20190904","MW69-3817","5","C5","34","0.96","uM",0.409392379330999,0.12,NA,0,NA,NA,4,0,0,NA,NA,0,NA,NA,NA,0.00960095663143402,"NFA_20190904_MW69-3817_05_00_000.h5"
