"date","Plate.SN","DIV","well","trt","dose","units","meanfiringrate","burst.per.min","mean.isis","per.spikes.in.burst","mean.dur","mean.IBIs","nAE","nABE","ns.n","ns.peak.m","ns.durn.m","ns.percent.of.spikes.in.ns","ns.mean.insis","ns.durn.sd","ns.mean.spikes.in.ns","r","file.name"
"20190807","MW69-3802","5","A2","8","0","uM",0.34645138016079,0,NA,0,NA,NA,2,0,0,NA,NA,0,NA,NA,NA,-0.00237865607651042,"NFA_20190807_MW69-3802_05_00_000.h5"
"20190807","MW69-3802","5","B1","3","0.03","uM",0.127988407957489,0,NA,0,NA,NA,1,0,0,NA,NA,0,NA,NA,NA,0,"NFA_20190807_MW69-3802_05_00_000.h5"
"20190807","MW69-3802","5","C2","5","0","uM",0.132401801335334,0,NA,0,NA,NA,1,0,0,NA,NA,0,NA,NA,NA,0,"NFA_20190807_MW69-3802_05_00_000.h5"
"20190807","MW69-3802","5","C6","5","3","uM",0.0926812609347338,0,NA,0,NA,NA,1,0,0,NA,NA,0,NA,NA,NA,0,"NFA_20190807_MW69-3802_05_00_000.h5"
"20190807","MW69-3802","5","C8","5","30","uM",0.949982924581021,0,NA,0,NA,NA,1,0,0,NA,NA,0,NA,NA,NA,0,"NFA_20190807_MW69-3802_05_00_000.h5"
"20190807","MW69-3802","5","E3","9","0.1","uM",1.59323500940185,1.86,0.219224968152865,12.812,1.229,27.852,1,1,0,NA,NA,0,NA,NA,NA,0,"NFA_20190807_MW69-3802_05_00_000.h5"
"20190807","MW69-3802","05","A1","8","0.03","uM",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,"NFA_20190807_MW69-3802_05_00_000.h5"
"20190807","MW69-3802","05","A3","8","0.1","uM",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,"NFA_20190807_MW69-3802_05_00_000.h5"
"20190807","MW69-3802","05","A4","8","0.3","uM",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,"NFA_20190807_MW69-3802_05_00_000.h5"
"20190807","MW69-3802","05","A5","8","0.98","uM",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,"NFA_20190807_MW69-3802_05_00_000.h5"
"20190807","MW69-3802","05","A6","8","2.95","uM",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,"NFA_20190807_MW69-3802_05_00_000.h5"
"20190807","MW69-3802","05","A7","8","9.84","uM",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,"NFA_20190807_MW69-3802_05_00_000.h5"
"20190807","MW69-3802","05","A8","8","29.52","uM",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,"NFA_20190807_MW69-3802_05_00_000.h5"
"20190807","MW69-3802","05","B2","3","0","uM",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,"NFA_20190807_MW69-3802_05_00_000.h5"
"20190807","MW69-3802","05","B3","3","0.1","uM",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,"NFA_20190807_MW69-3802_05_00_000.h5"
"20190807","MW69-3802","05","B4","3","0.3","uM",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,"NFA_20190807_MW69-3802_05_00_000.h5"
"20190807","MW69-3802","05","B5","3","1","uM",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,"NFA_20190807_MW69-3802_05_00_000.h5"
"20190807","MW69-3802","05","B6","3","3","uM",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,"NFA_20190807_MW69-3802_05_00_000.h5"
"20190807","MW69-3802","05","B7","3","10","uM",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,"NFA_20190807_MW69-3802_05_00_000.h5"
"20190807","MW69-3802","05","B8","3","30","uM",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,"NFA_20190807_MW69-3802_05_00_000.h5"
"20190807","MW69-3802","05","C1","5","0.03","uM",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,"NFA_20190807_MW69-3802_05_00_000.h5"
"20190807","MW69-3802","05","C3","5","0.1","uM",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,"NFA_20190807_MW69-3802_05_00_000.h5"
