"date","Plate.SN","DIV","well","trt","dose","units","meanfiringrate","burst.per.min","mean.isis","per.spikes.in.burst","mean.dur","mean.IBIs","nAE","nABE","ns.n","ns.peak.m","ns.durn.m","ns.percent.of.spikes.in.ns","ns.mean.insis","ns.durn.sd","ns.mean.spikes.in.ns","r","file.name"
"20190918","MW70-2403","5","A7","13","10","uM",1.12652513172936,0,NA,0,NA,NA,1,0,0,NA,NA,0,NA,NA,NA,0,"NFA_20190918_MW70-2403_05_00_000.h5"
"20190918","MW70-2403","5","A8","13","30","uM",0.139001745067622,0,NA,0,NA,NA,1,0,0,NA,NA,0,NA,NA,NA,0,"NFA_20190918_MW70-2403_05_00_000.h5"
"20190918","MW70-2403","5","B5","16","1","uM",0.779020769060301,0,NA,0,NA,NA,1,0,0,NA,NA,0,NA,NA,NA,0,"NFA_20190918_MW70-2403_05_00_000.h5"
"20190918","MW70-2403","5","B6","16","3","uM",0.346740616817036,1.08,0.0499730841121514,28.855,0.223,53.979,1,1,0,NA,NA,0,NA,NA,NA,0,"NFA_20190918_MW70-2403_05_00_000.h5"
"20190918","MW70-2403","5","C3","7","0.1","uM",0.258909843834747,0.12,NA,0,NA,NA,1,0,0,NA,NA,0,NA,NA,NA,0,"NFA_20190918_MW70-2403_05_00_000.h5"
"20190918","MW70-2403","5","C4","7","0.3","uM",0.15618602673807,0,NA,0,NA,NA,2,0,0,NA,NA,0,NA,NA,NA,-0.00152703792104247,"NFA_20190918_MW70-2403_05_00_000.h5"
"20190918","MW70-2403","5","D3","19","0.1","uM",0.546078284194231,0,NA,0,NA,NA,1,0,0,NA,NA,0,NA,NA,NA,0,"NFA_20190918_MW70-2403_05_00_000.h5"
"20190918","MW70-2403","5","D4","19","0.3","uM",0.230651247310011,0,NA,0,NA,NA,1,0,0,NA,NA,0,NA,NA,NA,0,"NFA_20190918_MW70-2403_05_00_000.h5"
"20190918","MW70-2403","5","E4","28","0.3","uM",0.333756937332698,0,NA,0,NA,NA,1,0,0,NA,NA,0,NA,NA,NA,0,"NFA_20190918_MW70-2403_05_00_000.h5"
"20190918","MW70-2403","5","F1","17","0.03","uM",1.04480432556323,4.2,0.02507,86.842,0.299,13.844,1,1,0,NA,NA,0,NA,NA,NA,0,"NFA_20190918_MW70-2403_05_00_000.h5"
"20190918","MW70-2403","5","F6","17","3","uM",0.55218825101039,1.32,0.0562271755725209,22.13,0.254,44.92,1,1,0,NA,NA,0,NA,NA,NA,0,"NFA_20190918_MW70-2403_05_00_000.h5"
"20190918","MW70-2403","05","A1","13","0.03","uM",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,"NFA_20190918_MW70-2403_05_00_000.h5"
"20190918","MW70-2403","05","A2","13","0","uM",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,"NFA_20190918_MW70-2403_05_00_000.h5"
"20190918","MW70-2403","05","A3","13","0.1","uM",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,"NFA_20190918_MW70-2403_05_00_000.h5"
"20190918","MW70-2403","05","A4","13","0.3","uM",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,"NFA_20190918_MW70-2403_05_00_000.h5"
"20190918","MW70-2403","05","A5","13","1","uM",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,"NFA_20190918_MW70-2403_05_00_000.h5"
"20190918","MW70-2403","05","A6","13","3","uM",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,"NFA_20190918_MW70-2403_05_00_000.h5"
"20190918","MW70-2403","05","B1","16","0.03","uM",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,"NFA_20190918_MW70-2403_05_00_000.h5"
"20190918","MW70-2403","05","B2","16","0","uM",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,"NFA_20190918_MW70-2403_05_00_000.h5"
"20190918","MW70-2403","05","B3","16","0.1","uM",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,"NFA_20190918_MW70-2403_05_00_000.h5"
"20190918","MW70-2403","05","B4","16","0.3","uM",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,"NFA_20190918_MW70-2403_05_00_000.h5"
"20190918","MW70-2403","05","B7","16","10","uM",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,"NFA_20190918_MW70-2403_05_00_000.h5"
"20190918","MW70-2403","05","B8","16","30","uM",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,"NFA_20190918_MW70-2403_05_00_000.h5"
"20190918","MW70-2403","05","C1","7","0.03","uM",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,"NFA_20190918_MW70-2403_05_00_000.h5"
"20190918","MW70-2403","05","C2","7","0","uM",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,"NFA_20190918_MW70-2403_05_00_000.h5"
"20190918","MW70-2403","05","C5","7","1","uM",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,"NFA_20190918_MW70-2403_05_00_000.h5"
"20190918","MW70-2403","05","C6","7","3","uM",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,"NFA_20190918_MW70-2403_05_00_000.h5"
"20190918","MW70-2403","05","C7","7","10","uM",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,"NFA_20190918_MW70-2403_05_00_000.h5"
"20190918","MW70-2403","05","C8","7","30","uM",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,"NFA_20190918_MW70-2403_05_00_000.h5"
"20190918","MW70-2403","05","D1","19","0.03","uM",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,"NFA_20190918_MW70-2403_05_00_000.h5"
"20190918","MW70-2403","05","D2","19","0","uM",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,"NFA_20190918_MW70-2403_05_00_000.h5"
"20190918","MW70-2403","05","D5","19","1","uM",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,"NFA_20190918_MW70-2403_05_00_000.h5"
"20190918","MW70-2403","05","D6","19","3","uM",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,"NFA_20190918_MW70-2403_05_00_000.h5"
"20190918","MW70-2403","05","D7","19","10","uM",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,"NFA_20190918_MW70-2403_05_00_000.h5"
"20190918","MW70-2403","05","D8","19","30","uM",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,"NFA_20190918_MW70-2403_05_00_000.h5"
"20190918","MW70-2403","05","E1","28","0.03","uM",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,"NFA_20190918_MW70-2403_05_00_000.h5"
"20190918","MW70-2403","05","E2","28","0","uM",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,"NFA_20190918_MW70-2403_05_00_000.h5"
"20190918","MW70-2403","05","E3","28","0.1","uM",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,"NFA_20190918_MW70-2403_05_00_000.h5"
"20190918","MW70-2403","05","E5","28","1","uM",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,"NFA_20190918_MW70-2403_05_00_000.h5"
