"date","Plate.SN","DIV","well","trt","dose","units","meanfiringrate","burst.per.min","mean.isis","per.spikes.in.burst","mean.dur","mean.IBIs","nAE","nABE","ns.n","ns.peak.m","ns.durn.m","ns.percent.of.spikes.in.ns","ns.mean.insis","ns.durn.sd","ns.mean.spikes.in.ns","r","file.name"
"20191113","MW70-2519","5","A1","83","0.03","uM",0.297950403620515,0.06,NA,0,NA,NA,1,0,0,NA,NA,0,NA,NA,NA,0,"NFA_20191113_MW70-2519_05_00_000.h5"
"20191113","MW70-2519","5","A3","83","0.1","uM",0.236803865564066,0,NA,0,NA,NA,1,0,0,NA,NA,0,NA,NA,NA,0,"NFA_20191113_MW70-2519_05_00_000.h5"
"20191113","MW70-2519","5","A5","83","1","uM",0.130816532932888,0.12,NA,0,NA,NA,3,0,0,NA,NA,0,NA,NA,NA,-0.00127089448852202,"NFA_20191113_MW70-2519_05_00_000.h5"
"20191113","MW70-2519","5","B4","84","0.3","uM",0.241250886513626,0,NA,0,NA,NA,1,0,0,NA,NA,0,NA,NA,NA,0,"NFA_20191113_MW70-2519_05_00_000.h5"
"20191113","MW70-2519","5","B5","84","1","uM",0.703741065267859,0.03,NA,0,NA,NA,2,0,0,NA,NA,0,NA,NA,NA,-0.00492232536311985,"NFA_20191113_MW70-2519_05_00_000.h5"
"20191113","MW70-2519","5","B6","84","3","uM",0.105616747552048,0,NA,0,NA,NA,3,0,0,NA,NA,0,NA,NA,NA,-0.00104475400193591,"NFA_20191113_MW70-2519_05_00_000.h5"
"20191113","MW70-2519","5","C2","82","0","uM",0.436919808294263,3.48,0.044395805243445,81.17,0.228,16.3,1,1,0,NA,NA,0,NA,NA,NA,0,"NFA_20191113_MW70-2519_05_00_000.h5"
"20191113","MW70-2519","5","C3","82","0.1","uM",0.197336554636722,0.99,0.0420507692307676,68.635,0.219,19.076,2,1,0,NA,NA,0,NA,NA,NA,-0.00168070263101469,"NFA_20191113_MW70-2519_05_00_000.h5"
"20191113","MW70-2519","5","C4","82","0.29","uM",0.188998390356297,0,NA,0,NA,NA,1,0,0,NA,NA,0,NA,NA,NA,0,"NFA_20191113_MW70-2519_05_00_000.h5"
"20191113","MW70-2519","5","C5","82","0.97","uM",0.140081159911138,0,NA,0,NA,NA,1,0,0,NA,NA,0,NA,NA,NA,0,"NFA_20191113_MW70-2519_05_00_000.h5"
"20191113","MW70-2519","5","C6","82","2.91","uM",0.421355234970804,0,NA,0,NA,NA,1,0,0,NA,NA,0,NA,NA,NA,0,"NFA_20191113_MW70-2519_05_00_000.h5"
"20191113","MW70-2519","5","D4","89","0.3","uM",4.28025766395143,0.24,NA,0,NA,NA,1,0,0,NA,NA,0,NA,NA,NA,0,"NFA_20191113_MW70-2519_05_00_000.h5"
"20191113","MW70-2519","5","D5","89","1","uM",0.516966185386342,0,NA,0,NA,NA,1,0,0,NA,NA,0,NA,NA,NA,0,"NFA_20191113_MW70-2519_05_00_000.h5"
