"date","Plate.SN","DIV","well","trt","dose","units","meanfiringrate","burst.per.min","mean.isis","per.spikes.in.burst","mean.dur","mean.IBIs","nAE","nABE","ns.n","ns.peak.m","ns.durn.m","ns.percent.of.spikes.in.ns","ns.mean.insis","ns.durn.sd","ns.mean.spikes.in.ns","r","file.name"
"20191030","MW70-2510","5","A1","77","0.03","uM",0.881816840001217,0,NA,0,NA,NA,3,0,0,NA,NA,0,NA,NA,NA,-0.000571705896178741,"NFA_20191030_MW70-2510_05_00_000.h5"
"20191030","MW70-2510","5","A2","77","0","uM",3.81222687500942,0.71,0.130924904072179,6.938,0.976,46.091,6,3,0,NA,NA,0,NA,NA,NA,-0.000115335100134514,"NFA_20191030_MW70-2510_05_00_000.h5"
"20191030","MW70-2510","5","A3","77","0.1","uM",1.45513915314772,1.30285714285714,0.149723775219947,30.1825,2.7415,11.485,7,2,2,7,0.389583333333333,0.219665271966527,213.55,0.156152747512029,10.5,0.0072653042408636,"NFA_20191030_MW70-2510_05_00_000.h5"
"20191030","MW70-2510","5","A4","77","0.3","uM",1.55676642345067,2.00571428571429,0.109658498037342,24.3273333333333,0.917,16.352,7,3,3,11,0.498650793650794,0.546821599453178,178.825,0.0636988571848159,18.6666666666667,0.0168760221036279,"NFA_20191030_MW70-2510_05_00_000.h5"
"20191030","MW70-2510","5","A5","77","1","uM",1.91382841858618,1.05,0.146828448245982,14.0786666666667,1.53766666666667,23.8976666666667,10,3,2,12,0.4575,0.273224043715847,278.85,0.0813172798364529,24,0.0139852750337779,"NFA_20191030_MW70-2510_05_00_000.h5"
"20191030","MW70-2510","5","A6","77","3","uM",2.06256629019611,1.575,0.126842937279152,78.0425,57.4215,2.277,8,2,3,11,0.581944444444445,0.411549516592631,278.7,0.0482926073630936,21,0.0356801119821873,"NFA_20191030_MW70-2510_05_00_000.h5"
"20191030","MW70-2510","5","A7","77","10","uM",0.839735125011361,0.256363636363636,0.126580000000001,6.47,5.126,94.446,11,1,4,9.75,0.4,0.975437771771066,225.966666666667,0.0122663345365663,20.75,0.04647816585859,"NFA_20191030_MW70-2510_05_00_000.h5"
"20191030","MW70-2510","5","A8","77","30","uM",1.71195613451608,0.893333333333333,0.13313358455577,23.6445,2.832,24.944,9,4,0,NA,NA,0,NA,NA,NA,0.0034641641831607,"NFA_20191030_MW70-2510_05_00_000.h5"
"20191030","MW70-2510","5","B1","78","0.03","uM",0.743057132759131,0.18,0.0817619512195141,5.371,0.372,84.534,5,1,1,8,0.725,0.56941431670282,NA,NA,21,0.0143924181814614,"NFA_20191030_MW70-2510_05_00_000.h5"
"20191030","MW70-2510","5","B2","78","0","uM",0.71523921997605,0.31,NA,0,NA,NA,6,0,3,8.33333333333333,0.22,0.995732574679943,181.725,0.0427200187265877,14,0.00891464476485199,"NFA_20191030_MW70-2510_05_00_000.h5"
"20191030","MW70-2510","5","B3","78","0.1","uM",0.628560216376595,0.3,NA,0,NA,NA,3,0,1,6,0.1625,0.550275137568784,NA,NA,11,0.00891203137359513,"NFA_20191030_MW70-2510_05_00_000.h5"
"20191030","MW70-2510","5","B4","78","0.3","uM",0.32216001760643,0.24,0.0297167213114775,44.231,0.227,98.874,11,1,0,NA,NA,0,NA,NA,NA,0.0139630121913544,"NFA_20191030_MW70-2510_05_00_000.h5"
"20191030","MW70-2510","5","B5","78","1","uM",1.11365895896128,0.822857142857143,0.142964484304933,23.836,0.966,12.729,7,1,3,9.66666666666667,0.295833333333333,0.567414212375034,287.975,0.0626040800054863,14,0.0082900814480287,"NFA_20191030_MW70-2510_05_00_000.h5"
"20191030","MW70-2510","5","B6","78","3","uM",0.815845505337785,0.708,0.105650392111826,15.872,0.9195,19.648,10,2,4,8.75,0.477395833333333,0.817834058831289,213.15,0.122610671379416,15.5,0.0183349211691205,"NFA_20191030_MW70-2510_05_00_000.h5"
"20191030","MW70-2510","5","B7","78","10","uM",1.25308885119043,2.015,0.0974704245889685,65.6136,2.0786,41.3402,12,5,5,12,0.319357142857143,1.00753841693244,177.6875,0.0794136676664975,27.8,0.0318304625645203,"NFA_20191030_MW70-2510_05_00_000.h5"
"20191030","MW70-2510","5","B8","78","30","uM",0.894094838396912,0.27,0.101945762711864,51.788,4.511,1.584,6,1,1,8,0.475,0.233690360272639,NA,NA,12,0.00316568864443825,"NFA_20191030_MW70-2510_05_00_000.h5"
"20191030","MW70-2510","5","C1","75","0.03","uM",2.29734177742961,1.92,0.151314847215429,29.5115,2.0485,45.261,5,2,0,NA,NA,0,NA,NA,NA,0.0016457091075098,"NFA_20191030_MW70-2510_05_00_000.h5"
"20191030","MW70-2510","5","C2","75","0","uM",1.0471116840746,0.02,NA,0,NA,NA,3,0,1,8,0.35,0.399201596806387,NA,NA,12,0.000808212209861362,"NFA_20191030_MW70-2510_05_00_000.h5"
"20191030","MW70-2510","5","C3","75","0.1","uM",0.553242942635843,0.25,0.0439378947368421,28.037,0.239,53.48,6,1,0,NA,NA,0,NA,NA,NA,0.00218364543724689,"NFA_20191030_MW70-2510_05_00_000.h5"
"20191030","MW70-2510","5","C4","75","0.3","uM",0.389230874514253,0,NA,0,NA,NA,1,0,0,NA,NA,0,NA,NA,NA,0,"NFA_20191030_MW70-2510_05_00_000.h5"
"20191030","MW70-2510","5","C5","75","1","uM",0.795870851231356,0.09,NA,0,NA,NA,6,0,0,NA,NA,0,NA,NA,NA,9.75425553989322e-05,"NFA_20191030_MW70-2510_05_00_000.h5"
"20191030","MW70-2510","5","C6","75","3","uM",0.400959111787752,0.08,NA,0,NA,NA,3,0,0,NA,NA,0,NA,NA,NA,-0.00204736053073359,"NFA_20191030_MW70-2510_05_00_000.h5"
"20191030","MW70-2510","5","C7","75","10","uM",1.52201366679761,0.9075,0.161965130483065,38.697,3.103,6.588,8,1,2,9.5,0.430833333333333,0.276612831266173,205.85,0.126100709311601,15.5,0.00478850623578122,"NFA_20191030_MW70-2510_05_00_000.h5"
"20191030","MW70-2510","5","C8","75","30","uM",0.616517829890413,0.171428571428571,0.125004268774703,25.376,1.86,14.812,7,1,0,NA,NA,0,NA,NA,NA,-0.000929438872218868,"NFA_20191030_MW70-2510_05_00_000.h5"
"20191030","MW70-2510","5","D1","80","0.03","uM",0.668097203747805,0.18,0.104101443298969,6.059,1.01,38.79,8,1,0,NA,NA,0,NA,NA,NA,0.00553304355419586,"NFA_20191030_MW70-2510_05_00_000.h5"
"20191030","MW70-2510","5","D2","80","0","uM",0.462113491856712,0.162857142857143,0.117167368421053,6.447,1.113,110.521,7,1,0,NA,NA,0,NA,NA,NA,0.00576260382795748,"NFA_20191030_MW70-2510_05_00_000.h5"
"20191030","MW70-2510","5","D3","80","0.1","uM",0.380617950266527,0.04,NA,0,NA,NA,6,0,0,NA,NA,0,NA,NA,NA,0.00107087933382403,"NFA_20191030_MW70-2510_05_00_000.h5"
"20191030","MW70-2510","5","D4","80","0.3","uM",0.205610659701032,0,NA,0,NA,NA,1,0,0,NA,NA,0,NA,NA,NA,0,"NFA_20191030_MW70-2510_05_00_000.h5"
"20191030","MW70-2510","5","D5","80","1","uM",0.669059285711647,0.27,NA,0,NA,NA,6,0,0,NA,NA,0,NA,NA,NA,0.00866915192605497,"NFA_20191030_MW70-2510_05_00_000.h5"
"20191030","MW70-2510","5","D6","80","3","uM",0.426614630823532,0.137142857142857,0.105486486486486,17.437,0.867,89.758,7,1,0,NA,NA,0,NA,NA,NA,0.00820690299734617,"NFA_20191030_MW70-2510_05_00_000.h5"
"20191030","MW70-2510","5","D7","80","10","uM",0.245633269396848,0.18,NA,0,NA,NA,5,0,0,NA,NA,0,NA,NA,NA,0.0363135734242053,"NFA_20191030_MW70-2510_05_00_000.h5"
