"date","Plate.SN","DIV","well","trt","dose","units","meanfiringrate","burst.per.min","mean.isis","per.spikes.in.burst","mean.dur","mean.IBIs","nAE","nABE","ns.n","ns.peak.m","ns.durn.m","ns.percent.of.spikes.in.ns","ns.mean.insis","ns.durn.sd","ns.mean.spikes.in.ns","r","file.name"
"20191030","MW70-2506","5","A1","70","0.03","uM",2.2817044970755,0.864,0.148400066604158,12.492,2.6965,25.233,5,2,0,NA,NA,0,NA,NA,NA,0.00316516118083049,"NFA_20191030_MW70-2506_05_00_000.h5"
"20191030","MW70-2506","5","A2","70","0","uM",1.97489472065105,0.788571428571428,0.113443204960059,40.6236666666667,9.8,42.0393333333333,7,3,1,15,0.359375,1.02447798545398,NA,NA,131,0.0510950433887062,"NFA_20191030_MW70-2506_05_00_000.h5"
"20191030","MW70-2506","5","A3","70","0.1","uM",0.52030061175207,0.135,NA,0,NA,NA,4,0,0,NA,NA,0,NA,NA,NA,-8.01531513364544e-05,"NFA_20191030_MW70-2506_05_00_000.h5"
"20191030","MW70-2506","5","A4","70","0.3","uM",0.989813259280065,0.57,0.119490000000001,14.215,0.593,29.39,4,1,0,NA,NA,0,NA,NA,NA,0.000487451210476985,"NFA_20191030_MW70-2506_05_00_000.h5"
"20191030","MW70-2506","5","A5","70","1","uM",0.384884441924184,0.252,NA,0,NA,NA,5,0,1,5,0.370833333333334,0.454316002019182,NA,NA,9,0.0105351936331012,"NFA_20191030_MW70-2506_05_00_000.h5"
"20191030","MW70-2506","5","A6","70","3","uM",0.235722399170434,0.21,NA,0,NA,NA,2,0,0,NA,NA,0,NA,NA,NA,0.00390889401042558,"NFA_20191030_MW70-2506_05_00_000.h5"
"20191030","MW70-2506","5","B1","68","0.03","uM",0.587373847113212,1.29,0.0963532467532458,28.436,0.586,23.606,2,1,0,NA,NA,0,NA,NA,NA,0.00841570803843876,"NFA_20191030_MW70-2506_05_00_000.h5"
"20191030","MW70-2506","5","B2","68","0","uM",0.455711570293192,0.105,NA,0,NA,NA,4,0,0,NA,NA,0,NA,NA,NA,0.00346855568785515,"NFA_20191030_MW70-2506_05_00_000.h5"
"20191030","MW70-2506","5","B3","68","0.1","uM",2.77493659601104,1.02,0.121824013751612,95.928,21.806,1.444,3,1,0,NA,NA,0,NA,NA,NA,0.00197779399916125,"NFA_20191030_MW70-2506_05_00_000.h5"
"20191030","MW70-2506","5","B4","68","0.3","uM",0.546522658498195,0.291428571428571,0.0785862857142843,15.414,0.458,65.289,7,1,0,NA,NA,0,NA,NA,NA,0.0076074964359854,"NFA_20191030_MW70-2506_05_00_000.h5"
"20191030","MW70-2506","5","B5","68","1","uM",1.43825626222959,3.28,0.169582229673093,39.27,1.435,4.692,3,1,0,NA,NA,0,NA,NA,NA,0.000469285815328004,"NFA_20191030_MW70-2506_05_00_000.h5"
"20191030","MW70-2506","5","B6","68","3","uM",1.57064145261906,1.93714285714286,0.0590342701910925,46.862,0.5938,57.3524,7,5,1,6,0.475,0.0784544473864862,NA,NA,8,0.018173311374019,"NFA_20191030_MW70-2506_05_00_000.h5"
"20191030","MW70-2506","5","B7","68","10","uM",1.14328123813107,0.3,0.0893439999999986,4.084,0.645,104.051,2,1,0,NA,NA,0,NA,NA,NA,0.00416717233600444,"NFA_20191030_MW70-2506_05_00_000.h5"
"20191030","MW70-2506","5","B8","68","30","uM",0.267188855265784,0,NA,0,NA,NA,1,0,0,NA,NA,0,NA,NA,NA,0,"NFA_20191030_MW70-2506_05_00_000.h5"
"20191030","MW70-2506","5","C1","69","0.03","uM",0.841865711322978,3.225,0.0760676539360869,70.501,0.503,4.088,4,1,0,NA,NA,0,NA,NA,NA,0.00206404036398903,"NFA_20191030_MW70-2506_05_00_000.h5"
"20191030","MW70-2506","5","C2","69","0","uM",0.330673810545878,0.06,NA,0,NA,NA,2,0,0,NA,NA,0,NA,NA,NA,0.000556166214221678,"NFA_20191030_MW70-2506_05_00_000.h5"
"20191030","MW70-2506","5","C3","69","0.1","uM",0.279885846321803,0.435,0.0822598230088489,39.595,0.387,34.794,4,1,0,NA,NA,0,NA,NA,NA,0.115835621862234,"NFA_20191030_MW70-2506_05_00_000.h5"
"20191030","MW70-2506","5","C4","69","0.3","uM",0.598046680174793,0,NA,0,NA,NA,3,0,0,NA,NA,0,NA,NA,NA,0.00221956521561267,"NFA_20191030_MW70-2506_05_00_000.h5"
