date,Plate.SN,DIV,well,trt,dose,units,meanfiringrate,burst.per.min,mean.isis,per.spikes.in.burst,mean.dur,mean.IBIs,nAE,nABE,ns.n,ns.peak.m,ns.durn.m,ns.percent.of.spikes.in.ns,ns.mean.insis,ns.durn.sd,ns.mean.spikes.in.ns,r,cv.time,cv.network,file.name
20140205,MW1007-26,7,F1,Sodium Orthovanadate,0,uM,1.84726458289746,3.14142857142857,0.111660673860199,30.8188571428571,1.12857142857143,28.9308571428571,14,7,4,10,0.119809253246753,0.256884892901666,191.766666666667,0.0368252348023453,17,0.00627146943811569,0.632653749845053,1.26253069862387,ON_20140205_MW1007-26_DIV07_001.h5
20140205,MW1007-26,7,F2,Sodium Orthovanadate,0.03,uM,1.55096893099037,2.205,0.0664942265816041,49.7811111111111,1.08033333333333,26.1167777777778,12,9,25,11.2,0.227455952380952,3.81949872335991,40.1625,0.071362681001357,29.32,0.0593004467580546,0.378573609799126,1.13578988074764,ON_20140205_MW1007-26_DIV07_001.h5
20140205,MW1007-26,7,F3,Sodium Orthovanadate,0.1,uM,1.59916112799745,2.58461538461538,0.0654370265312578,58.1796363636364,1.27436363636364,30.8629090909091,13,11,28,12.2142857142857,0.23828727324263,4.38164862458409,35.3462962962963,0.0875125307557215,33.3928571428571,0.0933646539807973,0.608008491765472,1.04058415916521,ON_20140205_MW1007-26_DIV07_001.h5
20140205,MW1007-26,7,F4,Sodium Orthovanadate,0.3,uM,1.43847785107835,2.848,0.0552536374819872,50.3139230769231,0.741230769230769,31.5592307692308,15,13,35,11.9428571428571,0.2381839569161,4.17005879692447,29.6441176470588,0.0476032577539988,26.3428571428571,0.0679149064096044,0.402427733044185,1.08573002513036,ON_20140205_MW1007-26_DIV07_001.h5
20140205,MW1007-26,7,F5,Sodium Orthovanadate,1,uM,2.59217664494602,4.53428571428571,0.0702169576619966,47.6030714285714,1.34171428571429,27.4796428571429,14,14,34,12.1176470588235,0.291077802916038,2.58375006721514,29.6878787878788,0.0982656256629677,28.2647058823529,0.0465936361801962,0.278096887758047,1.17085755579425,ON_20140205_MW1007-26_DIV07_001.h5
20140205,MW1007-26,7,F6,Sodium Orthovanadate,3,uM,3.63246056788324,5.26363636363636,0.076708534092468,46.1102222222222,0.737777777777778,20.8882222222222,11,9,15,6.86666666666667,0.35175,0.475586556753329,66.975,0.0798881907159815,13,0.0101459101029463,0.364754952081187,1.57152945545712,ON_20140205_MW1007-26_DIV07_001.h5
20140205,MW1007-26,7,F7,Sodium Orthovanadate,10,uM,1.50239530084273,4.61142857142857,0.121438654176039,55.9315,0.813,3.1215,7,2,0,,,0,,,,0.000480303862434935,1.13899441928325,1.65605045917796,ON_20140205_MW1007-26_DIV07_001.h5
20140205,MW1007-26,7,F8,Sodium Orthovanadate,0,uM,2.64688031102694,3.15818181818182,0.0925364544981117,60.8693333333333,3.87,12.2055,11,6,5,8.2,0.209178571428571,0.301043617875301,178.0125,0.0658721307790988,18,0.00621439517407387,0.775068233474926,1.67329306108149,ON_20140205_MW1007-26_DIV07_001.h5
20140205,MW1007-26,DIV07,B6,Bisindolymaleimide 1,3,uM,0,0,,0,,,0,0,0,,,0,,,,0,0,0,ON_20140205_MW1007-26_DIV07_001.h5
20140205,MW1007-26,DIV07,B7,Bisindolymaleimide 1,10,uM,0,0,,0,,,0,0,0,,,0,,,,0,0,0,ON_20140205_MW1007-26_DIV07_001.h5
