date,Plate.SN,DIV,well,trt,dose,units,file.name,Mutual Information
20190710,MW69-0213,09,B4,Glufosinate Ammonium,0.3,uM,NFA_20190710_MW69-0213_09_00(000).h5,0.00332743162326632
20190710,MW69-0213,09,B5,Glufosinate Ammonium,1,uM,NFA_20190710_MW69-0213_09_00(000).h5,0.00332797647178215
20190710,MW69-0213,09,B6,Glufosinate Ammonium,3,uM,NFA_20190710_MW69-0213_09_00(000).h5,0.00363061596370708
20190710,MW69-0213,09,B7,Glufosinate Ammonium,10,uM,NFA_20190710_MW69-0213_09_00(000).h5,0.00205100659869577
20190710,MW69-0213,09,B8,Glufosinate Ammonium,30,uM,NFA_20190710_MW69-0213_09_00(000).h5,0.000381565866798705
20190710,MW69-0213,09,C1,Glyphosate,0.03,uM,NFA_20190710_MW69-0213_09_00(000).h5,0.000702503978206752
20190710,MW69-0213,09,C2,Glyphosate,0,uM,NFA_20190710_MW69-0213_09_00(000).h5,0.00037141086906999
20190710,MW69-0213,09,C3,Glyphosate,0.1,uM,NFA_20190710_MW69-0213_09_00(000).h5,0.00513173688741174
20190710,MW69-0213,09,C4,Glyphosate,0.3,uM,NFA_20190710_MW69-0213_09_00(000).h5,0.00247373621957508
20190710,MW69-0213,09,C5,Glyphosate,1,uM,NFA_20190710_MW69-0213_09_00(000).h5,0.00161571989875947
20190710,MW69-0213,09,C6,Glyphosate,3,uM,NFA_20190710_MW69-0213_09_00(000).h5,0.00199424300179309
20190710,MW69-0213,09,C7,Glyphosate,10,uM,NFA_20190710_MW69-0213_09_00(000).h5,0.00238474469962631
20190710,MW69-0213,09,C8,Glyphosate,30,uM,NFA_20190710_MW69-0213_09_00(000).h5,0.000804041349230311
20190710,MW69-0213,09,D1,Loperamide,0.03,uM,NFA_20190710_MW69-0213_09_00(000).h5,0.00149120552002622
20190710,MW69-0213,09,D2,Loperamide,0,uM,NFA_20190710_MW69-0213_09_00(000).h5,0.0050857414280902
20190710,MW69-0213,09,D3,Loperamide,0.1,uM,NFA_20190710_MW69-0213_09_00(000).h5,0.00108120061070228
20190710,MW69-0213,09,D4,Loperamide,0.3,uM,NFA_20190710_MW69-0213_09_00(000).h5,0.00030131277667575
20190710,MW69-0213,09,D5,Loperamide,1,uM,NFA_20190710_MW69-0213_09_00(000).h5,0
20190710,MW69-0213,09,D6,Loperamide,3,uM,NFA_20190710_MW69-0213_09_00(000).h5,0
20190710,MW69-0213,09,D7,Loperamide,10,uM,NFA_20190710_MW69-0213_09_00(000).h5,0
20190710,MW69-0213,09,D8,Loperamide,30,uM,NFA_20190710_MW69-0213_09_00(000).h5,0
20190710,MW69-0213,09,E1,3 Glufosinate-P Technical,0.03,uM,NFA_20190710_MW69-0213_09_00(000).h5,0.00280096533193177
20190710,MW69-0213,09,E2,3 Glufosinate-P Technical,0,uM,NFA_20190710_MW69-0213_09_00(000).h5,0.00415384882427855
20190710,MW69-0213,09,E3,3 Glufosinate-P Technical,0.1,uM,NFA_20190710_MW69-0213_09_00(000).h5,0.00466555296635575
20190710,MW69-0213,09,E4,3 Glufosinate-P Technical,0.3,uM,NFA_20190710_MW69-0213_09_00(000).h5,0.00160203863950102
20190710,MW69-0213,09,E5,3 Glufosinate-P Technical,1,uM,NFA_20190710_MW69-0213_09_00(000).h5,0.00359963765985577
20190710,MW69-0213,09,E6,3 Glufosinate-P Technical,3,uM,NFA_20190710_MW69-0213_09_00(000).h5,0.00549691177816243
20190710,MW69-0213,09,E7,3 Glufosinate-P Technical,10,uM,NFA_20190710_MW69-0213_09_00(000).h5,0.00136704721031458
20190710,MW69-0213,09,E8,3 Glufosinate-P Technical,30,uM,NFA_20190710_MW69-0213_09_00(000).h5,0.00572227539948733
20190710,MW69-0213,09,F1,4 Glufosinate-P Technical,0.03,uM,NFA_20190710_MW69-0213_09_00(000).h5,0.0037077113410097
20190710,MW69-0213,09,F2,4 Glufosinate-P Technical,0,uM,NFA_20190710_MW69-0213_09_00(000).h5,0.000512392597063882
20190710,MW69-0213,09,F3,4 Glufosinate-P Technical,0.1,uM,NFA_20190710_MW69-0213_09_00(000).h5,0.00360139118244573
20190710,MW69-0213,09,F4,4 Glufosinate-P Technical,0.3,uM,NFA_20190710_MW69-0213_09_00(000).h5,0.00239794099079076
20190710,MW69-0213,09,F5,4 Glufosinate-P Technical,1,uM,NFA_20190710_MW69-0213_09_00(000).h5,0.0100467126329337
20190710,MW69-0213,09,F6,4 Glufosinate-P Technical,3,uM,NFA_20190710_MW69-0213_09_00(000).h5,0.00315240991749373
20190710,MW69-0213,09,F7,4 Glufosinate-P Technical,10,uM,NFA_20190710_MW69-0213_09_00(000).h5,0.00243277691368216
20190710,MW69-0213,09,F8,4 Glufosinate-P Technical,30,uM,NFA_20190710_MW69-0213_09_00(000).h5,0.00127081198796456
20190710,MW69-0213,12,A1,L-Glufosinate Ammonium,0.03,uM,NFA_20190710_MW69-0213_12_00(001).h5,0.0137649037298316
20190710,MW69-0213,12,A2,L-Glufosinate Ammonium,0,uM,NFA_20190710_MW69-0213_12_00(001).h5,0.0101911063864403
20190710,MW69-0213,12,A3,L-Glufosinate Ammonium,0.1,uM,NFA_20190710_MW69-0213_12_00(001).h5,0.0147780534190706
20190710,MW69-0213,12,A4,L-Glufosinate Ammonium,0.3,uM,NFA_20190710_MW69-0213_12_00(001).h5,0.0119117643535445
20190710,MW69-0213,12,A5,L-Glufosinate Ammonium,1,uM,NFA_20190710_MW69-0213_12_00(001).h5,0.0125317854945991
20190710,MW69-0213,12,A6,L-Glufosinate Ammonium,3,uM,NFA_20190710_MW69-0213_12_00(001).h5,0.0119841875398312
20190710,MW69-0213,12,A7,L-Glufosinate Ammonium,10,uM,NFA_20190710_MW69-0213_12_00(001).h5,0.00530206809850306
20190710,MW69-0213,12,A8,L-Glufosinate Ammonium,30,uM,NFA_20190710_MW69-0213_12_00(001).h5,0.00586087793185799
20190710,MW69-0213,12,B1,Glufosinate Ammonium,0.03,uM,NFA_20190710_MW69-0213_12_00(001).h5,0.00942888533664512
20190710,MW69-0213,12,B2,Glufosinate Ammonium,0,uM,NFA_20190710_MW69-0213_12_00(001).h5,0.0136578400548147
20190710,MW69-0213,12,B3,Glufosinate Ammonium,0.1,uM,NFA_20190710_MW69-0213_12_00(001).h5,0.015413431974625
20190710,MW69-0213,12,B4,Glufosinate Ammonium,0.3,uM,NFA_20190710_MW69-0213_12_00(001).h5,0.00940330049898511
20190710,MW69-0213,12,B5,Glufosinate Ammonium,1,uM,NFA_20190710_MW69-0213_12_00(001).h5,0.0155995166307312
20190710,MW69-0213,12,B6,Glufosinate Ammonium,3,uM,NFA_20190710_MW69-0213_12_00(001).h5,0.0143282740035514
20190710,MW69-0213,12,B7,Glufosinate Ammonium,10,uM,NFA_20190710_MW69-0213_12_00(001).h5,0.00788624931162321
20190710,MW69-0213,12,B8,Glufosinate Ammonium,30,uM,NFA_20190710_MW69-0213_12_00(001).h5,0.00702873848141354
20190710,MW69-0213,12,C1,Glyphosate,0.03,uM,NFA_20190710_MW69-0213_12_00(001).h5,0.0141297999372528
20190710,MW69-0213,12,C2,Glyphosate,0,uM,NFA_20190710_MW69-0213_12_00(001).h5,0.00738056099824522
20190710,MW69-0213,12,C3,Glyphosate,0.1,uM,NFA_20190710_MW69-0213_12_00(001).h5,0.00996838471335016
20190710,MW69-0213,12,C4,Glyphosate,0.3,uM,NFA_20190710_MW69-0213_12_00(001).h5,0.00798993868986904
20190710,MW69-0213,12,C5,Glyphosate,1,uM,NFA_20190710_MW69-0213_12_00(001).h5,0.00703972864603169
20190710,MW69-0213,12,C6,Glyphosate,3,uM,NFA_20190710_MW69-0213_12_00(001).h5,0.00913644996284547
20190710,MW69-0213,12,C7,Glyphosate,10,uM,NFA_20190710_MW69-0213_12_00(001).h5,0.00902400658867959
20190710,MW69-0213,12,C8,Glyphosate,30,uM,NFA_20190710_MW69-0213_12_00(001).h5,0.00851579457779281
20190710,MW69-0213,12,D1,Loperamide,0.03,uM,NFA_20190710_MW69-0213_12_00(001).h5,0.00913763906786136
20190710,MW69-0213,12,D2,Loperamide,0,uM,NFA_20190710_MW69-0213_12_00(001).h5,0.00530258260926823
20190710,MW69-0213,12,D3,Loperamide,0.1,uM,NFA_20190710_MW69-0213_12_00(001).h5,0.0072341159368838
20190710,MW69-0213,12,D4,Loperamide,0.3,uM,NFA_20190710_MW69-0213_12_00(001).h5,0.00244268264913366
20190710,MW69-0213,12,D5,Loperamide,1,uM,NFA_20190710_MW69-0213_12_00(001).h5,0
20190710,MW69-0213,12,D6,Loperamide,3,uM,NFA_20190710_MW69-0213_12_00(001).h5,0
20190710,MW69-0213,12,D7,Loperamide,10,uM,NFA_20190710_MW69-0213_12_00(001).h5,0
20190710,MW69-0213,12,D8,Loperamide,30,uM,NFA_20190710_MW69-0213_12_00(001).h5,0
20190710,MW69-0213,12,E1,3 Glufosinate-P Technical,0.03,uM,NFA_20190710_MW69-0213_12_00(001).h5,0.013545132497753
20190710,MW69-0213,12,E2,3 Glufosinate-P Technical,0,uM,NFA_20190710_MW69-0213_12_00(001).h5,0.0118014106594059
20190710,MW69-0213,12,E3,3 Glufosinate-P Technical,0.1,uM,NFA_20190710_MW69-0213_12_00(001).h5,0.0126532856698993
20190710,MW69-0213,12,E4,3 Glufosinate-P Technical,0.3,uM,NFA_20190710_MW69-0213_12_00(001).h5,0.0107593764513458
20190710,MW69-0213,12,E5,3 Glufosinate-P Technical,1,uM,NFA_20190710_MW69-0213_12_00(001).h5,0.0135601141465325
20190710,MW69-0213,12,E6,3 Glufosinate-P Technical,3,uM,NFA_20190710_MW69-0213_12_00(001).h5,0.0139233434521871
20190710,MW69-0213,12,E7,3 Glufosinate-P Technical,10,uM,NFA_20190710_MW69-0213_12_00(001).h5,0.00729778493036901
20190710,MW69-0213,12,E8,3 Glufosinate-P Technical,30,uM,NFA_20190710_MW69-0213_12_00(001).h5,0.0160740553188946
20190710,MW69-0213,12,F1,4 Glufosinate-P Technical,0.03,uM,NFA_20190710_MW69-0213_12_00(001).h5,0.0179726671105821
20190710,MW69-0213,12,F2,4 Glufosinate-P Technical,0,uM,NFA_20190710_MW69-0213_12_00(001).h5,0.00603793307260701
20190710,MW69-0213,12,F3,4 Glufosinate-P Technical,0.1,uM,NFA_20190710_MW69-0213_12_00(001).h5,0.0140647086233499
20190710,MW69-0213,12,F4,4 Glufosinate-P Technical,0.3,uM,NFA_20190710_MW69-0213_12_00(001).h5,0.0110359998003796
20190710,MW69-0213,12,F5,4 Glufosinate-P Technical,1,uM,NFA_20190710_MW69-0213_12_00(001).h5,0.0172539006800376
20190710,MW69-0213,12,F6,4 Glufosinate-P Technical,3,uM,NFA_20190710_MW69-0213_12_00(001).h5,0.0104308475354491
20190710,MW69-0213,12,F7,4 Glufosinate-P Technical,10,uM,NFA_20190710_MW69-0213_12_00(001).h5,0.0122271593055911
20190710,MW69-0213,12,F8,4 Glufosinate-P Technical,30,uM,NFA_20190710_MW69-0213_12_00(001).h5,0.00920110617050271
