"date","Plate.SN","rowi","coli","src_acsn","treatment","conc","rval","srcf","wllq","wllq_notes"
"20151209","MW1056-28",4,2,"AB","Acephate",0,30105,"ON_20151209_MW1056-28_Summary.xlsx",1,""
"20151209","MW1056-28",4,2,"LDH","Acephate",0,0.879066666666667,"ON_20151209_MW1056-28_Summary.xlsx",1,""
"20151209","MW1056-28",4,3,"AB","Acephate",0.1,35022,"ON_20151209_MW1056-28_Summary.xlsx",1,""
"20151209","MW1056-28",4,3,"LDH","Acephate",0.1,1.16196666666667,"ON_20151209_MW1056-28_Summary.xlsx",1,""
"20151209","MW1056-28",4,4,"AB","Acephate",0.3,33614,"ON_20151209_MW1056-28_Summary.xlsx",1,""
"20151209","MW1056-28",4,4,"LDH","Acephate",0.3,1.14176666666667,"ON_20151209_MW1056-28_Summary.xlsx",1,""
"20151209","MW1056-28",4,5,"AB","Acephate",1,32545,"ON_20151209_MW1056-28_Summary.xlsx",1,""
"20151209","MW1056-28",4,5,"LDH","Acephate",1,1.14446666666667,"ON_20151209_MW1056-28_Summary.xlsx",1,""
"20151209","MW1056-28",4,6,"AB","Acephate",3,33032,"ON_20151209_MW1056-28_Summary.xlsx",1,""
"20151209","MW1056-28",4,6,"LDH","Acephate",3,1.16006666666667,"ON_20151209_MW1056-28_Summary.xlsx",1,""
"20151209","MW1056-28",4,7,"AB","Acephate",10,38027,"ON_20151209_MW1056-28_Summary.xlsx",1,""
"20151209","MW1056-28",4,7,"LDH","Acephate",10,1.20036666666667,"ON_20151209_MW1056-28_Summary.xlsx",1,""
"20151209","MW1056-28",4,8,"AB","Acephate",30,38681,"ON_20151209_MW1056-28_Summary.xlsx",1,""
"20151209","MW1056-28",4,8,"LDH","Acephate",30,0.964366666666667,"ON_20151209_MW1056-28_Summary.xlsx",1,""
"20151209","MW1056-28",5,1,"AB","Z-Tetrachlorvinphos",100,852,"ON_20151209_MW1056-28_Summary.xlsx",0,"It is clear that discrepancies in MFR and AE exist due to an absence of cells present - JB"
"20151209","MW1056-28",5,1,"LDH","Z-Tetrachlorvinphos",100,0.0618666666666667,"ON_20151209_MW1056-28_Summary.xlsx",0,"It is clear that discrepancies in MFR and AE exist due to an absence of cells present - JB"
"20151209","MW1056-28",5,2,"AB","Z-Tetrachlorvinphos",0,36996,"ON_20151209_MW1056-28_Summary.xlsx",1,""
"20151209","MW1056-28",5,2,"LDH","Z-Tetrachlorvinphos",0,0.884966666666667,"ON_20151209_MW1056-28_Summary.xlsx",1,""
"20151209","MW1056-28",5,3,"AB","Z-Tetrachlorvinphos",0.1,33915,"ON_20151209_MW1056-28_Summary.xlsx",1,""
"20151209","MW1056-28",5,3,"LDH","Z-Tetrachlorvinphos",0.1,1.12826666666667,"ON_20151209_MW1056-28_Summary.xlsx",1,""
"20151209","MW1056-28",5,4,"AB","Z-Tetrachlorvinphos",0.3,36875,"ON_20151209_MW1056-28_Summary.xlsx",1,""
"20151209","MW1056-28",5,4,"LDH","Z-Tetrachlorvinphos",0.3,1.04716666666667,"ON_20151209_MW1056-28_Summary.xlsx",1,""
"20151209","MW1056-28",5,5,"AB","Z-Tetrachlorvinphos",1,32570,"ON_20151209_MW1056-28_Summary.xlsx",1,""
"20151209","MW1056-28",5,5,"LDH","Z-Tetrachlorvinphos",1,1.05056666666667,"ON_20151209_MW1056-28_Summary.xlsx",1,""
"20151209","MW1056-28",5,6,"AB","Z-Tetrachlorvinphos",3,31502,"ON_20151209_MW1056-28_Summary.xlsx",1,""
"20151209","MW1056-28",5,6,"LDH","Z-Tetrachlorvinphos",3,1.18796666666667,"ON_20151209_MW1056-28_Summary.xlsx",1,""
"20151209","MW1056-28",5,7,"AB","Z-Tetrachlorvinphos",10,33037,"ON_20151209_MW1056-28_Summary.xlsx",1,""
