"date","Plate.SN","well","treatment","dose","units","wllq","wllq_notes","meanfiringrate_auc","burst.per.min_auc","mean.isis_auc","per.spikes.in.burst_auc","mean.dur_auc","mean.IBIs_auc","nAE_auc","nABE_auc","ns.n_auc","ns.peak.m_auc","ns.durn.m_auc","ns.percent.of.spikes.in.ns_auc","ns.mean.insis_auc","ns.durn.sd_auc","ns.mean.spikes.in.ns_auc","r_auc","mi_auc"
"20160413","MW1125-5","C2","Tribufos","30.00000","uM","1","",12.262746,25.846488,0.307535,320.666604,3.511271,80.120927,84.5,56,516,47.189554,0.989962,33.93256,64.906436,0.301378,119.894953,0.459476,0.019796
"20160413","MW1125-3","C8","Tribufos","30.00000","uM","1","",8.809703,18.73625,0.295427,250.674478,2.450933,224.083478,87,67,739,55.156794,0.63539,90.131053,122.699425,0.256379,130.159845,0.856222,0.025981
"20160413","MW1125-4","A1","Trichlorfon","30.00000","uM","1","",4.481715,17.817545,0.307271,529.951981,2.381731,375.458692,76,62.5,362.5,81.903582,1.157818,173.008183,493.055104,0.315943,190.631933,1.483544,0.019643
"20160413","MW1125-5","A2","Trichlorfon","30.00000","uM","1","",10.40098,26.124232,0.581757,414.269573,4.25351,236.310688,99,78.5,579,72.098921,1.299093,42.293452,331.892894,0.550552,180.990062,0.62597,0.018993
"20160413","MW1125-3","A8","Trichlorfon","30.00000","uM","1","",6.422575,14.801538,0.321593,284.815577,2.231442,275.715635,74,47,395.5,63.990008,0.574397,76.82419,386.081507,0.125933,176.089084,0.760753,0.012562
"20160330","MW1117-23","E1","Z-tetrachlorvinphos","30.00000","uM","1","",18.851369,28.75875,0.279757,570.761781,11.057417,227.771271,116,111,430.5,119.88763,2.354257,84.69865,251.939568,0.645777,591.461617,2.48959,0.137535
"20160330","MW1117-24","E2","Z-tetrachlorvinphos","30.00000","uM","1","",16.219463,25.55625,0.278304,546.510217,5.096213,287.116958,121,109,422,120.615706,1.960426,117.835048,262.206284,0.483871,677.000975,3.037759,0.140917
"20160330","MW1117-22","E8","Z-tetrachlorvinphos","30.00000","uM","1","",13.208523,19.987917,0.213741,564.960691,4.318293,308.799011,118.5,111.5,252,127.524063,2.454408,114.166266,362.645152,0.612329,775.61039,2.760602,0.112551
"20151209","MW1056-29","E1","Z-Tetrachlorvinphos","30.00000","uM","1","",19.366629,40.13625,0.368881,543.671262,7.455424,165.956004,109.5,99.5,859,98.741832,1.544069,131.169071,168.38369,0.612529,411.680245,2.154047,0.123103
"20151209","MW1056-36","E2","Z-Tetrachlorvinphos","30.00000","uM","1","",11.745033,35.75625,0.351817,580.854829,2.965731,169.259462,111,99,764.5,106.316802,1.218791,183.324025,216.75464,0.415623,415.592278,2.608561,0.10087
"20151209","MW1056-28","E8","Z-Tetrachlorvinphos","30.00000","uM","1","",16.50791,33.756429,0.237907,419.558711,5.642387,100.51372,82.5,75.5,762,63.691689,1.183873,97.379735,70.747297,0.525419,207.023709,1.437682,0.06304
