"date","Plate.SN","well","treatment","dose","units","wllq","wllq_notes","meanfiringrate_auc","burst.per.min_auc","mean.isis_auc","per.spikes.in.burst_auc","mean.dur_auc","mean.IBIs_auc","nAE_auc","nABE_auc","ns.n_auc","ns.peak.m_auc","ns.durn.m_auc","ns.percent.of.spikes.in.ns_auc","ns.mean.insis_auc","ns.durn.sd_auc","ns.mean.spikes.in.ns_auc","r_auc","mi_auc"
"20191113","MW70-2602","D2","100","0.00000","uM","1","",2.249757,2.425714,0.127629,144.565864,2.453045,270.001409,39.5,19,26,55.333333,1.041029,55.590343,598.6,0.324223,294,1.105407,0.005571
"20191113","MW70-2520","E2","100","0.00000","uM","1","",9.401038,9.936875,0.328188,329.836714,7.268969,330.523496,76,63,121,83.591525,1.584579,41.016081,659.207004,0.750213,503.45838,1.154915,0.043451
"20191113","MW70-2601","F2","100","0.00000","uM","1","",4.702679,9.035,0.233473,422.888036,2.930679,326.801214,42.5,40.5,59.5,43.910714,1.029173,40.7884,389.886111,0.255124,167.107143,0.796531,0.012066
"20190807","MW69-3803","D2","11","0.00000","uM","1","",3.630062,4.3875,0.359077,161.48175,3.16875,196.8,30,9.5,11,51.875,0.759505,11.869099,1325.2,0.20533,183.375,0.341942,0.000899
"20190807","MW69-3715","E2","11","0.00000","uM","1","",8.527378,6.522143,0.207422,216.123125,5.823,170.243125,40.5,17,22,46.625,0.823077,9.676092,591.061905,0.161806,198.375,0.317516,0.003674
"20190807","MW69-3802","F2","11","0.00000","uM","1","",7.560462,6.096875,0.217304,242.550575,47.273075,153.737075,55,32.5,29.5,35.25,0.963115,8.730079,74.205882,0.127431,141.583333,0.280375,0.008314
"20190807","MW69-3802","D2","12","0.00000","uM","1","",2.546029,1.216538,0.078047,73.2735,1.092,69.6795,34.5,6,6,20.625,0.585268,14.840015,266.9,0.147116,201.75,0.317008,0.002317
"20190807","MW69-3803","E2","12","0.00000","uM","1","",11.950694,20.47,0.786243,267.63625,13.74925,137.85,25.5,13.5,15.5,41.892857,0.62533,10.199042,1194.525,0.116273,195.607143,0.19128,0.002503
"20190807","MW69-3715","F2","12","0.00000","uM","1","",8.381784,19.71875,0.347144,206.793433,2.97145,262.272517,45,39.5,31.5,46.5,1.442163,13.104581,1081.3775,0.339018,227.010417,0.366709,0.011507
"20190918","MW70-2403","A2","13","0.00000","uM","1","",6.024137,8.549167,0.361644,288.4303,2.9262,183.2276,50.5,29,66.5,55.583333,0.966051,48.142655,402.070536,0.142572,315.416667,0.980941,0.031734
"20190918","MW70-2401","B2","13","0.00000","uM","1","",18.913746,9.699375,0.271914,297.4545,8.124089,455.240129,72.5,61,64,82.8125,1.630902,23.243784,715.4044,0.270554,548.125,0.87209,0.027148
"20190918","MW70-2402","C2","13","0.00000","uM","1","",4.013722,5.454107,0.192228,247.158393,2.760571,196.146393,47.5,26,27.5,57.25,0.938699,48.953054,595.058333,0.207236,394.1,0.671021,0.007211
"20190807","MW69-3804","A2","14","0.00000","uM","1","",3.534971,1.015714,0.049651,81.24875,0.75475,122.029375,28.5,18,18,23.375,0.391944,12.847771,115.95,0.073484,88.125,0.19902,0.001976
"20190807","MW69-3805","B2","14","0.00000","uM","1","",3.363347,9.625227,0.138815,315.7455,2.62,135.306,32.5,7,9,22.5,0.332401,11.002522,201,0.04639,87.25,0.213109,0.002323
"20190807","MW69-3806","C2","14","0.00000","uM","1","",3.067159,2.6925,0.097472,57.52275,1.251375,40.486875,24,6,11.5,44,0.761458,17.303535,205.515,0.064711,263.5,0.239572,0.003447
"20190807","MW69-3806","A2","15","0.00000","uM","1","",8.240172,14.933125,0.312745,325.489354,3.537333,201.492198,50,41,61.5,46,1.182706,17.314337,376.472857,0.195723,195.541667,0.49299,0.018888
"20190807","MW69-3804","B2","15","0.00000","uM","1","",9.552053,19.337333,0.517253,266.304275,15.54235,246.9294,51,29,21,60.5,1.366994,13.989697,966.978125,0.440494,301,0.332216,0.004904
"20190807","MW69-3805","C2","15","0.00000","uM","1","",2.465643,1.453125,0.192027,130.074125,2.041375,301.752125,55,8.5,11,64,0.936323,18.264361,1787.725,0.118235,348.375,0.361956,0.004278
"20190918","MW70-2402","A2","16","0.00000","uM","1","",13.204021,5.5575,0.531073,331.973938,87.667344,221.840531,59.5,31,58,56.714286,1.182348,26.057151,360.837821,0.135715,354.428571,0.989844,0.030905
"20190918","MW70-2403","B2","16","0.00000","uM","1","",3.866191,4.48125,0.19678,183.491125,3.00275,258.904719,44,29,39.5,57.5,0.763138,37.031932,536.777941,0.20938,386.916667,1.007653,0.015924
"20190918","MW70-2401","C2","16","0.00000","uM","1","",8.742841,12.074286,0.475015,440.0795,23.341196,144.652071,59,33,45,72.026316,1.440784,28.779427,1690.425,0.245823,479.105263,0.960729,0.019445
"20190918","MW70-2401","D2","17","0.00000","uM","1","",2.933785,2.654167,0.230444,154.797469,2.360813,212.91925,52.5,26,29,84.166667,1.828366,66.869922,1473.830208,0.304756,619,1.423376,0.019624
"20190918","MW70-2402","E2","17","0.00000","uM","1","",9.731787,15.220625,0.261686,203.501188,3.350375,87.082875,70.5,39,54.5,74.291667,1.758781,21.915676,775.682829,0.334842,482.558333,0.697348,0.019872
"20190918","MW70-2403","F2","17","0.00000","uM","1","",5.347192,4.615714,0.097628,270.963321,2.173231,279.960859,38.5,27,68.5,51.537815,0.925067,42.760965,380.924621,0.130764,292.989496,1.036612,0.021663
"20190807","MW69-3805","A2","18","0.00000","uM","1","",18.767101,4.527857,0.153254,255.261464,1.57625,289.494179,35.5,28.5,21,21.964286,0.497518,13.137795,100.834615,0.112978,149.892857,0.398833,0.007555
"20190807","MW69-3806","B2","18","0.00000","uM","1","",9.153476,5.467308,0.598494,125.33675,7.163,197.71025,48,11.5,9.5,49,1.061146,7.425467,1950.2625,0.226521,199.75,0.207149,0.000428
"20190807","MW69-3804","C2","18","0.00000","uM","1","",3.187478,1.336364,0.075751,51.7272,1.0782,98.5797,24,7.5,10,51.9,0.773586,15.228823,315.4875,0.040522,267.8,0.279284,0.002613
"20190918","MW70-2403","D2","19","0.00000","uM","1","",2.674773,2.160625,0.127484,308.8834,3.5726,294.6585,55,17.5,27,83,1.370976,62.080897,1120.90625,0.205035,548.428571,1.187813,0.015861
"20190918","MW70-2401","E2","19","0.00000","uM","1","",10.998769,13.62517,0.506034,307.853917,9.91475,194.418521,57.5,33.5,56.5,72.982143,1.46365,27.967788,522.349306,0.329869,423,0.691382,0.015872
"20190918","MW70-2402","F2","19","0.00000","uM","1","",12.960878,10.423692,0.287827,195.8702,9.53735,160.433812,61,42.5,50.5,57.347403,1.867629,13.532502,416.908333,0.22256,334.876623,0.456163,0.01958
"20190807","MW69-3804","D2","20","0.00000","uM","1","",2.104674,0.383864,0,0,0,0,26.5,0,5.5,47,0.776458,11.353425,479.85,0.038891,236,0.212561,0.000692
"20190807","MW69-3805","E2","20","0.00000","uM","1","",7.773723,9.406364,0.510011,161.8016,6.25115,52.34375,59.5,20,13.5,50.666667,1.555625,3.209099,748.975,0.252493,214.125,0.133781,0.002356
"20190807","MW69-3806","F2","20","0.00000","uM","1","",2.571113,2.9025,0.042995,114.828188,0.63375,68.633625,14.5,12,31.5,12.928571,0.302398,27.481949,63.18375,0.067287,43.5,0.440064,0.003967
"20190807","MW69-3806","D2","21","0.00000","uM","1","",5.411795,5.505341,0.351177,117.027125,3.582125,178.423625,51,16,12.5,55.15,1.356733,16.468387,1480.31875,0.249524,411.2,0.567816,0.005517
"20190807","MW69-3804","E2","21","0.00000","uM","1","",1.334454,1.2075,0.055933,27.573,0.87375,117.79425,22.5,3,12.5,44.75,0.703975,39.624465,1448.3375,0.065868,166.65,0.202181,0.001219
"20190807","MW69-3805","F2","21","0.00000","uM","1","",0.419167,1.17,0.026976,129.68625,0.474,104.13075,3,4.5,0,0,0,0,0,0,0,0.69521,0
"20190807","MW69-3805","D2","22","0.00000","uM","1","",3.011423,1.750714,0.138538,94.515,2.3075,155.985833,69,7.5,20,59.2,1.348922,25.382995,481.375,0.272083,322.1,1.237548,0.005
"20190807","MW69-3806","E2","22","0.00000","uM","1","",4.724449,2.07825,0.229131,123.042125,1.57975,202.083375,44.5,20.5,19.5,48.25,0.728504,13.909639,758.532143,0.082431,195.75,0.154573,0.002386
"20190807","MW69-3804","F2","22","0.00000","uM","1","",3.030813,3.172,0.175063,222.049583,2.224083,230.052437,30,19.5,28.5,16.973684,0.354375,21.561827,69.279167,0.039709,94.894737,0.466931,0.008034
"20190904","MW69-3813","A2","23","0.00000","uM","1","",6.056392,10.369,0.293277,551.821538,4.425594,473.092806,99,79,119.5,94.5,2.023782,93.365813,457.156818,0.2532,605.002083,2.381803,0.050815
"20190904","MW69-3814","B2","23","0.00000","uM","1","",5.187954,6.138409,0.165074,456.173357,3.926194,391.83129,76,54.5,71.5,82.833333,1.391573,101.697258,575.365278,0.22317,592.492754,2.07841,0.033529
"20190904","MW69-3816","C2","23","0.00000","uM","1","",6.41123,5.913,0.168107,432.472427,5.559708,350.620271,104,43,62,114.892857,2.834671,67.470757,986.913406,0.281329,930.526786,2.265252,0.049701
"20190904","MW69-3816","A2","24","0.00000","uM","1","",10.030168,17.1525,0.438211,545.070545,7.982892,394.897507,121,94.5,122.5,94.581818,2.779829,67.530956,525.695076,0.646052,786.47803,2.065469,0.060838
"20190904","MW69-3813","B2","24","0.00000","uM","1","",4.241956,4.414154,0.186867,359.995246,4.554154,450.026969,67.5,57,66,83.504444,1.451887,88.689526,812.58125,0.353496,579.786667,1.852765,0.028399
"20190904","MW69-3814","C2","24","0.00000","uM","1","",5.943505,6.9495,0.349118,549.827729,7.260708,548.075021,109,38,68,122.006667,2.701691,73.282095,1474.736458,1.019439,912.59,2.254571,0.045849
"20190904","MW69-3814","A2","25","0.00000","uM","1","",6.999618,22.572234,0.301583,548.265214,3.941058,306.989416,63.5,53,96,77.166667,1.30964,98.632083,499.986688,0.242993,417.166667,1.656863,0.031576
"20190904","MW69-3816","B2","25","0.00000","uM","1","",5.046372,5.957946,0.357358,597.171667,7.225312,520.487948,111,46,60,111,2.598876,67.669045,904.120833,0.231075,824.568841,2.525859,0.048709
"20190904","MW69-3813","C2","25","0.00000","uM","1","",5.50778,6.170875,0.152763,442.084781,3.048156,270.413906,101.5,46,68.5,86.944444,1.501651,73.304086,768.699542,0.337231,707.125,2.13432,0.03894
"20190904","MW69-3813","D2","26","0.00000","uM","1","",2.086428,3.74,0.104195,363.572675,2.675725,304.21215,62.5,57.5,57,80.78125,1.132958,126.090041,536.785,0.238786,474.25,1.938458,0.027442
"20190904","MW69-3814","E2","26","0.00000","uM","1","",6.430929,9.693571,0.526192,544.576859,6.3545,516.030571,99.5,78,73,90.5625,1.847958,79.867867,575.115266,0.395968,720.541667,1.767154,0.037092
"20190904","MW69-3816","F2","26","0.00000","uM","1","",7.559914,10.567159,0.295145,498.724583,5.65049,539.319427,93.5,75.5,112,90.607547,1.978013,63.036374,553.380288,0.350443,674.985744,1.938595,0.048469
"20190904","MW69-3816","D2","27","0.00000","uM","1","",4.480967,4.292692,0.303932,470.570312,5.149094,639.679344,105,41,35,95.181818,1.848566,66.253463,1092.2425,0.318701,818.772727,2.614479,0.039722
"20190904","MW69-3813","E2","27","0.00000","uM","1","",6.006233,8.26125,0.212815,645.232323,5.537208,685.621781,106,80,69,113.304348,2.22039,83.334023,630.094675,0.218625,1080.971014,2.483479,0.054151
"20190904","MW69-3814","F2","27","0.00000","uM","1","",8.241718,9.677875,0.275403,575.523885,6.534854,551.757938,106.5,82.5,101,91.120455,2.189863,55.204562,533.411305,0.4383,669.359091,2.005367,0.061723
"20190918","MW70-2402","D2","28","0.00000","uM","1","",4.830256,4.320625,0.367018,423.625844,18.424563,259.636375,68.5,31,40.5,82.714286,1.568722,45.574398,1649.01375,0.218783,777.857143,1.338553,0.025786
"20190918","MW70-2403","E2","28","0.00000","uM","1","",4.364785,5.134432,0.17535,186.122625,3.492219,268.130719,55.5,29,36.5,58.5,1.141076,33.906285,580.68375,0.267479,384.09375,0.69081,0.013272
"20190918","MW70-2401","F2","28","0.00000","uM","1","",8.095851,7.500625,0.29587,195.107531,4.985969,376.204,66,38.5,51,57.333333,1.270023,20.390787,415.36087,0.190316,365.791667,0.706125,0.027957
"20190904","MW69-3814","D2","29","0.00000","uM","1","",4.804248,5.2275,0.179678,512.793781,4.194771,406.536698,98,70,59,94.227273,1.886073,91.962242,710.575,0.345456,869.702652,2.136013,0.041077
"20190904","MW69-3816","E2","29","0.00000","uM","1","",7.814383,9.08575,0.246314,583.423927,5.603365,596.431104,114,79.5,68,92.75,1.820709,47.986159,680.350397,0.153662,757.35,2.061991,0.055561
"20190904","MW69-3813","F2","29","0.00000","uM","1","",4.962855,6.537589,0.214017,474.713616,4.946518,420.124031,80.5,63.5,84,87.835484,1.399454,95.25031,617.175,0.273637,625.029032,1.923995,0.037087
"20190807","MW69-3715","A2","3","0.00000","uM","1","",6.167703,4.945962,0.157535,269.086205,1.812936,240.43741,31.5,29.5,43.5,38.791667,1.133715,28.220264,511.958152,0.209525,181.791667,0.665128,0.014217
"20190807","MW69-3802","B2","3","0.00000","uM","1","",2.945407,1.886667,0.167584,187.79025,1.72975,305.5605,45,14.5,18.5,48.5,1.097321,11.565261,754.45625,0.156857,226.875,0.305852,0.001959
"20190807","MW69-3803","C2","3","0.00000","uM","1","",9.908397,31.689,0.506339,193.616,5.39,72.295,27,5,1.5,24,0.3875,3.619721,0,0,174,0.05719,0.000178
"20190710","MW69-0210","E2","3 Glufosinate-P Technical","0.00000","uM","1","",6.98004,6.157292,0.271112,371.916973,6.014826,334.158522,87,45.5,80,92.407895,1.932207,48.703234,719.073198,0.315766,668.72807,1.703327,0.048077
"20190710","MW69-0212","E2","3 Glufosinate-P Technical","0.00000","uM","1","",8.315946,10.398,0.423322,354.607783,6.67835,161.884083,60,39.5,31.5,80.451923,1.512266,23.685989,726.3375,0.220263,529.307692,0.630949,0.018191
"20190710","MW69-0213","E2","3 Glufosinate-P Technical","0.00000","uM","1","",7.473874,12.757083,0.312461,345.447413,4.637712,178.840601,79.5,52.5,63,88,1.952414,29.975484,1061.3375,0.497346,638.66129,0.926589,0.02829
"20190724","MW69-0220","E2","3 Glufosinate-P Technical","0.00000","uM","1","",7.63285,8.908,0.17841,469.955433,4.8947,281.4714,87,64,149,83.308525,1.511546,94.787576,356.464745,0.51163,555.330336,1.913543,0.056664
"20190724","MW69-3713","E2","3 Glufosinate-P Technical","0.00000","uM","1","",11.795061,20.227708,0.366123,530.634385,7.235521,379.246177,118.5,103.5,183.5,117.5,2.333561,59.8316,882.596787,0.474555,706.210714,2.013712,0.081012
"20190724","MW69-3714","E2","3 Glufosinate-P Technical","0.00000","uM","1","",8.564208,15.711875,0.199049,410.170156,4.484625,284.540938,87.5,72,187,81.287584,1.519962,62.918782,441.617411,0.542304,485.274899,1.635453,0.053744
"20190904","MW69-3817","A2","31","0.00000","uM","1","",6.277698,10.102159,0.173553,453.001091,3.768571,382.422213,88.5,88,112,90.741641,1.349182,66.088406,457.892029,0.233293,548.559132,1.821101,0.040306
"20190904","MW69-3818","B2","31","0.00000","uM","1","",4.777514,8.085,0.226215,238.41455,3.3985,218.917,14,12.5,37,33.928571,0.418853,24.62952,336.43125,0.071902,98.5,0.392009,0.003304
"20190904","MW69-3819","C2","31","0.00000","uM","1","",3.471923,4.650625,0.224309,435.49725,3.625268,354.915955,101.5,63,44,94.833333,1.614102,82.376671,686.403125,0.241618,797.944444,2.56789,0.032569
"20190904","MW69-3819","A2","33","0.00000","uM","1","",11.068792,12.477589,0.364277,494.439381,7.096762,497.141669,113.5,94,105,91.875,2.743005,49.226429,491.328027,0.834213,763.321429,1.875997,0.064706
"20190904","MW69-3817","B2","33","0.00000","uM","1","",9.193858,8.505,0.41852,488.594073,6.373688,603.095292,95.5,93,99.5,89.730769,1.526223,96.251624,496.775856,0.339546,705.173077,2.090553,0.046075
"20190904","MW69-3818","C2","33","0.00000","uM","1","",6.170852,5.233125,0.557772,544.074894,8.900044,628.148681,108.5,76.5,56.5,96,2.018309,51.748018,656.467222,0.338045,739.948718,2.595494,0.065306
"20190904","MW69-3818","A2","34","0.00000","uM","1","",7.299671,8.430143,0.214757,409.126321,4.376214,284.541143,86.5,64,105.5,84.51978,1.914206,78.432141,561.166616,0.207999,641.493407,1.662168,0.037769
"20190904","MW69-3819","B2","34","0.00000","uM","1","",9.015275,13.630182,0.273926,617.25315,6.388183,442.993833,117.5,103.5,95.5,112.036859,3.372088,77.189025,785.411667,0.79241,925.352564,2.253091,0.05779
"20190904","MW69-3817","C2","34","0.00000","uM","1","",6.485482,8.048036,0.215457,503.895567,4.682603,247.760848,102,45.5,82.5,89.924797,1.997065,55.776993,964.3375,0.906472,605.827236,2.26904,0.049604
"20190904","MW69-3817","D2","35","0.00000","uM","1","",1.965344,2.754545,0.103553,362.91205,2.5884,377.5158,48,17.5,46,70.273504,1.07867,148.721098,823.35,0.229521,350.282051,2.073804,0.018364
"20190904","MW69-3818","E2","35","0.00000","uM","1","",3.950534,5.349286,0.0841,301.372687,2.893187,230.50625,99.5,29,81.5,93.184211,1.617849,98.754071,719.66848,0.235773,787.337719,2.318538,0.035634
"20190904","MW69-3819","F2","35","0.00000","uM","1","",14.679436,25.758214,0.435387,496.886247,7.240111,348.989896,113.5,92,124,112.19,4.084253,44.827652,877.267177,1.297715,929.709762,1.558159,0.062001
"20190918","MW70-2404","A2","36","0.00000","uM","1","",9.679943,10.754125,0.505541,265.600094,7.332848,185.224277,69,43.5,46,61.142857,1.592693,21.778354,367.5625,0.728861,441.289474,0.739529,0.028971
"20190918","MW70-2405","B2","36","0.00000","uM","1","",8.751899,18.544375,0.374523,265.41665,4.419383,187.838117,56,39.5,61,74.585714,1.25726,32.895645,1026.558333,0.313118,441.920952,0.75779,0.018872
"20190918","MW70-2406","C2","36","0.00000","uM","1","",12.678591,17.12,0.78676,401.01101,8.382656,362.929688,73.5,45.5,64,81.551724,1.518229,48.92646,886.216369,0.239638,507.482759,1.109116,0.02614
"20190918","MW70-2406","A2","37","0.00000","uM","1","",7.995741,11.086227,0.19977,229.888219,3.436031,139.106,61.5,34,63,76.774194,1.622537,24.615482,1428.325,0.639369,417.258065,0.669984,0.023442
"20190918","MW70-2404","B2","37","0.00000","uM","1","",7.894607,11.937273,0.137944,295.930355,3.371218,244.501391,62.5,50,80,74.911458,1.59978,45.10754,689.175853,0.297154,509.630208,1.140853,0.029928
"20190918","MW70-2405","C2","37","0.00000","uM","1","",5.198047,4.506875,0.174896,302.067625,2.986275,437.0385,60,34.5,50,84.119048,1.338882,59.253185,1233.98125,0.14954,631.642857,1.18672,0.024582
"20190904","MW69-3819","D2","38","0.00000","uM","1","",7.323899,10.5925,0.429131,564.454167,6.403604,466.803312,111.5,60,58.5,93.18,1.716298,70.523527,704.278125,0.286331,847.346667,2.502395,0.043066
"20190904","MW69-3817","E2","38","0.00000","uM","1","",4.676284,7.489018,0.352863,535.002897,5.367237,521.025125,91,66,92,88.857895,1.470826,94.568348,558.55518,0.518516,613.944737,1.983426,0.038419
"20190904","MW69-3818","F2","38","0.00000","uM","1","",6.697381,9.007143,0.254558,627.104131,5.20725,597.925667,85,85,99,84.858974,1.84045,92.690134,472.838158,0.399231,627.175214,2.42862,0.044295
"20190710","MW69-0210","F2","4 Glufosinate-P Technical","0.00000","uM","1","",12.104493,20.600625,0.416329,487.18451,6.725052,321.619604,85,45,69,86.47619,2.128598,38.164592,707.239444,0.337796,599.72619,1.095423,0.03339
"20190710","MW69-0212","F2","4 Glufosinate-P Technical","0.00000","uM","1","",13.667372,18.426058,0.367272,301.412177,10.208425,231.878423,92.5,70.5,102,88.398176,3.181422,29.216718,589.579529,0.521855,577.042553,0.827758,0.036604
"20190710","MW69-0213","F2","4 Glufosinate-P Technical","0.00000","uM","1","",5.473549,7.17381,0.252586,211.413064,4.768846,147.319615,47.5,27,45.5,58.113636,1.036752,24.331429,483.519643,0.206802,267.795455,0.534163,0.010338
"20190724","MW69-0220","F2","4 Glufosinate-P Technical","0.00000","uM","1","",13.696221,20.685625,0.340632,489.079187,5.625094,524.638969,111,98.5,533,73.32779,1.402062,67.533115,274.304624,0.529428,426.506733,1.87745,0.092042
"20190724","MW69-3713","F2","4 Glufosinate-P Technical","0.00000","uM","1","",12.504163,15.968375,0.226978,371.288869,5.800475,213.171388,96.5,74,318.5,82.82504,1.659788,52.59179,386.167383,0.514841,530.224719,1.442632,0.074449
"20190724","MW69-3714","F2","4 Glufosinate-P Technical","0.00000","uM","1","",11.254484,20.718339,0.336339,514.013906,5.194005,311.911683,111.5,100,243,78.178516,1.524235,67.876043,236.216333,0.457202,469.29662,1.583965,0.066196
"20190918","MW70-2405","A2","40","0.00000","uM","1","",11.885329,19.010625,0.865341,335.379813,8.308469,216.932,64.5,38.5,54,63.583333,1.27225,28.707663,403.222,0.156659,505.871795,0.959054,0.037937
"20190918","MW70-2406","B2","40","0.00000","uM","1","",4.038001,5.212154,0.125546,230.0066,2.3013,288.2939,59,35,65.5,61.814732,1.116694,51.753707,392.486425,0.38095,451.734375,0.989336,0.021368
"20190918","MW70-2404","C2","40","0.00000","uM","1","",2.560384,2.359773,0.125435,249.013019,3.137058,291.916846,59.5,24.5,32.5,82.458333,1.380031,68.895108,1264.115833,0.318551,551.503788,1.36216,0.016985
"20190918","MW70-2404","D2","44","0.00000","uM","1","",1.728499,1.974,0.051412,106.671857,1.087286,112.870286,47,10.5,26,76.9375,1.38901,114.301147,2254.775,0.187388,525.3125,1.716946,0.007572
"20190918","MW70-2405","E2","44","0.00000","uM","1","",9.041578,19.078636,0.582172,338.692198,7.676635,122.26826,67.5,41,52.5,58.793333,1.14194,23.64818,398.753125,0.195708,453.946667,0.568903,0.019973
"20190918","MW70-2406","F2","44","0.00000","uM","1","",7.606153,9.4155,0.199775,238.360321,2.488286,89.494036,49,26,56,57.448276,1.067352,42.118239,554.425,0.127314,450.034483,0.867728,0.024881
"20190918","MW70-2406","D2","46","0.00000","uM","1","",3.782895,4.340529,0.184463,175.150937,2.233719,131.923063,62.5,26,40,78.71875,1.492098,43.944658,1020.85,0.177748,502.927083,0.981214,0.015551
"20190918","MW70-2404","E2","46","0.00000","uM","1","",4.780056,9.087857,0.189356,266.817893,3.188536,79.922893,50,23,51.5,54.535714,0.956745,65.399511,337.131429,0.181269,311.491071,1.276666,0.01955
"20190918","MW70-2405","F2","46","0.00000","uM","1","",19.721407,29.401875,0.47127,308.546885,30.638229,176.407656,46,33.5,55,47.442857,1.037724,17.283277,362.039583,0.16589,228.668571,0.422955,0.011145
"20190918","MW70-2405","D2","47","0.00000","uM","1","",3.802082,4.7,0.314043,326.627094,4.58375,409.730125,70,38,27.5,89.833333,1.513084,42.995736,1872.165625,0.193979,662,1.107733,0.013564
"20190918","MW70-2406","E2","47","0.00000","uM","1","",8.606376,9.120923,0.711457,152.9554,5.62395,363.18825,59.5,30,41.5,58.59375,1.191374,31.798488,442.078333,0.293392,415.919643,0.809077,0.015315
"20190918","MW70-2404","F2","47","0.00000","uM","1","",11.368179,6.975625,0.268547,230.972625,19.329687,172.284625,67.5,34,57,63.571429,1.284635,19.476335,433.672222,0.215047,405.339286,0.734749,0.026549
"20191016","MW70-2413","A2","49","0.00000","uM","1","",8.16861,5.820667,0.366867,206.55375,8.0738,273.7352,51,29.5,41.5,55.732143,1.574331,21.572081,612.807083,0.218354,383.5,0.895158,0.019288
"20191016","MW70-2414","B2","49","0.00000","uM","1","",8.689368,11.279835,0.327481,271.252893,4.626821,208.180762,64,38,38,59.176471,2.015438,30.347842,522.20625,0.465536,657.323529,1.156714,0.042096
"20191016","MW70-2415","C2","49","0.00000","uM","1","",2.750612,2.659038,0.121758,206.702269,1.855981,315.537808,46,24.5,29,50.409091,1.072418,60.755554,523.80625,0.24236,318.318182,1.200738,0.011425
"20190807","MW69-3803","A2","5","0.00000","uM","1","",2.360061,3.705,0.043622,114.64825,0.695125,45.133375,25,18,30,21.525,0.37532,22.12937,51.675,0.076265,122.475,0.420173,0.006684
"20190807","MW69-3715","B2","5","0.00000","uM","1","",1.744397,1.654821,0.036106,110.6735,0.92,110.8808,41.5,22.5,24,51.363636,1.042759,27.585705,609.1775,0.123381,218.681818,0.498091,0.007594
"20190807","MW69-3802","C2","5","0.00000","uM","1","",4.169709,3.866786,0.29638,192.8495,2.41875,86.0088,53.5,12.5,5.5,61.5,1.1375,7.644909,642.525,0.044194,455.75,0.199376,0.001415
"20191016","MW70-2415","A2","50","0.00000","uM","1","",10.557621,16.182321,0.802086,296.867661,5.811875,432.656464,73,40,23,50.25,1.538384,6.534304,628.965909,0.17051,219.875,0.331536,0.010567
"20191016","MW70-2413","B2","50","0.00000","uM","1","",8.674097,6.206727,0.413686,205.5425,12.8105,273.1981,58,37,54,55.211538,1.878743,24.805108,413.179,0.492038,437.076923,0.820748,0.027903
"20191016","MW70-2414","C2","50","0.00000","uM","1","",6.306435,5.555625,0.342487,375.233719,7.319531,389.715719,76,36,51.5,59.096154,1.63399,29.832223,535.293,0.340738,551.173077,1.163794,0.03052
"20191016","MW70-2414","A2","52","0.00000","uM","1","",11.163652,8.129075,0.281255,351.849309,9.626613,277.848304,68,57.5,85,77.540528,2.169463,45.306439,533.080952,0.396087,539.631885,1.084055,0.036592
"20191016","MW70-2415","B2","52","0.00000","uM","1","",3.549589,3.080714,0.110944,260.924286,2.803357,225.894143,44.5,27.5,25.5,52.541667,1.211319,35.728019,773.1,0.297807,390.791667,0.818612,0.015772
"20191016","MW70-2413","C2","52","0.00000","uM","1","",6.780081,11.363571,0.247542,423.422857,5.045429,315.819732,56.5,35,23.5,50.458333,2.342731,17.153979,729.390625,0.509842,382.791667,1.025296,0.024265
"20191016","MW70-2413","D2","54","0.00000","uM","1","",2.327827,3.18825,0.158025,314.31665,6.01915,218.1054,39,20,39.5,45.75,1.343678,54.57706,510.65,0.315803,254.333333,1.175953,0.017996
"20191016","MW70-2414","E2","54","0.00000","uM","1","",5.288278,5.215385,0.218132,176.901,4.008625,158.56475,34.5,23,24,52.772727,1.597269,24.662415,777.6075,0.204552,460.30303,0.84142,0.018527
"20191016","MW70-2415","F2","54","0.00000","uM","1","",17.247336,27.218769,0.585721,352.182231,17.362308,136.1075,42,34,50.5,40.972222,1.261882,12.27383,423.980449,0.137037,177.513889,0.357375,0.01387
"20191016","MW70-2415","D2","56","0.00000","uM","1","",4.691086,4.357143,0.112924,313.284393,3.380357,216.038643,47.5,26,24.5,53.846154,1.521975,22.604942,951.43125,0.242093,445.480769,1.190826,0.035778
"20191016","MW70-2413","E2","56","0.00000","uM","1","",6.067827,6.79625,0.275582,205.589813,4.127906,404.172469,52.5,31,43,58.568182,1.519589,26.429087,638.115476,0.313159,410,0.649671,0.015465
"20191016","MW70-2414","F2","56","0.00000","uM","1","",12.477347,5.713,0.288927,231.72515,26.39355,132.51155,31,20,22.5,17.2,0.540423,11.476626,90.857143,0.073562,92.8,0.415968,0.007679
"20191016","MW70-2414","D2","58","0.00000","uM","1","",5.024111,2.089286,0.203582,312.666036,20.05706,313.664071,50,28.5,25,58.35,1.319672,31.369876,583.525,0.163015,414.2,1.276618,0.019949
"20191016","MW70-2415","E2","58","0.00000","uM","1","",15.144516,15.071,0.582165,284.766,9.8013,155.454867,51,32,45.5,55.886364,1.199245,21.021317,581.483929,0.253354,351.318182,0.522418,0.019688
"20191016","MW70-2413","F2","58","0.00000","uM","1","",1.239542,2.4225,0.043215,125.859682,0.758182,68.193545,25.5,16.5,35.5,41.029412,0.848774,57.596806,529.044271,0.271994,135.352941,0.974264,0.007303
