date,Plate.SN,DIV,well,trt,dose,units,meanfiringrate,burst.per.min,mean.isis,per.spikes.in.burst,mean.dur,mean.IBIs,nAE,nABE,ns.n,ns.peak.m,ns.durn.m,ns.percent.of.spikes.in.ns,ns.mean.insis,ns.durn.sd,ns.mean.spikes.in.ns,r,cv.time,cv.network,file.name
20140205,MW1007-26,7,C5,Domoic Acid,0.01,uM,0.858655022,2.58375,0.043996793,69.7192,0.412533333,42.72626667,16,15,21,15.42857143,0.182903393,10.31243328,48.9875,0.03922999,69,0.24789601,0.382617992,1.042321537,ON_20140205_MW1007-26_DIV07_001.h5
20140205,MW1007-26,7,C6,Domoic Acid,0.03,uM,1.279326753,2.571428571,0.055889954,45.10191667,0.628083333,36.04625,14,12,22,14.13636364,0.183737374,4.878710588,46.78095238,0.045509089,40.86363636,0.088206371,0.441667725,0.811496695,ON_20140205_MW1007-26_DIV07_001.h5
20140205,MW1007-26,7,C7,Domoic Acid,0.1,uM,0.815857731,1.545,0.047227212,49.8974,0.4019,54.5546,12,10,20,12.2,0.179967293,5.751994484,51.92105263,0.032120813,29.2,0.087729586,0.670132321,1.316481326,ON_20140205_MW1007-26_DIV07_001.h5
20140205,MW1007-26,7,C8,Domoic Acid,0,uM,0.789958779,1.568571429,0.054379366,52.49025,0.6595,41.88225,14,12,25,12.68,0.203687302,6.632115249,40.075,0.061435779,30.2,0.100108366,0.3906471,1.239086949,ON_20140205_MW1007-26_DIV07_001.h5
20140205,MW1007-26,7,D1,Loperamide,0,uM,0.886174841,1.415,0.068253873,30.06033333,0.697555556,53.15055556,12,9,15,14.26666667,0.170023449,4.403139944,66.51785714,0.030612535,32.53333333,0.09568567,0.521463867,0.968888741,ON_20140205_MW1007-26_DIV07_001.h5
20140205,MW1007-26,7,D2,Loperamide,0.1,uM,0.865246159,1.684285714,0.044369318,61.63876923,0.594076923,36.97676923,14,13,28,13.14285714,0.20799674,10.63026897,36.41481481,0.04980188,47.28571429,0.147951329,0.459486499,0.956918436,ON_20140205_MW1007-26_DIV07_001.h5
20140205,MW1007-26,7,D3,Loperamide,0.3,uM,0.328666432,1.29,0.052473268,57.2485,0.3209,42.9799,14,10,20,11.3,0.232873106,5.376344086,51.98684211,0.05157744,13,0.081795961,0.56391804,0.547077758,ON_20140205_MW1007-26_DIV07_001.h5
20140205,MW1007-26,7,D4,Loperamide,1,uM,0.102990529,0.3,0.017482034,63.063,0.094,61.622,3,1,5,7.6,0.082130952,10.19677996,223.4625,0.018224418,11.4,0.08491746,1.272595716,1.051733784,ON_20140205_MW1007-26_DIV07_001.h5
20140205,MW1007-26,7,D5,Loperamide,3,uM,0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,0,ON_20140205_MW1007-26_DIV07_001.h5
20140205,MW1007-26,7,D6,Loperamide,10,uM,0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,0,ON_20140205_MW1007-26_DIV07_001.h5
20140205,MW1007-26,7,D7,Loperamide,30,uM,0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,0,ON_20140205_MW1007-26_DIV07_001.h5
20140205,MW1007-26,7,D8,Loperamide,0,uM,1.189555658,1.952307692,0.080741435,46.7168,0.7651,32.8523,13,10,15,10.66666667,0.190027778,1.804804427,65.57142857,0.043250684,19.13333333,0.027326347,0.509837205,1.155823989,ON_20140205_MW1007-26_DIV07_001.h5
20140205,MW1007-26,7,E1,Mevastatin,0,uM,1.492645655,3.376,0.071198112,58.98871429,0.9515,34.64878571,15,14,22,13.22727273,0.262885552,3.04061423,44.54761905,0.079912105,31.68181818,0.084985271,0.457270575,1.16245618,ON_20140205_MW1007-26_DIV07_001.h5
20140205,MW1007-26,7,E2,Mevastatin,0.1,uM,2.721883253,2.856,0.04922723,63.4754,3.283666667,40.64486667,15,15,15,15.73333333,0.450260582,3.592270162,67.30357143,0.021619768,100.1333333,0.165295911,0.399468208,1.03179948,ON_20140205_MW1007-26_DIV07_001.h5
20140205,MW1007-26,7,E3,Mevastatin,0.3,uM,2.803819389,3.772,0.070931675,67.34671429,3.217714286,32.794,15,14,17,14.29411765,0.486102941,0.874811463,59.3125,0.063269215,22.17647059,0.059428297,0.280751106,1.35808929,ON_20140205_MW1007-26_DIV07_001.h5
