"date","Plate.SN","well","DIV","treatment","dose","units","file.name","meanfiringrate","burst.per.min","mean.isis","per.spikes.in.burst","mean.dur","mean.IBIs","nAE","nABE","ns.n","ns.peak.m","ns.durn.m","ns.percent.of.spikes.in.ns","ns.mean.insis","ns.durn.sd","ns.mean.spikes.in.ns","r","mi","wllq","wllq_notes"
"20210303","MW75-5813","B8",12,"3360 A07","30.00000","uM","NFA_20210303_MW75-5813_12_00(000).h5",0.745263565226525,1.552,0.0222911954756052,69.4370666666667,0.311866666666667,48.6658666666667,15,15,17,14.7647058823529,0.203049719887955,20.4991087344029,46.91875,0.0304536611164979,121.764705882353,0.288793384166044,0.00702117402642428,1,""
"20210303","MW75-5813","B8",5,"3360 A07","30.00000","uM","NFA_20210303_MW75-5813_05_00(000).h5",0.151158057444685,0,NA,0,NA,NA,1,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20210303","MW75-5813","B8",7,"3360 A07","30.00000","uM","NFA_20210303_MW75-5813_07_00(000).h5",0.528258851713575,0.865714285714286,0.038105225412999,46.9365,0.296,35.363,7,2,4,9.75,0.158571428571429,3.68167657887284,265.916666666667,0.0414655292641728,32.5,0.0132007440001767,0.000173241916859808,1,""
"20210303","MW75-5813","B8",9,"3360 A07","30.00000","uM","NFA_20210303_MW75-5813_09_00(000).h5",0.592326812609744,0.790909090909091,0.0231984124722104,60.6670909090909,0.491363636363636,84.6778181818182,11,12,9,14.6666666666667,0.187098765432099,15.6666118691435,98.51875,0.0310360301591297,105.888888888889,0.217775041135792,0.0031507867529144,1,""
"20210303","MW75-5813","C1",12,"3360 A11","0.03000","uM","NFA_20210303_MW75-5813_12_00(000).h5",0.800004622248928,1.91142857142857,0.0282045973066302,68.181875,0.572625,43.485375,14,8,41,7.34146341463415,0.1279643561046,16.1315737640339,20.5675,0.0974408397491186,39.9512195121951,0.249692309983564,0.00556815402508089,1,""
"20210303","MW75-5813","C1",5,"3360 A11","0.03000","uM","NFA_20210303_MW75-5813_05_00(000).h5",0.592545142464691,0.8325,0.0289401488833752,42.994,0.128,9.731,8,1,0,NA,NA,0,NA,NA,NA,0.00119899584998421,7.99289616477128e-06,1,""
"20210303","MW75-5813","C1",7,"3360 A11","0.03000","uM","NFA_20210303_MW75-5813_07_00(000).h5",0.960715951992316,1.78363636363636,0.0648188587903866,34.8446666666667,0.378666666666667,24.0398333333333,11,6,2,14,0.282575757575758,1.75365344467641,562.9,0.140349982326421,84,0.0226993820050919,0.000357636160461978,1,""
"20210303","MW75-5813","C1",9,"3360 A11","0.03000","uM","NFA_20210303_MW75-5813_09_00(000).h5",1.07460967002162,2.12571428571429,0.0281921433654796,75.5244615384615,0.591384615384615,49.6222307692308,14,13,39,8.51282051282051,0.133289326414326,11.6037943966468,22.6118421052632,0.103545451184798,40.4615384615385,0.227193438370599,0.00610702847714613,1,""
"20210303","MW75-5813","C2",12,"3360 A11","0.00000","uM","NFA_20210303_MW75-5813_12_00(000).h5",0.529233827026214,0.715384615384615,0.0255462621954347,55.241,0.893,41.28625,13,4,20,8.15,0.117660714285714,11.9093231162197,38.6710526315789,0.0848822663587674,37.3,0.274730481402863,0.00436983326818511,1,""
"20210303","MW75-5813","C2",5,"3360 A11","0.00000","uM","NFA_20210303_MW75-5813_05_00(000).h5",0.23229436769073,0,NA,0,NA,NA,2,0,0,NA,NA,0,NA,NA,NA,-0.00230384065409471,0,1,""
"20210303","MW75-5813","C2",7,"3360 A11","0.00000","uM","NFA_20210303_MW75-5813_07_00(000).h5",0.345400018428107,0.497142857142857,0.0483410150355546,24.9195,0.3165,47.558,7,2,2,15,0.160119047619047,6.32137030995106,243.75,0.0210448446781713,77.5,0.0659794778768584,0.000341911622839176,1,""
"20210303","MW75-5813","C2",9,"3360 A11","0.00000","uM","NFA_20210303_MW75-5813_09_00(000).h5",0.49397123974997,0.972857142857143,0.0168459860508692,82.943,0.416714285714286,93.076,14,14,12,12.4166666666667,0.230717592592592,21.0108073744437,77.0227272727273,0.125421886718292,110.166666666667,0.395665212045802,0.00609590103398138,1,""
"20210303","MW75-5813","C3",12,"3360 A11","0.10000","uM","NFA_20210303_MW75-5813_12_00(000).h5",0.388463782918951,0.673846153846154,0.0443803400299389,73.2221666666667,0.984666666666667,48.8443333333333,13,6,32,9.15625,0.123208451704545,23.2767876315224,25.7161290322581,0.10544371880684,33.875,0.318940516150181,0.00369290450340553,1,""
"20210303","MW75-5813","C3",5,"3360 A11","0.10000","uM","NFA_20210303_MW75-5813_05_00(000).h5",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20210303","MW75-5813","C3",7,"3360 A11","0.10000","uM","NFA_20210303_MW75-5813_07_00(000).h5",0.095000878230341,0.03,NA,0,NA,NA,2,0,1,15,0.16,20.4724409448819,NA,NA,104,0.0118772574188163,0,1,""
"20210303","MW75-5813","C3",9,"3360 A11","0.10000","uM","NFA_20210303_MW75-5813_09_00(000).h5",0.391113475174783,0.638571428571429,0.0149334164921896,82.9158571428571,0.416214285714286,96.2576428571429,14,14,9,15.2222222222222,0.254325396825397,28.2939527432919,98.85625,0.0729984478215375,157,0.438072179661869,0.00689324383827744,1,""
"20210303","MW75-5813","C4",12,"3360 A11","0.30000","uM","NFA_20210303_MW75-5813_12_00(000).h5",0.714369206831608,1.27714285714286,0.0295850037771458,65.9378888888889,0.716888888888889,67.7107777777778,14,9,7,16,0.240286281179138,14.4551845342706,122.583333333333,0.019543175550582,188,0.29454110726516,0.00543865280754576,1,""
"20210303","MW75-5813","C4",5,"3360 A11","0.30000","uM","NFA_20210303_MW75-5813_05_00(000).h5",0.414943687103058,0,NA,0,NA,NA,3,0,0,NA,NA,0,NA,NA,NA,0.0016436440826364,0,1,""
"20210303","MW75-5813","C4",7,"3360 A11","0.30000","uM","NFA_20210303_MW75-5813_07_00(000).h5",0.295002727136322,0.285,0.0415075238095244,34.1285,0.2905,73.6195,8,2,2,15.5,0.1875,8.40958605664488,570.65,0.0648181216087672,96.5,0.111553898190024,0.000141785644362631,1,""
"20210303","MW75-5813","C4",9,"3360 A11","0.30000","uM","NFA_20210303_MW75-5813_09_00(000).h5",0.468812357519774,0.895714285714286,0.0205089278336078,83.0765,0.525,75.83,14,10,13,13,0.186694902319902,18.0429674387378,57.5916666666667,0.104192483246253,82.6923076923077,0.377807361359187,0.00582547756766495,1,""
"20210303","MW75-5813","C5",12,"3360 A11","1.00000","uM","NFA_20210303_MW75-5813_12_00(000).h5",0.705901514439519,1.04769230769231,0.0328935276750584,58.5381666666667,0.751666666666667,35.0968333333333,13,6,85,7.61176470588235,0.103929971988795,28.9803643245801,10.4238095238095,0.0989839238672894,28.8235294117647,0.271414111907203,0.00562277147871737,1,""
"20210303","MW75-5813","C5",5,"3360 A11","1.00000","uM","NFA_20210303_MW75-5813_05_00(000).h5",0.538685822364149,0,NA,0,NA,NA,3,0,0,NA,NA,0,NA,NA,NA,-0.000151625227615909,6.10767846603855e-07,1,""
"20210303","MW75-5813","C5",7,"3360 A11","1.00000","uM","NFA_20210303_MW75-5813_07_00(000).h5",0.285928569176699,0.51,0.0140321628498721,72.42,0.158,25.487,6,1,2,12.5,0.152857142857143,8.05330243337196,468.55,0.00202030508910468,69.5,0.073204119412977,5.63296010023806e-05,1,""
"20210303","MW75-5813","C5",9,"3360 A11","1.00000","uM","NFA_20210303_MW75-5813_09_00(000).h5",0.721909125444365,1.25571428571429,0.0257451181955966,74.4376666666667,0.537166666666667,49.6733333333333,14,6,12,11.5833333333333,0.191086309523809,9.84551784160139,77.1863636363637,0.103823541629341,75.4166666666667,0.295793502185837,0.00741040937585262,1,""
"20210303","MW75-5813","C6",12,"3360 A11","3.00000","uM","NFA_20210303_MW75-5813_12_00(000).h5",0.748152470806868,2.055,0.0346019823051155,78.308,0.841166666666667,33.8073333333333,12,6,15,10.6,0.154883597883598,12.1234386480529,54.4035714285714,0.0911222945538458,66,0.281529508530208,0.00418941946529327,1,""
"20210303","MW75-5813","C6",5,"3360 A11","3.00000","uM","NFA_20210303_MW75-5813_05_00(000).h5",0.222846989100437,0,NA,0,NA,NA,4,0,0,NA,NA,0,NA,NA,NA,-0.0013074639151427,0,1,""
"20210303","MW75-5813","C6",7,"3360 A11","3.00000","uM","NFA_20210303_MW75-5813_07_00(000).h5",0.296113848519133,0.41,0.069081604409062,44.361,0.397,47.956,6,2,2,13,0.123412698412699,5.73537762634867,291.25,0.00280597929042318,50.5,0.0394901150654513,0,1,""
"20210303","MW75-5813","C6",9,"3360 A11","3.00000","uM","NFA_20210303_MW75-5813_09_00(000).h5",0.319446375320313,0.475,0.0299756181533642,53.0863333333333,0.575666666666667,69.774,12,3,4,15.5,0.246875,16.0945413618458,181.05,0.0343617398666986,143,0.293775233785617,0.00210437218626502,1,""
"20210303","MW75-5813","C7",12,"3360 A11","10.00000","uM","NFA_20210303_MW75-5813_12_00(000).h5",0.900005200030045,1.45285714285714,0.014739422334887,79.3257857142857,0.365142857142857,38.4658571428571,14,14,45,10.4222222222222,0.136917295667296,21.060008760403,13.9352272727273,0.0941116486933565,53.4222222222222,0.418878228990065,0.0108019886954109,1,""
"20210303","MW75-5813","C7",5,"3360 A11","10.00000","uM","NFA_20210303_MW75-5813_05_00(000).h5",0.550911841716292,0.04,NA,0,NA,NA,3,0,0,NA,NA,0,NA,NA,NA,-0.00104303580200874,7.59038345093943e-08,1,""
"20210303","MW75-5813","C7",7,"3360 A11","10.00000","uM","NFA_20210303_MW75-5813_07_00(000).h5",0.932072108552318,0.342857142857143,0.0432574201838493,8.798,0.6725,87.5725,7,2,3,16,0.264814814814815,4.81695568400771,318.625,0.0637276548428507,100,0.130900467777745,0.000418543117221712,1,""
"20210303","MW75-5813","C7",9,"3360 A11","10.00000","uM","NFA_20210303_MW75-5813_09_00(000).h5",0.249684048883902,0.308571428571429,0.0215116546762584,42.5,0.544,78.663,14,1,4,16,0.289642857142857,21.3637785423835,245.4,0.0224605979005434,170.75,0.406057454120743,0.00163102221295403,1,""
"20210303","MW75-5813","C8",12,"3360 A11","30.00000","uM","NFA_20210303_MW75-5813_12_00(000).h5",0.876592366343196,1.96285714285714,0.0250577537968362,64.2992857142857,0.397714285714286,62.0169285714286,14,15,31,8.48387096774194,0.153254608294931,11.8789723390923,27.3466666666667,0.112529617738871,42.8064516129032,0.233243826465975,0.00643598389199174,1,""
"20210303","MW75-5813","C8",5,"3360 A11","30.00000","uM","NFA_20210303_MW75-5813_05_00(000).h5",0.356221745669277,0.015,NA,0,NA,NA,4,0,0,NA,NA,0,NA,NA,NA,-0.00235802822292797,5.1725427839544e-07,1,""
"20210303","MW75-5813","C8",7,"3360 A11","30.00000","uM","NFA_20210303_MW75-5813_07_00(000).h5",0.483831633248481,0.153333333333333,NA,0,NA,NA,9,0,3,14.3333333333333,0.180391414141414,5.44152744630072,386.875,0.0546648306134699,76,0.0417258843371353,1.29117195871165e-05,1,""
"20210303","MW75-5813","C8",9,"3360 A11","30.00000","uM","NFA_20210303_MW75-5813_09_00(000).h5",0.342993526196767,0.664615384615385,0.0511083765182187,49.547,0.425,19.981,13,2,3,16,0.288690476190476,11.181332036947,198.35,0.025719521071986,153.333333333333,0.222747448771695,0.0016509754525053,1,""
"20210303","MW75-5813","D1",12,"3360 B03","0.03000","uM","NFA_20210303_MW75-5813_12_00(000).h5",0.804745390380774,1.52,0.0117252641637082,94.071,0.327133333333333,47.955,15,15,32,11.4375,0.220806389790765,24.4103126714207,27.9629032258065,0.109966137184287,83.4375,0.496009430642682,0.0126895921582169,1,""
"20210303","MW75-5813","D1",5,"3360 B03","0.03000","uM","NFA_20210303_MW75-5813_05_00(000).h5",0.55995168632818,0.336,0.0816273170731724,6.481,0.418,116.39,5,1,0,NA,NA,0,NA,NA,NA,4.40297129993223e-05,3.23190456142745e-06,1,""
"20210303","MW75-5813","D1",7,"3360 B03","0.03000","uM","NFA_20210303_MW75-5813_07_00(000).h5",1.28690078557171,2.226,0.0476565985467616,49.53775,0.53475,35.1935,10,4,6,13.8333333333333,0.163253968253968,5.86544962812711,152.35,0.0540612352612693,115.666666666667,0.128261586206457,0.0011994600693414,1,""
"20210303","MW75-5813","D1",9,"3360 B03","0.03000","uM","NFA_20210303_MW75-5813_09_00(000).h5",0.595321058702526,1.23428571428571,0.015424067664139,81.4952307692308,0.323769230769231,59.9132307692308,14,13,21,11.5714285714286,0.212260015117158,18.3585029546947,37.8525,0.100403990526513,66.5714285714286,0.368116648928667,0.00676689692817308,1,""
"20210303","MW75-5813","D2",12,"3360 B03","0.00000","uM","NFA_20210303_MW75-5813_12_00(000).h5",0.321198437009773,0.66,0.0290747388714513,83.7145,0.70275,57.327125,13,8,13,10.5384615384615,0.21036594815441,15.2662124653041,59.6958333333333,0.171871803786749,46.5384615384615,0.34914727501498,0.00350119982707389,1,""
"20210303","MW75-5813","D2",5,"3360 B03","0.00000","uM","NFA_20210303_MW75-5813_05_00(000).h5",0.509417473005987,0.02,NA,0,NA,NA,3,0,0,NA,NA,0,NA,NA,NA,0.000730065604153816,1.50110503471801e-08,1,""
"20210303","MW75-5813","D2",7,"3360 B03","0.00000","uM","NFA_20210303_MW75-5813_07_00(000).h5",0.508004696221192,0.342,0.0448196780303033,16.9325,0.5,50.64,10,2,2,15.5,0.146923076923077,3.07853403141361,244.9,0.0137795167615835,73.5,0.0385311422837587,0.000267075643530225,1,""
"20210303","MW75-5813","D2",9,"3360 B03","0.00000","uM","NFA_20210303_MW75-5813_09_00(000).h5",0.442780454139634,0.964285714285714,0.0248330484623385,74.2501111111111,0.437666666666667,56.9126666666667,14,9,14,10.5,0.255359268707483,13.9596602972399,61.7307692307692,0.126898563932465,56.3571428571429,0.306067556595622,0.00357436841484495,1,""
"20210303","MW75-5813","D3",12,"3360 B03","0.10000","uM","NFA_20210303_MW75-5813_12_00(000).h5",0.548495232575629,1.07142857142857,0.0254019653797541,77.0346153846154,0.511538461538461,70.7546923076923,14,13,13,11.6153846153846,0.176114926739927,19.7640966628308,67.8833333333333,0.0902864475184015,105.692307692308,0.313744601256136,0.00597613018830474,1,""
"20210303","MW75-5813","D3",5,"3360 B03","0.10000","uM","NFA_20210303_MW75-5813_05_00(000).h5",0.615191064673775,0,NA,0,NA,NA,2,0,0,NA,NA,0,NA,NA,NA,-0.0024910744766515,3.17802943683443e-10,1,""
"20210303","MW75-5813","D3",7,"3360 B03","0.10000","uM","NFA_20210303_MW75-5813_07_00(000).h5",0.213613085845416,0.2925,0.0776948787878785,61.259,0.5555,83.4265,8,2,2,14,0.188541666666666,11.6942384483742,203.4,0.0397747564417433,102.5,0.142511114679669,0,1,""
"20210303","MW75-5813","D3",9,"3360 B03","0.10000","uM","NFA_20210303_MW75-5813_09_00(000).h5",0.218183136977668,0.332727272727273,0.0186446356431574,48.0086666666667,0.281333333333333,73.5573333333333,11,3,5,11.8,0.228833333333333,12.7897350993377,136.5625,0.0832642421918181,61.8,0.209215895933563,0.00133738282256412,1,""
"20210303","MW75-5813","D4",12,"3360 B03","0.30000","uM","NFA_20210303_MW75-5813_12_00(000).h5",0.341390861369421,0.31,0.0211260426929392,94.529,0.99,68.529,12,1,4,14.5,0.256274801587301,16.7063177372456,209.683333333333,0.0126262247796278,158,0.422413241713163,1.47638803238009e-05,1,""
"20210303","MW75-5813","D4",5,"3360 B03","0.30000","uM","NFA_20210303_MW75-5813_05_00(000).h5",0.144489319616243,0.015,NA,0,NA,NA,4,0,0,NA,NA,0,NA,NA,NA,-5.57287482597451e-05,0,1,""
"20210303","MW75-5813","D4",7,"3360 B03","0.30000","uM","NFA_20210303_MW75-5813_07_00(000).h5",0.455877230204744,0.42,0.0298123281412252,52.552,0.25,56.2725,7,2,1,13,0.22,3.08398950131234,NA,NA,94,0.0675688281333997,5.00280713281245e-05,1,""
"20210303","MW75-5813","D4",9,"3360 B03","0.30000","uM","NFA_20210303_MW75-5813_09_00(000).h5",0.188890030624185,0.225,0.0102661538461538,95.858,0.267,61.848,8,1,1,15,0.3175,9.53545232273839,NA,NA,156,0.397438546675917,0.000390162835024774,1,""
"20210303","MW75-5813","D5",12,"3360 B03","1.00000","uM","NFA_20210303_MW75-5813_12_00(000).h5",0.37151729805954,0.583636363636364,0.0152086597263709,74.2086666666667,0.461777777777778,109.526777777778,11,9,9,12.4444444444444,0.172574955908289,26.5344411685875,110.5875,0.0458269006039675,110,0.375385852724232,0.00493963026297235,1,""
"20210303","MW75-5813","D5",5,"3360 B03","1.00000","uM","NFA_20210303_MW75-5813_05_00(000).h5",1.16258329475839,0,NA,0,NA,NA,1,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20210303","MW75-5813","D5",7,"3360 B03","1.00000","uM","NFA_20210303_MW75-5813_07_00(000).h5",0.222502056907904,0.165,NA,0,NA,NA,4,0,2,10,0.163333333333333,11.6016427104723,358,0.00471404520791005,56.5,0.0859748720448199,0,1,""
"20210303","MW75-5813","D5",9,"3360 B03","1.00000","uM","NFA_20210303_MW75-5813_09_00(000).h5",0.20703828846847,0.313333333333333,0.0328040287769787,76.41,0.456,72.904,9,1,4,14.75,0.172202380952381,21.606648199446,180.25,0.0222303166947235,97.5,0.250770590289715,0,1,""
"20210303","MW75-5813","D6",12,"3360 B03","3.00000","uM","NFA_20210303_MW75-5813_12_00(000).h5",0.363458890108155,0.88,0.0280547964886365,79.332,0.558666666666667,54.1476666666667,9,6,13,9.23076923076923,0.188992673992674,18.2555123216602,50.9541666666667,0.0952608153130633,43.3076923076923,0.351257778812382,0.00446794099845748,1,""
"20210303","MW75-5813","D6",5,"3360 B03","3.00000","uM","NFA_20210303_MW75-5813_05_00(000).h5",0.230071455081249,0.06,NA,0,NA,NA,1,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20210303","MW75-5813","D6",7,"3360 B03","3.00000","uM","NFA_20210303_MW75-5813_07_00(000).h5",0.118149240372237,0.14,NA,0,NA,NA,3,0,3,8,0.123055555555555,17.9389312977099,230.45,0.0155083609468978,31.3333333333333,0.0269704859133007,0,1,""
"20210303","MW75-5813","D6",9,"3360 B03","3.00000","uM","NFA_20210303_MW75-5813_09_00(000).h5",0.300668484040615,0.6,0.0393673496024217,72.3266666666667,0.565,78.6066666666667,5,3,6,11.1666666666667,0.225079365079365,16.6470588235294,130.44,0.100742669271479,47.1666666666667,0.369856087070045,0,1,""
"20210303","MW75-5813","D7",12,"3360 B03","10.00000","uM","NFA_20210303_MW75-5813_12_00(000).h5",0.423177048197548,0.685714285714286,0.0309224440153214,59.52625,0.72825,49.2825,7,4,6,9.5,0.199861111111111,14.7690069116042,104,0.0396667250232996,67.6666666666667,0.253411660380554,0.00224919377372766,1,""
"20210303","MW75-5813","D7",5,"3360 B03","10.00000","uM","NFA_20210303_MW75-5813_05_00(000).h5",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20210303","MW75-5813","D7",7,"3360 B03","10.00000","uM","NFA_20210303_MW75-5813_07_00(000).h5",0.167038581215921,0.3,0.0434567832167829,91.515,0.777,92.924,3,1,3,7.66666666666667,0.134801587301587,7.68025078369906,270.775,0.0193269449528207,16.3333333333333,0.13738729433012,0,1,""
"20210303","MW75-5813","D7",9,"3360 B03","10.00000","uM","NFA_20210303_MW75-5813_09_00(000).h5",0.277335009669392,0.456,0.047377734939759,90.213,2.185,66.573,5,1,5,8.2,0.273,17.6972281449893,135.775,0.0583410709153985,49.8,0.380048544713185,0,1,""
"20210303","MW75-5813","D8",12,"3360 B03","30.00000","uM","NFA_20210303_MW75-5813_12_00(000).h5",1.11828928950983,2.52,0.0178579394730153,89.4258888888889,0.521666666666667,51.0841111111111,11,9,13,13,0.231346153846154,13.3843552549613,66.1375,0.061014796381639,115.692307692308,0.305057178831975,0.00854672769114869,1,""
"20210303","MW75-5813","D8",5,"3360 B03","30.00000","uM","NFA_20210303_MW75-5813_05_00(000).h5",0.308984852717813,0,NA,0,NA,NA,1,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20210303","MW75-5813","D8",7,"3360 B03","30.00000","uM","NFA_20210303_MW75-5813_07_00(000).h5",0.780747958321866,0.21,NA,0,NA,NA,6,0,3,12.6666666666667,0.124424603174603,4.49619552686189,214.625,0.0277549722142766,65,0.0851267507163789,1.03722633537223e-05,1,""
"20210303","MW75-5813","D8",9,"3360 B03","30.00000","uM","NFA_20210303_MW75-5813_09_00(000).h5",0.801115953411985,1.39636363636364,0.0370860241118087,50.706,0.56875,41.24875,11,4,6,15.6666666666667,0.240138888888889,9.55736894164194,158.34,0.0408050733652776,128.833333333333,0.353799539406,0.00143794712204012,1,""
"20210303","MW75-5813","E1",12,"3360 B04","0.03000","uM","NFA_20210303_MW75-5813_12_00(000).h5",1.6234908616509,3.764,0.0314576836996191,73.7662666666667,0.608933333333333,32.045,15,15,21,13.7142857142857,0.289142573696145,12.9880768180577,42.205,0.0573342000580953,135.904761904762,0.2653367329252,0.0102880461631775,1,""
"20210303","MW75-5813","E1",5,"3360 B04","0.03000","uM","NFA_20210303_MW75-5813_05_00(000).h5",0.563786210579535,0.33,0.0676278899082575,34.278,0.307,31.124,8,1,0,NA,NA,0,NA,NA,NA,2.55125954982692e-05,9.40014365089503e-06,1,""
"20210303","MW75-5813","E1",7,"3360 B04","0.03000","uM","NFA_20210303_MW75-5813_07_00(000).h5",1.11532777090308,2.22,0.0545548234871399,32.5707,0.5618,49.1602,14,10,6,15,0.216731150793651,4.22984270936659,169.63,0.0364837327840472,99.5,0.0850538869943519,0.00145198633371719,1,""
"20210303","MW75-5813","E1",9,"3360 B04","0.03000","uM","NFA_20210303_MW75-5813_09_00(000).h5",1.18763680823434,3.06,0.0262344996693046,67.3261428571429,0.426071428571429,39.0692857142857,15,14,26,11.2307692307692,0.212391254578755,10.7941451261289,34.322,0.109745073378983,66.6538461538462,0.238972678294152,0.00693897307136331,1,""
"20210303","MW75-5813","E2",12,"3360 B04","0.00000","uM","NFA_20210303_MW75-5813_12_00(000).h5",0.75815252858498,1.18,0.0200119741552428,77.2477142857143,0.529642857142857,48.9708571428571,15,14,23,10.7826086956522,0.167065648723257,20.9724663151728,34.7704545454545,0.0911013819371093,93.3913043478261,0.336832154349691,0.00891333081815776,1,""
"20210303","MW75-5813","E2",5,"3360 B04","0.00000","uM","NFA_20210303_MW75-5813_05_00(000).h5",0.288978639232487,0.225,NA,0,NA,NA,4,0,0,NA,NA,0,NA,NA,NA,0.00282169878315324,0,1,""
"20210303","MW75-5813","E2",7,"3360 B04","0.00000","uM","NFA_20210303_MW75-5813_07_00(000).h5",0.540375365840419,0.6,0.0511263025513976,19.9656666666667,0.574666666666667,68.933,12,3,6,13.6666666666667,0.185486111111111,11.1904761904762,162.16,0.0331687778501721,109.666666666667,0.218483314405026,0.00101052050919517,1,""
"20210303","MW75-5813","E2",9,"3360 B04","0.00000","uM","NFA_20210303_MW75-5813_09_00(000).h5",0.589114671982017,1.076,0.0187328912010115,71.6596666666667,0.351555555555556,44.6544444444444,15,9,18,12.0555555555556,0.209293981481481,16.7167919799499,51.6117647058824,0.0608958158105465,74.1111111111111,0.26278603708484,0.00506131807950012,1,""
"20210303","MW75-5813","E3",12,"3360 B04","0.10000","uM","NFA_20210303_MW75-5813_12_00(000).h5",0.690773221903402,0.803076923076923,0.0219857851015092,74.6173333333333,0.752833333333333,77.147,13,12,12,12.6666666666667,0.280592757936508,16.8522642910171,72.5272727272727,0.0480689087109056,113.5,0.330106493437493,0.0078038679029795,1,""
"20210303","MW75-5813","E3",5,"3360 B04","0.10000","uM","NFA_20210303_MW75-5813_05_00(000).h5",1.09645164462634,1.5,0.234496482412059,13.187,1.138,19.441,2,1,0,NA,NA,0,NA,NA,NA,0.00562357622195037,0,1,""
"20210303","MW75-5813","E3",7,"3360 B04","0.10000","uM","NFA_20210303_MW75-5813_07_00(000).h5",0.500509677438957,0.272727272727273,0.0776321224022254,10.1415,0.7715,67.157,11,2,3,13,0.217460317460317,5.24955259494929,318.975,0.0282053264189158,88,0.0787793471683839,0.000487363567326987,1,""
"20210303","MW75-5813","E3",9,"3360 B04","0.10000","uM","NFA_20210303_MW75-5813_09_00(000).h5",0.34516081646411,0.505714285714286,0.0179800788268215,71.5613333333333,0.455333333333333,80.1206666666667,14,3,6,15,0.291111111111111,14.5454545454545,138.87,0.026732232763436,106.666666666667,0.374635851345583,0.005311793230759,1,""
"20210303","MW75-5813","E4",12,"3360 B04","0.30000","uM","NFA_20210303_MW75-5813_12_00(000).h5",0.846949337929508,1.52,0.0238389079174735,81.6320833333333,0.858666666666667,46.61825,12,12,14,10.7857142857143,0.300840419501134,11.8714473108876,51.6153846153846,0.138838713160406,77.5714285714286,0.31265497248357,0.00702256691955694,1,""
"20210303","MW75-5813","E4",5,"3360 B04","0.30000","uM","NFA_20210303_MW75-5813_05_00(000).h5",0.63186290924488,0.51,0.0396784000000039,10.877,0.165,62.824,2,1,0,NA,NA,0,NA,NA,NA,0.000805053766718763,1.51666280583801e-06,1,""
"20210303","MW75-5813","E4",7,"3360 B04","0.30000","uM","NFA_20210303_MW75-5813_07_00(000).h5",0.756673661694295,1.5975,0.0496071008939964,47.2775,0.3795,21.7995,8,2,2,12,0.341666666666667,2.89674782299627,311.55,0.040069384267238,81.5,0.0747404528427987,0.000108265502370086,1,""
"20210303","MW75-5813","E4",9,"3360 B04","0.30000","uM","NFA_20210303_MW75-5813_09_00(000).h5",0.726300686380445,1.36,0.029754338649885,81.25975,0.76975,48.80325,12,4,8,11.25,0.302072172619048,7.05525350866102,113.314285714286,0.142004652357861,69.75,0.326341578014769,0.00244233996960697,1,""
"20210303","MW75-5813","E5",12,"3360 B04","1.00000","uM","NFA_20210303_MW75-5813_12_00(000).h5",0.523812550282037,0.737142857142857,0.00954984905252222,73.8408571428571,0.276571428571429,75.5411428571429,7,7,11,7,0.218068181818182,13.5004272287098,77.67,0.0250549900269892,43.0909090909091,0.409586897143023,0.00612521906596547,1,""
"20210303","MW75-5813","E5",5,"3360 B04","1.00000","uM","NFA_20210303_MW75-5813_05_00(000).h5",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20210303","MW75-5813","E5",7,"3360 B04","1.00000","uM","NFA_20210303_MW75-5813_07_00(000).h5",0.250557871823882,0.06,NA,0,NA,NA,2,0,1,6,0.1,4.98084291187739,NA,NA,26,0.0195197316368685,0,1,""
"20210303","MW75-5813","E5",9,"3360 B04","1.00000","uM","NFA_20210303_MW75-5813_09_00(000).h5",0.232223625885028,0.51,0.0224578193146417,67.14,0.721,84.523,6,1,7,6.14285714285714,0.260714285714286,19.138418079096,127.858333333333,0.0527516643835822,38.7142857142857,0.400862361375822,0,1,""
"20210303","MW75-5813","E6",12,"3360 B04","3.00000","uM","NFA_20210303_MW75-5813_12_00(000).h5",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20210303","MW75-5813","E6",5,"3360 B04","3.00000","uM","NFA_20210303_MW75-5813_05_00(000).h5",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20210303","MW75-5813","E6",7,"3360 B04","3.00000","uM","NFA_20210303_MW75-5813_07_00(000).h5",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20210303","MW75-5813","E6",9,"3360 B04","3.00000","uM","NFA_20210303_MW75-5813_09_00(000).h5",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20210303","MW75-5813","E7",12,"3360 B04","10.00000","uM","NFA_20210303_MW75-5813_12_00(000).h5",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
