"date","Plate.SN","rowi","coli","src_acsn","treatment","conc","rval","srcf","wllq","wllq_notes"
"20210127","MW75-5620",1,7,"LDH","Chlorpyrifos oxon",10,0.0228333333333333,"20210127_NFA_Pos_Ctrl+Chlorpyrifos oxon_ Calculations.xlsx",0,"low activity across culture"
"20210127","MW75-5620",1,8,"AB","Chlorpyrifos oxon",30,2393,"20210127_NFA_Pos_Ctrl+Chlorpyrifos oxon_ Calculations.xlsx",0,"low activity across culture"
"20210127","MW75-5620",1,8,"LDH","Chlorpyrifos oxon",30,0.0138333333333333,"20210127_NFA_Pos_Ctrl+Chlorpyrifos oxon_ Calculations.xlsx",0,"low activity across culture"
"20210127","MW75-5620",2,1,"AB","Chlorpyrifos oxon",0.03,3379,"20210127_NFA_Pos_Ctrl+Chlorpyrifos oxon_ Calculations.xlsx",0,"low activity across culture"
"20210127","MW75-5620",2,1,"LDH","Chlorpyrifos oxon",0.03,0.101533333333333,"20210127_NFA_Pos_Ctrl+Chlorpyrifos oxon_ Calculations.xlsx",0,"low activity across culture"
"20210127","MW75-5620",2,2,"AB","DMSO",0,3082,"20210127_NFA_Pos_Ctrl+Chlorpyrifos oxon_ Calculations.xlsx",0,"low activity across culture"
"20210127","MW75-5620",2,2,"LDH","DMSO",0,0.0970333333333333,"20210127_NFA_Pos_Ctrl+Chlorpyrifos oxon_ Calculations.xlsx",0,"low activity across culture"
"20210127","MW75-5620",2,3,"AB","Chlorpyrifos oxon",0.1,2992,"20210127_NFA_Pos_Ctrl+Chlorpyrifos oxon_ Calculations.xlsx",0,"low activity across culture"
"20210127","MW75-5620",2,3,"LDH","Chlorpyrifos oxon",0.1,0.0818333333333333,"20210127_NFA_Pos_Ctrl+Chlorpyrifos oxon_ Calculations.xlsx",0,"low activity across culture"
"20210127","MW75-5620",2,4,"AB","Chlorpyrifos oxon",0.3,2344,"20210127_NFA_Pos_Ctrl+Chlorpyrifos oxon_ Calculations.xlsx",0,"low activity across culture"
"20210127","MW75-5620",2,4,"LDH","Chlorpyrifos oxon",0.3,0.0816333333333333,"20210127_NFA_Pos_Ctrl+Chlorpyrifos oxon_ Calculations.xlsx",0,"low activity across culture"
"20210127","MW75-5620",2,5,"AB","Chlorpyrifos oxon",1,2459,"20210127_NFA_Pos_Ctrl+Chlorpyrifos oxon_ Calculations.xlsx",0,"low activity across culture"
"20210127","MW75-5620",2,5,"LDH","Chlorpyrifos oxon",1,0.0715333333333333,"20210127_NFA_Pos_Ctrl+Chlorpyrifos oxon_ Calculations.xlsx",0,"low activity across culture"
"20210127","MW75-5620",2,6,"AB","Chlorpyrifos oxon",3,2697,"20210127_NFA_Pos_Ctrl+Chlorpyrifos oxon_ Calculations.xlsx",0,"low activity across culture"
"20210127","MW75-5620",2,6,"LDH","Chlorpyrifos oxon",3,0.0688333333333333,"20210127_NFA_Pos_Ctrl+Chlorpyrifos oxon_ Calculations.xlsx",0,"low activity across culture"
"20210127","MW75-5620",2,7,"AB","Chlorpyrifos oxon",10,2125,"20210127_NFA_Pos_Ctrl+Chlorpyrifos oxon_ Calculations.xlsx",0,"low activity across culture"
"20210127","MW75-5620",2,7,"LDH","Chlorpyrifos oxon",10,0.0517333333333333,"20210127_NFA_Pos_Ctrl+Chlorpyrifos oxon_ Calculations.xlsx",0,"low activity across culture"
"20210127","MW75-5620",2,8,"AB","Chlorpyrifos oxon",30,1804,"20210127_NFA_Pos_Ctrl+Chlorpyrifos oxon_ Calculations.xlsx",0,"low activity across culture"
"20210127","MW75-5620",2,8,"LDH","Chlorpyrifos oxon",30,0.0369333333333333,"20210127_NFA_Pos_Ctrl+Chlorpyrifos oxon_ Calculations.xlsx",0,"low activity across culture"
"20210127","MW75-5620",3,1,"AB","Media",0,3311,"20210127_NFA_Pos_Ctrl+Chlorpyrifos oxon_ Calculations.xlsx",0,"low activity across culture"
"20210127","MW75-5620",3,1,"LDH","Media",0,0.0490333333333333,"20210127_NFA_Pos_Ctrl+Chlorpyrifos oxon_ Calculations.xlsx",0,"low activity across culture"
"20210127","MW75-5620",3,2,"AB","DMSO",0,3564,"20210127_NFA_Pos_Ctrl+Chlorpyrifos oxon_ Calculations.xlsx",0,"low activity across culture"
"20210127","MW75-5620",3,2,"LDH","DMSO",0,0.0500333333333333,"20210127_NFA_Pos_Ctrl+Chlorpyrifos oxon_ Calculations.xlsx",0,"low activity across culture"
"20210127","MW75-5620",3,3,"AB","Media",0,3359,"20210127_NFA_Pos_Ctrl+Chlorpyrifos oxon_ Calculations.xlsx",0,"low activity across culture"
"20210127","MW75-5620",3,3,"LDH","Media",0,0.0408333333333333,"20210127_NFA_Pos_Ctrl+Chlorpyrifos oxon_ Calculations.xlsx",0,"low activity across culture"
"20210127","MW75-5620",3,4,"AB","Media",0,3870,"20210127_NFA_Pos_Ctrl+Chlorpyrifos oxon_ Calculations.xlsx",0,"low activity across culture"
"20210127","MW75-5620",3,4,"LDH","Media",0,0.0492333333333333,"20210127_NFA_Pos_Ctrl+Chlorpyrifos oxon_ Calculations.xlsx",0,"low activity across culture"
"20210127","MW75-5620",3,5,"AB","Media",0,3525,"20210127_NFA_Pos_Ctrl+Chlorpyrifos oxon_ Calculations.xlsx",0,"low activity across culture"
"20210127","MW75-5620",3,5,"LDH","Media",0,0.0424333333333333,"20210127_NFA_Pos_Ctrl+Chlorpyrifos oxon_ Calculations.xlsx",0,"low activity across culture"
"20210127","MW75-5620",3,6,"AB","Media",0,3569,"20210127_NFA_Pos_Ctrl+Chlorpyrifos oxon_ Calculations.xlsx",0,"low activity across culture"
"20210127","MW75-5620",3,6,"LDH","Media",0,0.0441333333333333,"20210127_NFA_Pos_Ctrl+Chlorpyrifos oxon_ Calculations.xlsx",0,"low activity across culture"
"20210127","MW75-5620",3,7,"AB","Media",0,3758,"20210127_NFA_Pos_Ctrl+Chlorpyrifos oxon_ Calculations.xlsx",0,"low activity across culture"
"20210127","MW75-5620",3,7,"LDH","Media",0,0.0451333333333333,"20210127_NFA_Pos_Ctrl+Chlorpyrifos oxon_ Calculations.xlsx",0,"low activity across culture"
"20210127","MW75-5620",3,8,"AB","Media",0,4321,"20210127_NFA_Pos_Ctrl+Chlorpyrifos oxon_ Calculations.xlsx",0,"low activity across culture"
"20210127","MW75-5620",3,8,"LDH","Media",0,0.0530333333333333,"20210127_NFA_Pos_Ctrl+Chlorpyrifos oxon_ Calculations.xlsx",0,"low activity across culture"
"20210127","MW75-5620",4,1,"AB","Bisphenol A",0.03,3426,"20210127_NFA_Pos_Ctrl+Chlorpyrifos oxon_ Calculations.xlsx",0,"low activity across culture"
"20210127","MW75-5620",4,1,"LDH","Bisphenol A",0.03,0.0454333333333333,"20210127_NFA_Pos_Ctrl+Chlorpyrifos oxon_ Calculations.xlsx",0,"low activity across culture"
"20210127","MW75-5620",4,2,"AB","DMSO",0,3044,"20210127_NFA_Pos_Ctrl+Chlorpyrifos oxon_ Calculations.xlsx",0,"low activity across culture"
"20210127","MW75-5620",4,2,"LDH","DMSO",0,0.0455333333333333,"20210127_NFA_Pos_Ctrl+Chlorpyrifos oxon_ Calculations.xlsx",0,"low activity across culture"
"20210127","MW75-5620",4,3,"AB","Bisphenol A",0.1,2699,"20210127_NFA_Pos_Ctrl+Chlorpyrifos oxon_ Calculations.xlsx",0,"low activity across culture"
"20210127","MW75-5620",4,3,"LDH","Bisphenol A",0.1,0.0396333333333333,"20210127_NFA_Pos_Ctrl+Chlorpyrifos oxon_ Calculations.xlsx",0,"low activity across culture"
"20210127","MW75-5620",4,4,"AB","Bisphenol A",0.3,3070,"20210127_NFA_Pos_Ctrl+Chlorpyrifos oxon_ Calculations.xlsx",0,"low activity across culture"
"20210127","MW75-5620",4,4,"LDH","Bisphenol A",0.3,0.0550333333333333,"20210127_NFA_Pos_Ctrl+Chlorpyrifos oxon_ Calculations.xlsx",0,"low activity across culture"
"20210127","MW75-5620",4,5,"AB","Bisphenol A",1,3035,"20210127_NFA_Pos_Ctrl+Chlorpyrifos oxon_ Calculations.xlsx",0,"low activity across culture"
"20210127","MW75-5620",4,5,"LDH","Bisphenol A",1,0.0454333333333333,"20210127_NFA_Pos_Ctrl+Chlorpyrifos oxon_ Calculations.xlsx",0,"low activity across culture"
"20210127","MW75-5620",4,6,"AB","Bisphenol A",3,3542,"20210127_NFA_Pos_Ctrl+Chlorpyrifos oxon_ Calculations.xlsx",0,"low activity across culture"
"20210127","MW75-5620",4,6,"LDH","Bisphenol A",3,0.0465333333333333,"20210127_NFA_Pos_Ctrl+Chlorpyrifos oxon_ Calculations.xlsx",0,"low activity across culture"
"20210127","MW75-5620",4,7,"AB","Bisphenol A",10,4952,"20210127_NFA_Pos_Ctrl+Chlorpyrifos oxon_ Calculations.xlsx",0,"low activity across culture"
"20210127","MW75-5620",4,7,"LDH","Bisphenol A",10,0.0520333333333333,"20210127_NFA_Pos_Ctrl+Chlorpyrifos oxon_ Calculations.xlsx",0,"low activity across culture"
"20210127","MW75-5620",4,8,"AB","Bisphenol A",30,1958,"20210127_NFA_Pos_Ctrl+Chlorpyrifos oxon_ Calculations.xlsx",0,"low activity across culture"
"20210127","MW75-5620",4,8,"LDH","Bisphenol A",30,0.0214333333333333,"20210127_NFA_Pos_Ctrl+Chlorpyrifos oxon_ Calculations.xlsx",0,"low activity across culture"
"20210127","MW75-5620",5,1,"AB","Acetomenophin",0.03,2323,"20210127_NFA_Pos_Ctrl+Chlorpyrifos oxon_ Calculations.xlsx",0,"low activity across culture"
"20210127","MW75-5620",5,1,"LDH","Acetomenophin",0.03,0.0463333333333333,"20210127_NFA_Pos_Ctrl+Chlorpyrifos oxon_ Calculations.xlsx",0,"low activity across culture"
"20210127","MW75-5620",5,2,"AB","DMSO",0,2614,"20210127_NFA_Pos_Ctrl+Chlorpyrifos oxon_ Calculations.xlsx",0,"low activity across culture"
"20210127","MW75-5620",5,2,"LDH","DMSO",0,0.0515333333333333,"20210127_NFA_Pos_Ctrl+Chlorpyrifos oxon_ Calculations.xlsx",0,"low activity across culture"
"20210127","MW75-5620",5,3,"AB","Acetomenophin",0.1,3000,"20210127_NFA_Pos_Ctrl+Chlorpyrifos oxon_ Calculations.xlsx",0,"low activity across culture"
"20210127","MW75-5620",5,3,"LDH","Acetomenophin",0.1,0.0524333333333333,"20210127_NFA_Pos_Ctrl+Chlorpyrifos oxon_ Calculations.xlsx",0,"low activity across culture"
"20210127","MW75-5620",5,4,"AB","Acetomenophin",0.3,2777,"20210127_NFA_Pos_Ctrl+Chlorpyrifos oxon_ Calculations.xlsx",0,"low activity across culture"
"20210127","MW75-5620",5,4,"LDH","Acetomenophin",0.3,0.0600333333333333,"20210127_NFA_Pos_Ctrl+Chlorpyrifos oxon_ Calculations.xlsx",0,"low activity across culture"
"20210127","MW75-5620",5,5,"AB","Acetomenophin",1,2931,"20210127_NFA_Pos_Ctrl+Chlorpyrifos oxon_ Calculations.xlsx",0,"low activity across culture"
"20210127","MW75-5620",5,5,"LDH","Acetomenophin",1,0.0489333333333333,"20210127_NFA_Pos_Ctrl+Chlorpyrifos oxon_ Calculations.xlsx",0,"low activity across culture"
"20210127","MW75-5620",5,6,"AB","Acetomenophin",3,2855,"20210127_NFA_Pos_Ctrl+Chlorpyrifos oxon_ Calculations.xlsx",0,"low activity across culture"
"20210127","MW75-5620",5,6,"LDH","Acetomenophin",3,0.0502333333333333,"20210127_NFA_Pos_Ctrl+Chlorpyrifos oxon_ Calculations.xlsx",0,"low activity across culture"
"20210127","MW75-5620",5,7,"AB","Acetomenophin",10,4404,"20210127_NFA_Pos_Ctrl+Chlorpyrifos oxon_ Calculations.xlsx",0,"low activity across culture"
"20210127","MW75-5620",5,7,"LDH","Acetomenophin",10,0.0650333333333333,"20210127_NFA_Pos_Ctrl+Chlorpyrifos oxon_ Calculations.xlsx",0,"low activity across culture"
"20210127","MW75-5620",5,8,"AB","Acetomenophin",30,4403,"20210127_NFA_Pos_Ctrl+Chlorpyrifos oxon_ Calculations.xlsx",0,"low activity across culture"
"20210127","MW75-5620",5,8,"LDH","Acetomenophin",30,0.0564333333333333,"20210127_NFA_Pos_Ctrl+Chlorpyrifos oxon_ Calculations.xlsx",0,"low activity across culture"
"20210127","MW75-5620",6,1,"AB","Chlorpyrifos oxon",0.03,2527,"20210127_NFA_Pos_Ctrl+Chlorpyrifos oxon_ Calculations.xlsx",0,"low activity across culture"
"20210127","MW75-5620",6,1,"LDH","Chlorpyrifos oxon",0.03,0.0371333333333333,"20210127_NFA_Pos_Ctrl+Chlorpyrifos oxon_ Calculations.xlsx",0,"low activity across culture"
"20210127","MW75-5620",6,2,"AB","DMSO",0,3450,"20210127_NFA_Pos_Ctrl+Chlorpyrifos oxon_ Calculations.xlsx",0,"low activity across culture"
"20210127","MW75-5620",6,2,"LDH","DMSO",0,0.0467333333333333,"20210127_NFA_Pos_Ctrl+Chlorpyrifos oxon_ Calculations.xlsx",0,"low activity across culture"
"20210127","MW75-5620",6,3,"AB","Chlorpyrifos oxon",0.1,2283,"20210127_NFA_Pos_Ctrl+Chlorpyrifos oxon_ Calculations.xlsx",0,"low activity across culture"
"20210127","MW75-5620",6,3,"LDH","Chlorpyrifos oxon",0.1,0.0379333333333333,"20210127_NFA_Pos_Ctrl+Chlorpyrifos oxon_ Calculations.xlsx",0,"low activity across culture"
"20210127","MW75-5620",6,4,"AB","Chlorpyrifos oxon",0.3,2230,"20210127_NFA_Pos_Ctrl+Chlorpyrifos oxon_ Calculations.xlsx",0,"low activity across culture"
"20210127","MW75-5620",6,4,"LDH","Chlorpyrifos oxon",0.3,0.0319333333333333,"20210127_NFA_Pos_Ctrl+Chlorpyrifos oxon_ Calculations.xlsx",0,"low activity across culture"
"20210127","MW75-5620",6,5,"AB","Chlorpyrifos oxon",1,2357,"20210127_NFA_Pos_Ctrl+Chlorpyrifos oxon_ Calculations.xlsx",0,"low activity across culture"
"20210127","MW75-5620",6,5,"LDH","Chlorpyrifos oxon",1,0.0367333333333333,"20210127_NFA_Pos_Ctrl+Chlorpyrifos oxon_ Calculations.xlsx",0,"low activity across culture"
"20210127","MW75-5620",6,6,"AB","Chlorpyrifos oxon",3,1809,"20210127_NFA_Pos_Ctrl+Chlorpyrifos oxon_ Calculations.xlsx",0,"low activity across culture"
"20210127","MW75-5620",6,6,"LDH","Chlorpyrifos oxon",3,0.0229333333333333,"20210127_NFA_Pos_Ctrl+Chlorpyrifos oxon_ Calculations.xlsx",0,"low activity across culture"
"20210127","MW75-5620",6,7,"AB","Chlorpyrifos oxon",10,2036,"20210127_NFA_Pos_Ctrl+Chlorpyrifos oxon_ Calculations.xlsx",0,"low activity across culture"
"20210127","MW75-5620",6,7,"LDH","Chlorpyrifos oxon",10,0.0255333333333333,"20210127_NFA_Pos_Ctrl+Chlorpyrifos oxon_ Calculations.xlsx",0,"low activity across culture"
"20210127","MW75-5620",6,8,"AB","Chlorpyrifos oxon",30,1664,"20210127_NFA_Pos_Ctrl+Chlorpyrifos oxon_ Calculations.xlsx",0,"low activity across culture"
"20210127","MW75-5620",6,8,"LDH","Chlorpyrifos oxon",30,0.0195333333333333,"20210127_NFA_Pos_Ctrl+Chlorpyrifos oxon_ Calculations.xlsx",0,"low activity across culture"
"20210217","MW75-5806",1,1,"AB","3360 E05",0.03,19128.6666666667,"20210217_NFA_PFAS_Group_3_ Calculations.xlsx",1,""
"20210217","MW75-5806",1,1,"LDH","3360 E05",0.03,0.748566666666667,"20210217_NFA_PFAS_Group_3_ Calculations.xlsx",1,""
"20210217","MW75-5806",1,2,"AB","3360 E05",0,22046.6666666667,"20210217_NFA_PFAS_Group_3_ Calculations.xlsx",1,""
"20210217","MW75-5806",1,2,"LDH","3360 E05",0,0.647666666666667,"20210217_NFA_PFAS_Group_3_ Calculations.xlsx",1,""
"20210217","MW75-5806",1,3,"AB","3360 E05",0.1,24631.6666666667,"20210217_NFA_PFAS_Group_3_ Calculations.xlsx",1,""
"20210217","MW75-5806",1,3,"LDH","3360 E05",0.1,0.661866666666667,"20210217_NFA_PFAS_Group_3_ Calculations.xlsx",1,""
"20210217","MW75-5806",1,4,"AB","3360 E05",0.3,26986.6666666667,"20210217_NFA_PFAS_Group_3_ Calculations.xlsx",1,""
"20210217","MW75-5806",1,4,"LDH","3360 E05",0.3,0.705966666666667,"20210217_NFA_PFAS_Group_3_ Calculations.xlsx",1,""
"20210217","MW75-5806",1,5,"AB","3360 E05",1,27705.6666666667,"20210217_NFA_PFAS_Group_3_ Calculations.xlsx",1,""
"20210217","MW75-5806",1,5,"LDH","3360 E05",1,0.847666666666667,"20210217_NFA_PFAS_Group_3_ Calculations.xlsx",1,""
"20210217","MW75-5806",1,6,"AB","3360 E05",3,30420.6666666667,"20210217_NFA_PFAS_Group_3_ Calculations.xlsx",1,""
"20210217","MW75-5806",1,6,"LDH","3360 E05",3,0.937066666666667,"20210217_NFA_PFAS_Group_3_ Calculations.xlsx",1,""
"20210217","MW75-5806",1,7,"AB","3360 E05",10,31018.6666666667,"20210217_NFA_PFAS_Group_3_ Calculations.xlsx",1,""
"20210217","MW75-5806",1,7,"LDH","3360 E05",10,0.800166666666667,"20210217_NFA_PFAS_Group_3_ Calculations.xlsx",1,""
"20210217","MW75-5806",1,8,"AB","3360 E05",30,34520.6666666667,"20210217_NFA_PFAS_Group_3_ Calculations.xlsx",1,""
"20210217","MW75-5806",1,8,"LDH","3360 E05",30,0.862866666666667,"20210217_NFA_PFAS_Group_3_ Calculations.xlsx",1,""
"20210217","MW75-5806",2,1,"AB","3360 F02",0.03,24843.6666666667,"20210217_NFA_PFAS_Group_3_ Calculations.xlsx",1,""
"20210217","MW75-5806",2,1,"LDH","3360 F02",0.03,0.824566666666667,"20210217_NFA_PFAS_Group_3_ Calculations.xlsx",1,""
"20210217","MW75-5806",2,2,"AB","3360 F02",0,25911.6666666667,"20210217_NFA_PFAS_Group_3_ Calculations.xlsx",1,""
"20210217","MW75-5806",2,2,"LDH","3360 F02",0,1.00036666666667,"20210217_NFA_PFAS_Group_3_ Calculations.xlsx",1,""
"20210217","MW75-5806",2,3,"AB","3360 F02",0.1,25671.6666666667,"20210217_NFA_PFAS_Group_3_ Calculations.xlsx",1,""
"20210217","MW75-5806",2,3,"LDH","3360 F02",0.1,0.914966666666667,"20210217_NFA_PFAS_Group_3_ Calculations.xlsx",1,""
"20210217","MW75-5806",2,4,"AB","3360 F02",0.3,26747.6666666667,"20210217_NFA_PFAS_Group_3_ Calculations.xlsx",1,""
"20210217","MW75-5806",2,4,"LDH","3360 F02",0.3,0.922766666666667,"20210217_NFA_PFAS_Group_3_ Calculations.xlsx",1,""
"20210217","MW75-5806",2,5,"AB","3360 F02",1,27220.6666666667,"20210217_NFA_PFAS_Group_3_ Calculations.xlsx",1,""
"20210217","MW75-5806",2,5,"LDH","3360 F02",1,0.933566666666667,"20210217_NFA_PFAS_Group_3_ Calculations.xlsx",1,""
"20210217","MW75-5806",2,6,"AB","3360 F02",3,29639.6666666667,"20210217_NFA_PFAS_Group_3_ Calculations.xlsx",1,""
"20210217","MW75-5806",2,6,"LDH","3360 F02",3,0.934766666666667,"20210217_NFA_PFAS_Group_3_ Calculations.xlsx",1,""
"20210217","MW75-5806",2,7,"AB","3360 F02",10,28295.6666666667,"20210217_NFA_PFAS_Group_3_ Calculations.xlsx",1,""
"20210217","MW75-5806",2,7,"LDH","3360 F02",10,0.581266666666667,"20210217_NFA_PFAS_Group_3_ Calculations.xlsx",1,""
"20210217","MW75-5806",2,8,"AB","3360 F02",30,26053.6666666667,"20210217_NFA_PFAS_Group_3_ Calculations.xlsx",1,""
"20210217","MW75-5806",2,8,"LDH","3360 F02",30,0.520266666666667,"20210217_NFA_PFAS_Group_3_ Calculations.xlsx",1,""
"20210217","MW75-5806",3,1,"AB","3360 F07",0.03,22305.6666666667,"20210217_NFA_PFAS_Group_3_ Calculations.xlsx",1,""
"20210217","MW75-5806",3,1,"LDH","3360 F07",0.03,0.770266666666667,"20210217_NFA_PFAS_Group_3_ Calculations.xlsx",1,""
"20210217","MW75-5806",3,2,"AB","3360 F07",0,23429.6666666667,"20210217_NFA_PFAS_Group_3_ Calculations.xlsx",1,""
"20210217","MW75-5806",3,2,"LDH","3360 F07",0,0.714166666666667,"20210217_NFA_PFAS_Group_3_ Calculations.xlsx",1,""
"20210217","MW75-5806",3,3,"AB","3360 F07",0.1,24267.6666666667,"20210217_NFA_PFAS_Group_3_ Calculations.xlsx",1,""
"20210217","MW75-5806",3,3,"LDH","3360 F07",0.1,0.899366666666667,"20210217_NFA_PFAS_Group_3_ Calculations.xlsx",1,""
"20210217","MW75-5806",3,4,"AB","3360 F07",0.3,20757.6666666667,"20210217_NFA_PFAS_Group_3_ Calculations.xlsx",1,""
"20210217","MW75-5806",3,4,"LDH","3360 F07",0.3,0.633466666666667,"20210217_NFA_PFAS_Group_3_ Calculations.xlsx",1,""
"20210217","MW75-5806",3,5,"AB","3360 F07",1,22994.6666666667,"20210217_NFA_PFAS_Group_3_ Calculations.xlsx",1,""
"20210217","MW75-5806",3,5,"LDH","3360 F07",1,0.827566666666667,"20210217_NFA_PFAS_Group_3_ Calculations.xlsx",1,""
"20210217","MW75-5806",3,6,"AB","3360 F07",3,28053.6666666667,"20210217_NFA_PFAS_Group_3_ Calculations.xlsx",1,""
"20210217","MW75-5806",3,6,"LDH","3360 F07",3,0.861066666666667,"20210217_NFA_PFAS_Group_3_ Calculations.xlsx",1,""
"20210217","MW75-5806",3,7,"AB","3360 F07",10,26568.6666666667,"20210217_NFA_PFAS_Group_3_ Calculations.xlsx",1,""
"20210217","MW75-5806",3,7,"LDH","3360 F07",10,0.766166666666667,"20210217_NFA_PFAS_Group_3_ Calculations.xlsx",1,""
"20210217","MW75-5806",3,8,"AB","3360 F07",30,21607.6666666667,"20210217_NFA_PFAS_Group_3_ Calculations.xlsx",1,""
"20210217","MW75-5806",3,8,"LDH","3360 F07",30,0.545366666666667,"20210217_NFA_PFAS_Group_3_ Calculations.xlsx",1,""
"20210217","MW75-5806",4,1,"AB","3360 F10",0.03,22201.6666666667,"20210217_NFA_PFAS_Group_3_ Calculations.xlsx",1,""
"20210217","MW75-5806",4,1,"LDH","3360 F10",0.03,0.690066666666667,"20210217_NFA_PFAS_Group_3_ Calculations.xlsx",1,""
"20210217","MW75-5806",4,2,"AB","3360 F10",0,21504.6666666667,"20210217_NFA_PFAS_Group_3_ Calculations.xlsx",1,""
"20210217","MW75-5806",4,2,"LDH","3360 F10",0,0.708566666666667,"20210217_NFA_PFAS_Group_3_ Calculations.xlsx",1,""
"20210217","MW75-5806",4,3,"AB","3360 F10",0.1,24097.6666666667,"20210217_NFA_PFAS_Group_3_ Calculations.xlsx",1,""
"20210217","MW75-5806",4,3,"LDH","3360 F10",0.1,0.886166666666667,"20210217_NFA_PFAS_Group_3_ Calculations.xlsx",1,""
"20210217","MW75-5806",4,4,"AB","3360 F10",0.3,25944.6666666667,"20210217_NFA_PFAS_Group_3_ Calculations.xlsx",1,""
"20210217","MW75-5806",4,4,"LDH","3360 F10",0.3,0.991066666666667,"20210217_NFA_PFAS_Group_3_ Calculations.xlsx",1,""
"20210217","MW75-5806",4,5,"AB","3360 F10",1,25770.6666666667,"20210217_NFA_PFAS_Group_3_ Calculations.xlsx",1,""
"20210217","MW75-5806",4,5,"LDH","3360 F10",1,0.794366666666667,"20210217_NFA_PFAS_Group_3_ Calculations.xlsx",1,""
"20210217","MW75-5806",4,6,"AB","3360 F10",3,25309.6666666667,"20210217_NFA_PFAS_Group_3_ Calculations.xlsx",1,""
"20210217","MW75-5806",4,6,"LDH","3360 F10",3,0.769066666666667,"20210217_NFA_PFAS_Group_3_ Calculations.xlsx",1,""
"20210217","MW75-5806",4,7,"AB","3360 F10",10,12364.6666666667,"20210217_NFA_PFAS_Group_3_ Calculations.xlsx",1,""
"20210217","MW75-5806",4,7,"LDH","3360 F10",10,0.125666666666667,"20210217_NFA_PFAS_Group_3_ Calculations.xlsx",1,""
"20210217","MW75-5806",4,8,"AB","3360 F10",30,5668.66666666667,"20210217_NFA_PFAS_Group_3_ Calculations.xlsx",1,""
"20210217","MW75-5806",4,8,"LDH","3360 F10",30,0.0861666666666667,"20210217_NFA_PFAS_Group_3_ Calculations.xlsx",1,""
"20210217","MW75-5806",5,1,"AB","3360 F11",0.03,21462.6666666667,"20210217_NFA_PFAS_Group_3_ Calculations.xlsx",1,""
"20210217","MW75-5806",5,1,"LDH","3360 F11",0.03,0.729266666666667,"20210217_NFA_PFAS_Group_3_ Calculations.xlsx",1,""
"20210217","MW75-5806",5,2,"AB","3360 F11",0,23615.6666666667,"20210217_NFA_PFAS_Group_3_ Calculations.xlsx",1,""
"20210217","MW75-5806",5,2,"LDH","3360 F11",0,0.713966666666667,"20210217_NFA_PFAS_Group_3_ Calculations.xlsx",1,""
"20210217","MW75-5806",5,3,"AB","3360 F11",0.1,25034.6666666667,"20210217_NFA_PFAS_Group_3_ Calculations.xlsx",1,""
"20210217","MW75-5806",5,3,"LDH","3360 F11",0.1,0.785066666666667,"20210217_NFA_PFAS_Group_3_ Calculations.xlsx",1,""
