"date","Plate.SN","well","DIV","treatment","dose","units","file.name","meanfiringrate","burst.per.min","mean.isis","per.spikes.in.burst","mean.dur","mean.IBIs","nAE","nABE","ns.n","ns.peak.m","ns.durn.m","ns.percent.of.spikes.in.ns","ns.mean.insis","ns.durn.sd","ns.mean.spikes.in.ns","r","mi","wllq","wllq_notes"
"20201118","MW71-7109","E8",12,"Bisphenol","30.00000","uM","NFA_20201118_MW71-7109_12_00(000)(000).h5",0.657526097280954,1.37142857142857,0.0366702585765489,38.1946666666667,0.426333333333333,27.786,14,3,11,13.4545454545455,0.0931618129345402,10.7014172471775,77.97,0.0163676568018199,81,0.231740181115973,0.00230308139811415,1,""
"20201118","MW71-7109","E8",5,"Bisphenol","30.00000","uM","NFA_20201118_MW71-7109_05_00(000).h5",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20201118","MW71-7109","E8",7,"Bisphenol","30.00000","uM","NFA_20201118_MW71-7109_07_00(000).h5",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20201118","MW71-7109","E8",9,"Bisphenol","30.00000","uM","NFA_20201118_MW71-7109_09_00(000).h5",0.712226084070323,1.092,0.106439303594955,20.5635,0.5055,22.125,5,2,0,NA,NA,0,NA,NA,NA,0.00222437800664818,1.34910656580667e-05,1,""
"20201118","MW71-7109","F1",12,"3360 A04","30.00000","uM","NFA_20201118_MW71-7109_12_00(000)(000).h5",9.41483820521268,7.35375,0.0979222394116053,78.0361538461539,14.2783076923077,6.99323076923077,16,13,14,14.9285714285714,0.462671485260771,1.05504145334924,62.0961538461539,0.157750492445448,101.714285714286,0.0255601832149515,0.00332524990343176,1,""
"20201118","MW71-7109","F1",5,"3360 A04","30.00000","uM","NFA_20201118_MW71-7109_05_00(000).h5",0.676478118021875,0.396,0.13821293233083,11.218,0.613,29.124,5,1,0,NA,NA,0,NA,NA,NA,0.00151142990776504,5.56098242163183e-07,1,""
"20201118","MW71-7109","F1",7,"3360 A04","30.00000","uM","NFA_20201118_MW71-7109_07_00(000).h5",2.03028120669715,4.265,0.101887704175075,39.088,1.21085714285714,27.6197142857143,12,7,0,NA,NA,0,NA,NA,NA,0.000326196447978691,2.34467722829793e-05,1,""
"20201118","MW71-7109","F1",9,"3360 A04","30.00000","uM","NFA_20201118_MW71-7109_09_00(000).h5",3.0557110131886,5.955,0.0705145113199854,58.8460714285714,1.32614285714286,36.7287142857143,16,14,9,13.7777777777778,0.402962962962963,1.77264669787737,97.46875,0.189405186955582,86.6666666666667,0.0839175035394748,0.00327469816353094,1,""
"20201118","MW71-7109","F2",12,"DMSO","0.00000","uM","NFA_20201118_MW71-7109_12_00(000)(000).h5",5.43199424731629,4.74375,0.0494567189020735,63.087,6.6335,21.209,16,14,42,11.5714285714286,0.271585884353742,3.84343739165051,20.4707317073171,0.148934239736857,71.2619047619048,0.105270521419123,0.0067496423703361,1,""
"20201118","MW71-7109","F2",5,"DMSO","0.00000","uM","NFA_20201118_MW71-7109_05_00(000).h5",0.697812513333997,0,NA,0,NA,NA,1,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20201118","MW71-7109","F2",7,"DMSO","0.00000","uM","NFA_20201118_MW71-7109_07_00(000).h5",0.738334580298402,1.26,0.0831305882352925,30.399,0.398,12.106,4,1,0,NA,NA,0,NA,NA,NA,-0.000193585974445502,1.57589156888696e-05,1,""
"20201118","MW71-7109","F2",9,"DMSO","0.00000","uM","NFA_20201118_MW71-7109_09_00(000).h5",1.52151618650681,2.61428571428571,0.0507882956138038,56.49,1.06192857142857,57.3247857142857,14,14,7,16,0.351139971139971,4.53435828182621,114.591666666667,0.0182662149238563,124.714285714286,0.114656348815142,0.00297844892374189,1,""
